date,Maricopa_cume,Maricopa
1/1/2021,102,
1/10/2021,113,11
1/11/2021,119,6
1/12/2021,122,3
1/13/2021,127,5
1/14/2021,131,4
1/15/2021,136,5
1/16/2021,148,12
1/17/2021,153,5
1/18/2021,157,4
1/19/2021,161,4
1/2/2021,171,10
1/20/2021,193,22
1/21/2021,240,47
1/22/2021,1497,1257
1/23/2021,3166,1669
1/24/2021,4853,1687
1/25/2021,5840,987
1/26/2021,9122,3282
1/27/2021,13395,4273
1/28/2021,18225,4830
1/29/2021,19794,1569
1/3/2021,19799,5
1/30/2021,24929,5130
1/31/2021,27255,2326
1/4/2021,32571,5316
1/5/2021,40545,7974
1/6/2021,49375,8830
1/7/2021,53155,3780
1/8/2021,54126,971
1/9/2021,60399,6273
12/1/2020,63106,2707
12/10/2020,67824,4718
12/11/2020,72252,4428
12/12/2020,77318,5066
12/13/2020,82638,5320
12/14/2020,87246,4608
12/15/2020,91906,4660
12/16/2020,94652,2746
12/17/2020,103711,9059
12/18/2020,114540,10829
12/19/2020,126163,11623
12/2/2020,137657,11494
12/20/2020,147587,9930
12/21/2020,154020,6433
12/22/2020,156778,2758
12/23/2020,163670,6892
12/24/2020,176003,12333
12/25/2020,189652,13649
12/26/2020,204025,14373
12/27/2020,221417,17392
12/28/2020,235382,13965
12/29/2020,242579,7197
12/3/2020,254264,11685
12/30/2020,271226,16962
12/31/2020,287105,15879
12/4/2020,301454,14349
12/7/2020,318894,17440
12/8/2020,330320,11426
12/9/2020,333857,3537
2/1/2021,343803,9946
2/10/2021,358466,14663
2/11/2021,372895,14429
2/12/2021,389763,16868
2/13/2021,405027,15264
2/14/2021,419553,14526
2/15/2021,422089,2536
2/16/2021,433501,11412
2/17/2021,451632,18131
2/18/2021,468333,16701
2/19/2021,485631,17298
2/2/2021,512532,26901
2/20/2021,532299,19767
2/21/2021,536243,3944
2/22/2021,545882,9639
2/23/2021,564115,18233
2/24/2021,583765,19650
2/25/2021,603942,20177
2/26/2021,624816,20874
2/27/2021,641146,16330
2/28/2021,644311,3165
2/3/2021,654027,9716
2/4/2021,673598,19571
2/5/2021,695184,21586
2/6/2021,715163,19979
2/7/2021,742018,26855
2/8/2021,761372,19354
2/9/2021,765688,4316
3/1/2021,781768,16080
3/10/2021,799299,17531
3/11/2021,817919,18620
3/12/2021,837242,19323
3/13/2021,857562,20320
3/14/2021,872441,14879
3/15/2021,877322,4881
3/16/2021,894583,17261
3/17/2021,914511,19928
3/18/2021,937603,23092
3/19/2021,961494,23891
3/2/2021,991342,29848
3/20/2021,1009257,17915
3/21/2021,1016565,7308
3/22/2021,1034756,18191
3/23/2021,1055420,20664
3/24/2021,1079335,23915
3/25/2021,1103491,24156
3/26/2021,1125443,21952
3/27/2021,1144335,18892
3/28/2021,1153534,9199
3/29/2021,1170912,17378
3/3/2021,1189577,18665
3/30/2021,1212104,22527
3/31/2021,1236802,24698
3/4/2021,1259875,23073
3/5/2021,1277100,17225
3/6/2021,1285897,8797
3/7/2021,1306897,21000
3/8/2021,1329254,22357
3/9/2021,1356807,27553
4/1/2021,1386978,30171
4/10/2021,1411590,24612
4/11/2021,1425887,14297
4/12/2021,1432597,6710
4/13/2021,1457337,24740
4/14/2021,1485988,28651
4/15/2021,1518783,32795
4/16/2021,1553436,34653
4/17/2021,1582793,29357
4/18/2021,1602063,19270
4/19/2021,1612219,10156
4/2/2021,1633884,21665
4/20/2021,1654011,20127
4/21/2021,1676308,22297
4/22/2021,1700239,23931
4/23/2021,1723503,23264
4/24/2021,1739660,16157
4/25/2021,1748265,8605
4/26/2021,1768924,20659
4/27/2021,1790015,21091
4/28/2021,1816066,26051
4/29/2021,1841570,25504
4/3/2021,1864143,22573
4/30/2021,1878546,14403
4/4/2021,1886546,8000
4/5/2021,1906591,20045
4/6/2021,1927162,20571
4/7/2021,1949747,22585
4/8/2021,1970030,20283
4/9/2021,1992807,22777
5/1/2021,2007083,14276
5/10/2021,2014978,7895
5/11/2021,2030085,15107
5/12/2021,2048854,18769
5/13/2021,2066412,17558
5/14/2021,2084396,17984
5/15/2021,2102873,18477
5/16/2021,2115716,12843
5/17/2021,2120653,4937
5/18/2021,2134550,13897
5/19/2021,2149503,14953
5/2/2021,2166421,16918
5/20/2021,2186974,20553
5/21/2021,2206587,19613
5/22/2021,2220594,14007
5/23/2021,2229367,8773
5/24/2021,2247212,17845
5/25/2021,2263827,16615
5/26/2021,2285909,22082
5/27/2021,2303604,17695
5/28/2021,2323134,19530
5/29/2021,2337748,14614
5/3/2021,2344798,7050
5/30/2021,2359123,14325
5/31/2021,2372073,12950
5/4/2021,2384697,12624
5/5/2021,2396963,12266
5/6/2021,2410143,13180
5/7/2021,2418084,7941
5/8/2021,2423040,4956
5/9/2021,2425603,2563
6/1/2021,2438293,12690
6/10/2021,2448905,10612
6/11/2021,2461896,12991
6/12/2021,2476018,14122
6/13/2021,2486445,10427
6/14/2021,2492799,6354
6/15/2021,2504662,11863
6/16/2021,2515679,11017
6/17/2021,2525899,10220
6/18/2021,2538074,12175
6/19/2021,2553949,15875
6/2/2021,2564548,10599
6/20/2021,2569564,5016
6/21/2021,2580449,10885
6/22/2021,2590539,10090
6/23/2021,2599953,9414
6/24/2021,2608961,9008
6/25/2021,2620355,11394
6/26/2021,2626911,6556
6/27/2021,2630680,3769
6/28/2021,2637605,6925
6/29/2021,2645525,7920
6/3/2021,2653171,7646
6/30/2021,2660455,7284
6/4/2021,2669772,9317
6/5/2021,2676307,6535
6/6/2021,2678919,2612
6/7/2021,2684499,5580
6/8/2021,2691842,7343
6/9/2021,2698386,6544
7/1/2021,2704721,6335
7/10/2021,2711350,6629
7/11/2021,2715282,3932
7/12/2021,2716117,835
7/13/2021,2720858,4741
7/14/2021,2727599,6741
7/15/2021,2734386,6787
7/16/2021,2740868,6482
7/17/2021,2750799,9931
7/18/2021,2756248,5449
7/19/2021,2759041,2793
7/2/2021,2764514,5473
7/20/2021,2769962,5448
7/21/2021,2774998,5036
7/22/2021,2779862,4864
7/23/2021,2786670,6808
7/24/2021,2791341,4671
7/25/2021,2794074,2733
7/26/2021,2800464,6390
7/27/2021,2807007,6543
7/28/2021,2813389,6382
7/29/2021,2819850,6461
7/3/2021,2828804,8954
7/30/2021,2834452,5648
7/31/2021,2838111,3659
7/4/2021,2845169,7058
7/5/2021,2853701,8532
7/6/2021,2860793,7092
7/7/2021,2867976,7183
7/8/2021,2880315,12339
7/9/2021,2889305,8990
8/1/2021,2892872,3567
8/10/2021,2900469,7597
8/11/2021,2908869,8400
8/12/2021,2917703,8834
8/13/2021,2924654,6951
8/14/2021,2936493,11839
8/15/2021,2943480,6987
8/16/2021,2947673,4193
8/17/2021,2955843,8170
8/18/2021,2964344,8501
8/19/2021,2973122,8778
8/2/2021,2980824,7702
8/20/2021,2992942,12118
8/21/2021,3000616,7674
8/22/2021,3005687,5071
8/23/2021,3016197,10510
8/24/2021,3026016,9819
8/25/2021,3035462,9446
8/26/2021,3043555,8093
8/27/2021,3055676,12121
8/28/2021,3063355,7679
8/29/2021,3068798,5443
8/3/2021,3078801,10003
8/30/2021,3087904,9103
8/31/2021,3096338,8434
8/4/2021,3104867,8529
8/5/2021,3115866,10999
8/6/2021,3123116,7250
8/7/2021,3127778,4662
8/8/2021,3135510,7732
8/9/2021,3143750,8240
9/1/2021,3151241,7491
9/10/2021,3158000,6759
9/11/2021,3167658,9658
9/12/2021,3172992,5334
9/13/2021,3176842,3850
9/14/2021,3178070,1228
9/15/2021,3184730,6660
9/2/2021,3191449,6719
9/3/2021,3197907,6458
9/4/2021,3208127,10220
9/5/2021,3214796,6669
9/6/2021,3218125,3329
9/7/2021,3225432,7307
9/8/2021,3232590,7158
9/9/2021,3234417,1827
