date,cases_MARICOPA
2021-09-15 00:00:00,20
2021-09-14 00:00:00,42
2021-09-13 00:00:00,950
2021-09-12 00:00:00,960
2021-09-11 00:00:00,1348
2021-09-10 00:00:00,1787
2021-09-09 00:00:00,1864
2021-09-08 00:00:00,2145
2021-09-07 00:00:00,2465
2021-09-06 00:00:00,1185
2021-09-05 00:00:00,1228
2021-09-04 00:00:00,1347
2021-09-03 00:00:00,1785
2021-09-02 00:00:00,1905
2021-09-01 00:00:00,2043
2021-08-31 00:00:00,2117
2021-08-30 00:00:00,2370
2021-08-29 00:00:00,1254
2021-08-28 00:00:00,1452
2021-08-27 00:00:00,1915
2021-08-26 00:00:00,2146
2021-08-25 00:00:00,2406
2021-08-24 00:00:00,2393
2021-08-23 00:00:00,2497
2021-08-22 00:00:00,1535
2021-08-21 00:00:00,1583
2021-08-20 00:00:00,2315
2021-08-19 00:00:00,2617
2021-08-18 00:00:00,2464
2021-08-17 00:00:00,2541
2021-08-16 00:00:00,2640
2021-08-15 00:00:00,1478
2021-08-14 00:00:00,1591
2021-08-13 00:00:00,2184
2021-08-12 00:00:00,2188
2021-08-11 00:00:00,2362
2021-08-10 00:00:00,2267
2021-08-09 00:00:00,2416
2021-08-08 00:00:00,1352
2021-08-07 00:00:00,1383
2021-08-06 00:00:00,1936
2021-08-05 00:00:00,2057
2021-08-04 00:00:00,1957
2021-08-03 00:00:00,1924
2021-08-02 00:00:00,2120
2021-08-01 00:00:00,1214
2021-07-31 00:00:00,1195
2021-07-30 00:00:00,1664
2021-07-29 00:00:00,1707
2021-07-28 00:00:00,1607
2021-07-27 00:00:00,1444
2021-07-26 00:00:00,1433
2021-07-25 00:00:00,875
2021-07-24 00:00:00,888
2021-07-23 00:00:00,1086
2021-07-22 00:00:00,1208
2021-07-21 00:00:00,1124
2021-07-20 00:00:00,1050
2021-07-19 00:00:00,1036
2021-07-18 00:00:00,641
2021-07-17 00:00:00,603
2021-07-16 00:00:00,809
2021-07-15 00:00:00,804
2021-07-14 00:00:00,760
2021-07-13 00:00:00,777
2021-07-12 00:00:00,797
2021-07-11 00:00:00,432
2021-07-10 00:00:00,475
2021-07-09 00:00:00,554
2021-07-08 00:00:00,585
2021-07-07 00:00:00,581
2021-07-06 00:00:00,581
2021-07-05 00:00:00,508
2021-07-04 00:00:00,131
2021-07-03 00:00:00,237
2021-07-02 00:00:00,395
2021-07-01 00:00:00,443
2021-06-30 00:00:00,425
2021-06-29 00:00:00,399
2021-06-28 00:00:00,381
2021-06-27 00:00:00,250
2021-06-26 00:00:00,271
2021-06-25 00:00:00,338
2021-06-24 00:00:00,349
2021-06-23 00:00:00,369
2021-06-22 00:00:00,376
2021-06-21 00:00:00,388
2021-06-20 00:00:00,184
2021-06-19 00:00:00,232
2021-06-18 00:00:00,290
2021-06-17 00:00:00,336
2021-06-16 00:00:00,351
2021-06-15 00:00:00,320
2021-06-14 00:00:00,333
2021-06-13 00:00:00,176
2021-06-12 00:00:00,167
2021-06-11 00:00:00,266
2021-06-10 00:00:00,287
2021-06-09 00:00:00,354
2021-06-08 00:00:00,338
2021-06-07 00:00:00,352
2021-06-06 00:00:00,211
2021-06-05 00:00:00,249
2021-06-04 00:00:00,312
2021-06-03 00:00:00,339
2021-06-02 00:00:00,366
2021-06-01 00:00:00,387
2021-05-31 00:00:00,173
2021-05-30 00:00:00,195
2021-05-29 00:00:00,222
2021-05-28 00:00:00,332
2021-05-27 00:00:00,338
2021-05-26 00:00:00,357
2021-05-25 00:00:00,392
2021-05-24 00:00:00,413
2021-05-23 00:00:00,257
2021-05-22 00:00:00,249
2021-05-21 00:00:00,389
2021-05-20 00:00:00,388
2021-05-19 00:00:00,420
2021-05-18 00:00:00,441
2021-05-17 00:00:00,501
2021-05-16 00:00:00,310
2021-05-15 00:00:00,294
2021-05-14 00:00:00,401
2021-05-13 00:00:00,492
2021-05-12 00:00:00,487
2021-05-11 00:00:00,532
2021-05-10 00:00:00,511
2021-05-09 00:00:00,304
2021-05-08 00:00:00,347
2021-05-07 00:00:00,493
2021-05-06 00:00:00,516
2021-05-05 00:00:00,579
2021-05-04 00:00:00,597
2021-05-03 00:00:00,562
2021-05-02 00:00:00,362
2021-05-01 00:00:00,352
2021-04-30 00:00:00,545
2021-04-29 00:00:00,524
2021-04-28 00:00:00,584
2021-04-27 00:00:00,590
2021-04-26 00:00:00,678
2021-04-25 00:00:00,362
2021-04-24 00:00:00,364
2021-04-23 00:00:00,530
2021-04-22 00:00:00,569
2021-04-21 00:00:00,621
2021-04-20 00:00:00,633
2021-04-19 00:00:00,645
2021-04-18 00:00:00,320
2021-04-17 00:00:00,358
2021-04-16 00:00:00,531
2021-04-15 00:00:00,584
2021-04-14 00:00:00,573
2021-04-13 00:00:00,595
2021-04-12 00:00:00,596
2021-04-11 00:00:00,380
2021-04-10 00:00:00,349
2021-04-09 00:00:00,490
2021-04-08 00:00:00,486
2021-04-07 00:00:00,462
2021-04-06 00:00:00,517
2021-04-05 00:00:00,560
2021-04-04 00:00:00,199
2021-04-03 00:00:00,318
2021-04-02 00:00:00,400
2021-04-01 00:00:00,463
2021-03-31 00:00:00,477
2021-03-30 00:00:00,496
2021-03-29 00:00:00,457
2021-03-28 00:00:00,266
2021-03-27 00:00:00,298
2021-03-26 00:00:00,410
2021-03-25 00:00:00,409
2021-03-24 00:00:00,437
2021-03-23 00:00:00,448
2021-03-22 00:00:00,460
2021-03-21 00:00:00,250
2021-03-20 00:00:00,273
2021-03-19 00:00:00,341
2021-03-18 00:00:00,383
2021-03-17 00:00:00,423
2021-03-16 00:00:00,427
2021-03-15 00:00:00,481
2021-03-14 00:00:00,253
2021-03-13 00:00:00,296
2021-03-12 00:00:00,396
2021-03-11 00:00:00,412
2021-03-10 00:00:00,458
2021-03-09 00:00:00,484
2021-03-08 00:00:00,574
2021-03-07 00:00:00,306
2021-03-06 00:00:00,393
2021-03-05 00:00:00,521
2021-03-04 00:00:00,487
2021-03-03 00:00:00,590
2021-03-02 00:00:00,624
2021-03-01 00:00:00,650
2021-02-28 00:00:00,352
2021-02-27 00:00:00,427
2021-02-26 00:00:00,574
2021-02-25 00:00:00,658
2021-02-24 00:00:00,713
2021-02-23 00:00:00,755
2021-02-22 00:00:00,906
2021-02-21 00:00:00,506
2021-02-20 00:00:00,606
2021-02-19 00:00:00,837
2021-02-18 00:00:00,1050
2021-02-17 00:00:00,1068
2021-02-16 00:00:00,1166
2021-02-15 00:00:00,1090
2021-02-14 00:00:00,514
2021-02-13 00:00:00,683
2021-02-12 00:00:00,889
2021-02-11 00:00:00,1078
2021-02-10 00:00:00,1195
2021-02-09 00:00:00,1236
2021-02-08 00:00:00,1501
2021-02-07 00:00:00,788
2021-02-06 00:00:00,1078
2021-02-05 00:00:00,1391
2021-02-04 00:00:00,1603
2021-02-03 00:00:00,1875
2021-02-02 00:00:00,2051
2021-02-01 00:00:00,2317
2021-01-31 00:00:00,1325
2021-01-30 00:00:00,1751
2021-01-29 00:00:00,2249
2021-01-28 00:00:00,2573
2021-01-27 00:00:00,3099
2021-01-26 00:00:00,3272
2021-01-25 00:00:00,3360
2021-01-24 00:00:00,2204
2021-01-23 00:00:00,2875
2021-01-22 00:00:00,3561
2021-01-21 00:00:00,3969
2021-01-20 00:00:00,4033
2021-01-19 00:00:00,4776
2021-01-18 00:00:00,4190
2021-01-17 00:00:00,2788
2021-01-16 00:00:00,2998
2021-01-15 00:00:00,4345
2021-01-14 00:00:00,4700
2021-01-13 00:00:00,4954
2021-01-12 00:00:00,5305
2021-01-11 00:00:00,5810
2021-01-10 00:00:00,3496
2021-01-09 00:00:00,4466
2021-01-08 00:00:00,5570
2021-01-07 00:00:00,6328
2021-01-06 00:00:00,6825
2021-01-05 00:00:00,7288
2021-01-04 00:00:00,7443
2021-01-03 00:00:00,4612
2021-01-02 00:00:00,4548
2021-01-01 00:00:00,3013
2020-12-31 00:00:00,5683
2020-12-30 00:00:00,6857
2020-12-29 00:00:00,7114
2020-12-28 00:00:00,6895
2020-12-27 00:00:00,4493
2020-12-26 00:00:00,3111
2020-12-25 00:00:00,859
2020-12-24 00:00:00,3363
2020-12-23 00:00:00,5171
2020-12-22 00:00:00,4939
2020-12-21 00:00:00,5288
2020-12-20 00:00:00,2763
2020-12-19 00:00:00,3385
2020-12-18 00:00:00,4332
2020-12-17 00:00:00,4656
2020-12-16 00:00:00,4400
2020-12-15 00:00:00,3868
2020-12-14 00:00:00,5031
2020-12-13 00:00:00,2616
2020-12-12 00:00:00,3236
2020-12-11 00:00:00,4082
2020-12-10 00:00:00,4089
2020-12-09 00:00:00,4499
2020-12-08 00:00:00,4444
2020-12-07 00:00:00,4316
2020-12-06 00:00:00,1727
2020-12-05 00:00:00,2604
2020-12-04 00:00:00,3083
2020-12-03 00:00:00,4399
2020-12-02 00:00:00,4385
