date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,644,730,562,429,352,3
1/10/2021,1159,1138,936,781,702,15
1/11/2021,1231,1224,1013,831,766,16
1/12/2021,1338,1312,1084,914,963,17
1/13/2021,1400,1377,1163,990,1219,18
1/14/2021,1500,1463,1256,1077,1487,18
1/15/2021,1615,1560,1333,1173,2226,19
1/16/2021,1626,1576,1349,1196,2329,19
1/17/2021,1632,1585,1356,1200,2336,19
1/18/2021,1700,1657,1411,1253,2401,22
1/19/2021,1788,1722,1476,1330,2657,23
1/2/2021,670,746,570,444,362,3
1/20/2021,2042,1998,1800,1618,2866,28
1/21/2021,2195,2105,1901,1718,3073,29
1/22/2021,2290,2182,1997,1831,3408,30
1/23/2021,2335,2215,2032,1869,3605,33
1/24/2021,2340,2218,2032,1870,3623,33
1/25/2021,2389,2269,2095,1971,3928,34
1/26/2021,2452,2322,2151,2055,4286,37
1/27/2021,2705,2464,2301,2217,4664,40
1/28/2021,2898,2587,2429,2377,5068,46
1/29/2021,2998,2667,2510,2486,5405,50
1/3/2021,670,747,570,445,364,3
1/30/2021,3058,2712,2536,2524,5523,58
1/31/2021,3068,2714,2537,2529,5545,58
1/4/2021,741,823,628,513,424,4
1/5/2021,826,893,683,577,489,8
1/6/2021,908,940,738,629,554,10
1/7/2021,1024,1024,826,696,653,11
1/8/2021,1145,1130,924,761,692,15
1/9/2021,1159,1137,934,778,700,15
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,2,,2,1,
12/16/2020,26,40,31,23,14,
12/17/2020,55,73,62,46,19,
12/18/2020,101,130,108,77,36,
12/19/2020,111,143,116,90,37,
12/2/2020,,1,,1,,
12/20/2020,112,144,116,90,38,
12/21/2020,114,145,118,91,39,
12/22/2020,121,165,130,102,44,1
12/23/2020,179,270,206,140,66,2
12/24/2020,260,372,275,196,79,2
12/25/2020,287,399,295,216,84,2
12/26/2020,305,423,309,226,86,2
12/27/2020,332,446,323,238,89,2
12/28/2020,387,505,367,267,101,3
12/29/2020,451,580,414,315,196,3
12/3/2020,,1,,1,,
12/30/2020,551,668,487,377,297,3
12/31/2020,604,711,535,412,347,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3125,2776,2599,2636,5991,58
2/10/2021,5002,3638,3556,3933,9952,239
2/11/2021,5147,3756,3684,4110,10584,248
2/12/2021,5568,4058,3979,4493,11313,309
2/13/2021,5976,4275,4158,4690,11823,352
2/14/2021,5986,4278,4162,4694,11851,352
2/15/2021,6122,4406,4275,4814,12175,361
2/16/2021,6290,4560,4428,5003,12586,373
2/17/2021,6882,4909,4702,5270,12930,688
2/18/2021,6947,4970,4781,5366,13026,693
2/19/2021,7071,5041,4865,5475,13106,707
2/2/2021,3171,2812,2635,2688,6392,60
2/20/2021,7308,5142,4978,5560,13167,732
2/21/2021,7311,5145,4981,5563,13174,733
2/22/2021,7343,5167,5002,5607,13201,735
2/23/2021,7370,5185,5039,5655,13258,737
2/24/2021,7668,5389,5227,5875,13479,755
2/25/2021,7924,5584,5398,6066,13767,786
2/26/2021,8225,5803,5624,6282,14035,810
2/27/2021,8321,5878,5698,6354,14117,818
2/28/2021,8330,5883,5704,6361,14144,819
2/3/2021,3532,2941,2779,2858,6894,73
2/4/2021,3967,3087,2927,3045,7526,91
2/5/2021,4072,3175,3032,3195,8134,94
2/6/2021,4415,3391,3309,3564,8465,200
2/7/2021,4424,3394,3316,3572,8510,201
2/8/2021,4627,3443,3381,3677,8847,216
2/9/2021,4683,3487,3415,3758,9189,219
3/1/2021,8594,6081,5908,6558,14336,836
3/10/2021,9842,6780,6552,7860,15125,1062
3/11/2021,10025,6880,6667,8085,15279,1082
3/12/2021,10167,6951,6749,8248,15397,1092
3/13/2021,10196,6965,6769,8310,15448,1094
3/14/2021,10204,6969,6774,8331,15458,1094
3/15/2021,10295,6998,6810,8471,15566,1102
3/16/2021,10536,7137,6936,8673,15672,1160
3/17/2021,10782,7240,7048,8864,15822,1198
3/18/2021,10963,7360,7163,8970,15894,1219
