Category,value
tests,547149
Yuma,10778
Yavapai,14098
Santa Cruz,2124
Pinal,35064
Pima,54485
Navajo,4549
Mohave,12312
Maricopa,380551
La Paz,1595
Greenlee,208
Graham,1141
Gila,6085
Coconino,6753
Cochise,6305
Apache,1250
Unknown,470
65 years and older,127292
55 - 64 years,102716
45 - 54 years,96511
20 - 44 years,191836
Less than 20 years,28324
positive,0.2017567426788681
