date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-09-15 00:00:00,1,0,0,,,
2021-09-14 00:00:00,115,14,0.1217391304347826,,,
2021-09-13 00:00:00,318,57,0.1792452830188679,17,9,0.5294117647058824
2021-09-12 00:00:00,192,40,0.2083333333333334,2,1,0.5
2021-09-11 00:00:00,215,47,0.2186046511627907,,,
2021-09-10 00:00:00,350,58,0.1657142857142857,22,11,0.5
2021-09-09 00:00:00,326,57,0.1748466257668712,26,9,0.3461538461538462
2021-09-08 00:00:00,406,82,0.2019704433497537,24,10,0.4166666666666667
2021-09-07 00:00:00,460,68,0.1478260869565218,25,14,0.5600000000000002
2021-09-06 00:00:00,113,23,0.2035398230088496,1,0,0
2021-09-05 00:00:00,199,35,0.1758793969849246,,,
2021-09-04 00:00:00,185,46,0.2486486486486487,3,2,0.6666666666666666
2021-09-03 00:00:00,346,57,0.1647398843930636,38,18,0.4736842105263158
2021-09-02 00:00:00,310,36,0.1161290322580645,32,18,0.5625
2021-09-01 00:00:00,355,53,0.1492957746478873,32,20,0.625
2021-08-31 00:00:00,418,56,0.1339712918660287,26,13,0.5
2021-08-30 00:00:00,435,82,0.1885057471264368,31,15,0.4838709677419356
2021-08-29 00:00:00,256,37,0.14453125,7,2,0.2857142857142857
2021-08-28 00:00:00,203,44,0.2167487684729064,,,
2021-08-27 00:00:00,350,58,0.1657142857142857,36,19,0.5277777777777778
2021-08-26 00:00:00,424,61,0.1438679245283019,32,16,0.5
2021-08-25 00:00:00,394,72,0.182741116751269,26,13,0.5
2021-08-24 00:00:00,444,57,0.1283783783783784,24,16,0.6666666666666666
2021-08-23 00:00:00,482,73,0.1514522821576764,18,11,0.6111111111111112
2021-08-22 00:00:00,221,42,0.1900452488687783,1,1,1
2021-08-21 00:00:00,273,45,0.1648351648351648,2,0,0
2021-08-20 00:00:00,397,57,0.1435768261964736,29,13,0.4482758620689655
2021-08-19 00:00:00,473,65,0.1374207188160677,31,16,0.5161290322580646
2021-08-18 00:00:00,409,64,0.156479217603912,25,10,0.4
2021-08-17 00:00:00,553,70,0.1265822784810127,40,27,0.675
2021-08-16 00:00:00,459,73,0.159041394335512,23,11,0.4782608695652174
2021-08-15 00:00:00,227,50,0.2202643171806167,3,1,0.3333333333333333
2021-08-14 00:00:00,214,35,0.1635514018691589,4,2,0.5
2021-08-13 00:00:00,311,48,0.1543408360128618,29,12,0.4137931034482759
2021-08-12 00:00:00,338,47,0.1390532544378698,27,11,0.4074074074074074
2021-08-11 00:00:00,394,66,0.16751269035533,27,13,0.4814814814814816
2021-08-10 00:00:00,390,76,0.1948717948717949,26,14,0.5384615384615384
2021-08-09 00:00:00,425,70,0.1647058823529412,22,10,0.4545454545454546
2021-08-08 00:00:00,209,45,0.215311004784689,,,
2021-08-07 00:00:00,182,33,0.1813186813186813,1,0,0
2021-08-06 00:00:00,293,53,0.1808873720136519,18,9,0.5
2021-08-05 00:00:00,294,52,0.1768707482993197,27,3,0.1111111111111111
2021-08-04 00:00:00,294,45,0.1530612244897959,26,8,0.3076923076923077
2021-08-03 00:00:00,288,54,0.1875,18,6,0.3333333333333333
2021-08-02 00:00:00,342,49,0.1432748538011696,22,11,0.5
2021-08-01 00:00:00,153,24,0.1568627450980392,1,0,0
2021-07-31 00:00:00,184,27,0.1467391304347826,1,0,0
2021-07-30 00:00:00,285,53,0.1859649122807018,21,4,0.1904761904761905
2021-07-29 00:00:00,234,28,0.1196581196581197,19,5,0.2631578947368421
2021-07-28 00:00:00,257,50,0.1945525291828794,13,8,0.6153846153846154
2021-07-27 00:00:00,304,47,0.1546052631578948,20,3,0.15
2021-07-26 00:00:00,265,32,0.1207547169811321,11,4,0.3636363636363637
2021-07-25 00:00:00,163,37,0.2269938650306749,2,0,0
2021-07-24 00:00:00,134,33,0.2462686567164179,5,2,0.4
2021-07-23 00:00:00,218,35,0.1605504587155964,17,11,0.6470588235294118
2021-07-22 00:00:00,254,29,0.1141732283464567,13,5,0.3846153846153847
2021-07-21 00:00:00,209,32,0.15311004784689,19,6,0.3157894736842105
2021-07-20 00:00:00,222,37,0.1666666666666667,11,6,0.5454545454545454
2021-07-19 00:00:00,269,37,0.137546468401487,9,5,0.5555555555555556
2021-07-18 00:00:00,104,19,0.1826923076923077,2,1,0.5
2021-07-17 00:00:00,129,23,0.1782945736434109,1,1,1
2021-07-16 00:00:00,217,45,0.2073732718894009,7,2,0.2857142857142857
2021-07-15 00:00:00,194,47,0.2422680412371134,13,3,0.2307692307692308
2021-07-14 00:00:00,217,38,0.1751152073732719,11,6,0.5454545454545454
2021-07-13 00:00:00,198,32,0.1616161616161616,14,7,0.5
2021-07-12 00:00:00,180,24,0.1333333333333333,14,3,0.2142857142857143
2021-07-11 00:00:00,91,19,0.2087912087912088,,,
2021-07-10 00:00:00,115,21,0.1826086956521739,,,
2021-07-09 00:00:00,174,20,0.1149425287356322,12,5,0.4166666666666667
2021-07-08 00:00:00,198,16,0.0808080808080808,13,4,0.3076923076923077
2021-07-07 00:00:00,195,20,0.1025641025641026,17,6,0.3529411764705883
2021-07-06 00:00:00,223,21,0.0941704035874439,16,9,0.5625
2021-07-05 00:00:00,160,16,0.1,,,
2021-07-04 00:00:00,47,6,0.1276595744680851,,,
2021-07-03 00:00:00,111,7,0.0630630630630631,23,18,0.782608695652174
2021-07-02 00:00:00,173,13,0.0751445086705202,37,19,0.5135135135135136
2021-07-01 00:00:00,136,12,0.0882352941176471,15,4,0.2666666666666667
2021-06-30 00:00:00,155,10,0.0645161290322581,8,5,0.625
2021-06-29 00:00:00,159,9,0.0566037735849057,19,11,0.5789473684210528
2021-06-28 00:00:00,210,4,0.0190476190476191,27,18,0.6666666666666666
2021-06-27 00:00:00,87,5,0.0574712643678161,23,16,0.6956521739130436
2021-06-26 00:00:00,82,13,0.1585365853658537,,,
2021-06-25 00:00:00,163,5,0.0306748466257669,14,6,0.4285714285714286
2021-06-24 00:00:00,152,5,0.0328947368421053,58,40,0.6896551724137931
2021-06-23 00:00:00,167,1,0.0059880239520958,19,9,0.4736842105263158
2021-06-22 00:00:00,140,3,0.0214285714285714,9,3,0.3333333333333333
2021-06-21 00:00:00,181,13,0.0718232044198895,8,5,0.625
2021-06-20 00:00:00,82,3,0.0365853658536585,20,15,0.75
2021-06-19 00:00:00,92,3,0.0326086956521739,15,9,0.6
2021-06-18 00:00:00,135,7,0.0518518518518519,28,18,0.642857142857143
2021-06-17 00:00:00,156,5,0.0320512820512821,14,6,0.4285714285714286
2021-06-16 00:00:00,152,6,0.0394736842105263,9,3,0.3333333333333333
2021-06-15 00:00:00,199,9,0.0452261306532663,18,9,0.5
2021-06-14 00:00:00,191,13,0.0680628272251309,10,4,0.4
2021-06-13 00:00:00,99,7,0.0707070707070707,4,3,0.75
2021-06-12 00:00:00,98,5,0.0510204081632653,,,
2021-06-11 00:00:00,156,4,0.0256410256410256,14,8,0.5714285714285714
2021-06-10 00:00:00,179,3,0.0167597765363129,27,16,0.5925925925925926
2021-06-09 00:00:00,179,14,0.0782122905027933,20,4,0.2
2021-06-08 00:00:00,192,7,0.0364583333333333,20,7,0.35
2021-06-07 00:00:00,230,10,0.0434782608695652,8,2,0.25
2021-06-06 00:00:00,88,7,0.0795454545454546,7,3,0.4285714285714286
2021-06-05 00:00:00,111,4,0.036036036036036,,,
2021-06-04 00:00:00,198,4,0.0202020202020202,14,4,0.2857142857142857
2021-06-03 00:00:00,220,5,0.0227272727272727,33,17,0.5151515151515152
2021-06-02 00:00:00,269,4,0.0148698884758364,11,1,0.0909090909090909
2021-06-01 00:00:00,244,12,0.0491803278688525,11,7,0.6363636363636364
2021-05-31 00:00:00,73,2,0.0273972602739726,,,
2021-05-30 00:00:00,114,4,0.0350877192982456,1,1,1
2021-05-29 00:00:00,97,6,0.0618556701030928,20,17,0.85
2021-05-28 00:00:00,223,8,0.0358744394618834,13,6,0.4615384615384616
2021-05-27 00:00:00,188,8,0.0425531914893617,32,12,0.375
2021-05-26 00:00:00,189,8,0.0423280423280423,13,6,0.4615384615384616
2021-05-25 00:00:00,213,4,0.0187793427230047,23,11,0.4782608695652174
2021-05-24 00:00:00,188,13,0.0691489361702128,21,7,0.3333333333333333
2021-05-23 00:00:00,94,6,0.0638297872340426,1,1,1
2021-05-22 00:00:00,108,5,0.0462962962962963,2,2,1
2021-05-21 00:00:00,185,7,0.0378378378378378,31,18,0.5806451612903226
2021-05-20 00:00:00,233,20,0.0858369098712446,29,19,0.6551724137931034
2021-05-19 00:00:00,215,8,0.0372093023255814,21,9,0.4285714285714286
2021-05-18 00:00:00,232,13,0.0560344827586207,43,31,0.7209302325581396
2021-05-17 00:00:00,254,16,0.062992125984252,17,10,0.5882352941176472
2021-05-16 00:00:00,98,9,0.0918367346938776,10,8,0.8
2021-05-15 00:00:00,125,7,0.056,17,14,0.8235294117647058
2021-05-14 00:00:00,231,22,0.0952380952380952,13,5,0.3846153846153847
2021-05-13 00:00:00,203,15,0.0738916256157636,24,14,0.5833333333333334
