date,Apache_cume,Apache
1/1/2021,1,
1/11/2021,3,2
1/12/2021,5,2
1/13/2021,7,2
1/14/2021,10,3
1/15/2021,142,132
1/16/2021,143,1
1/18/2021,145,2
1/19/2021,216,71
1/20/2021,567,351
1/21/2021,737,170
1/22/2021,802,65
1/23/2021,803,1
1/25/2021,804,1
1/26/2021,815,11
1/27/2021,874,59
1/28/2021,1001,127
1/29/2021,1229,228
1/3/2021,1280,51
1/30/2021,1290,10
1/31/2021,1380,90
1/4/2021,1575,195
1/5/2021,1734,159
1/6/2021,2099,365
1/7/2021,2180,81
1/8/2021,2201,21
1/9/2021,2271,70
12/16/2020,2461,190
12/17/2020,2693,232
12/21/2020,3049,356
12/22/2020,3396,347
12/23/2020,3426,30
12/24/2020,3746,320
12/26/2020,4066,320
12/28/2020,4376,310
12/29/2020,4832,456
12/30/2020,4957,125
12/31/2020,4958,1
12/8/2020,4964,6
2/1/2021,5166,202
2/10/2021,5352,186
2/11/2021,5735,383
2/12/2021,6352,617
2/13/2021,6677,325
2/15/2021,6719,42
2/16/2021,6720,1
2/17/2021,6930,210
2/18/2021,7177,247
2/19/2021,7922,745
2/2/2021,8751,829
2/20/2021,9036,285
2/21/2021,9105,69
2/22/2021,9196,91
2/23/2021,9509,313
2/24/2021,9924,415
2/25/2021,10413,489
2/26/2021,10759,346
2/27/2021,10804,45
2/28/2021,10813,9
2/3/2021,11155,342
2/4/2021,11433,278
2/5/2021,11674,241
2/6/2021,12363,689
2/7/2021,12579,216
2/8/2021,12605,26
2/9/2021,12617,12
3/1/2021,13031,414
3/10/2021,13251,220
3/11/2021,13822,571
3/12/2021,14205,383
3/13/2021,14590,385
3/14/2021,14614,24
3/15/2021,14624,10
3/16/2021,14898,274
3/17/2021,15202,304
3/18/2021,15986,784
3/19/2021,16444,458
3/2/2021,16704,260
3/20/2021,16768,64
3/21/2021,16784,16
3/22/2021,17006,222
3/23/2021,17419,413
3/24/2021,17677,258
3/25/2021,17916,239
