date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,185,161,188,241,5
1/10/2021,273,305,301,313,519,7
1/11/2021,280,317,309,328,565,7
1/12/2021,289,324,323,357,630,10
1/13/2021,300,333,335,374,728,10
1/14/2021,316,364,362,423,850,11
1/15/2021,424,479,468,549,979,31
1/16/2021,427,479,469,549,1034,31
1/17/2021,428,479,469,549,1036,31
1/18/2021,441,483,483,562,1111,31
1/19/2021,449,496,491,582,1164,32
1/2/2021,179,185,161,189,242,5
1/20/2021,473,508,507,602,1244,32
1/21/2021,488,516,516,625,1376,33
1/22/2021,554,573,552,666,1440,39
1/23/2021,560,584,562,673,1648,39
1/24/2021,561,584,564,673,1648,39
1/25/2021,575,594,581,690,1693,40
1/26/2021,584,600,585,703,1763,40
1/27/2021,610,614,608,721,1872,42
1/28/2021,635,643,647,751,1955,42
1/29/2021,680,673,668,784,2176,51
1/3/2021,179,185,161,189,242,5
1/30/2021,715,699,689,791,2182,54
1/31/2021,715,699,689,792,2182,54
1/4/2021,198,218,196,209,276,6
1/5/2021,210,232,212,225,330,6
1/6/2021,228,257,228,247,366,7
1/7/2021,251,272,251,264,459,7
1/8/2021,273,305,301,313,518,7
1/9/2021,273,305,301,313,519,7
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,37,13,1
12/19/2020,41,34,21,37,13,1
12/20/2020,41,34,21,37,13,2
12/21/2020,56,44,30,46,17,2
12/22/2020,61,58,38,59,23,2
12/23/2020,92,89,74,82,33,2
12/24/2020,110,100,80,99,42,2
12/25/2020,110,100,80,99,42,2
12/26/2020,111,102,82,100,46,2
12/27/2020,112,102,83,100,46,2
12/28/2020,132,124,100,126,110,4
12/29/2020,153,150,123,141,178,4
12/30/2020,164,172,144,168,215,5
12/31/2020,178,183,161,188,239,5
2/1/2021,725,708,699,797,2230,55
2/10/2021,866,781,791,893,3009,72
2/11/2021,886,808,827,926,3078,74
2/12/2021,923,834,850,973,3148,80
2/13/2021,928,839,851,989,3290,80
2/14/2021,928,839,851,989,3290,80
2/15/2021,933,842,856,992,3322,80
2/16/2021,950,854,867,1010,3360,83
2/17/2021,964,865,876,1020,3405,84
2/18/2021,1002,906,919,1048,3443,94
2/19/2021,1038,931,941,1072,3469,96
2/2/2021,735,716,711,808,2293,56
2/20/2021,1048,936,948,1081,3483,112
2/21/2021,1048,936,948,1081,3483,112
2/22/2021,1062,942,958,1092,3505,115
2/23/2021,1080,956,971,1109,3544,117
2/24/2021,1103,970,988,1127,3577,121
2/25/2021,1128,991,1007,1151,3626,122
2/26/2021,1136,1003,1019,1169,3660,122
2/27/2021,1142,1013,1021,1171,3662,123
2/28/2021,1142,1013,1022,1171,3670,123
2/3/2021,747,727,718,814,2426,57
2/4/2021,752,734,725,825,2520,58
2/5/2021,769,743,744,849,2595,59
2/6/2021,802,757,755,861,2786,62
2/7/2021,802,757,755,861,2786,62
2/8/2021,835,765,762,868,2844,70
2/9/2021,845,771,772,874,2917,71
