date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,4,1
1/14/2021,9,5
1/15/2021,24,15
1/16/2021,50,26
1/18/2021,51,1
1/19/2021,56,5
1/2/2021,148,92
1/20/2021,321,173
1/21/2021,425,104
1/22/2021,788,363
1/23/2021,1096,308
1/24/2021,1381,285
1/25/2021,1669,288
1/26/2021,1755,86
1/27/2021,1756,1
1/28/2021,1757,1
1/29/2021,1986,229
1/3/2021,2303,317
1/30/2021,2677,374
1/31/2021,3322,645
1/4/2021,3665,343
1/5/2021,3666,1
1/6/2021,4092,426
1/7/2021,4545,453
1/8/2021,4843,298
1/9/2021,5234,391
12/14/2020,5552,318
12/15/2020,5556,4
12/16/2020,5741,185
12/17/2020,6189,448
12/18/2020,6693,504
12/2/2020,7354,661
12/20/2020,7765,411
12/21/2020,8017,252
12/22/2020,8039,22
12/23/2020,8512,473
12/24/2020,8957,445
12/28/2020,9586,629
12/29/2020,10579,993
12/30/2020,11142,563
12/31/2020,11285,143
12/4/2020,11287,2
2/1/2021,11884,597
2/10/2021,12513,629
2/11/2021,13526,1013
2/12/2021,14311,785
2/13/2021,14737,426
2/14/2021,14917,180
2/15/2021,14919,2
2/16/2021,15578,659
2/17/2021,16434,856
2/18/2021,17122,688
2/19/2021,18071,949
2/2/2021,18878,807
2/20/2021,19009,131
2/21/2021,19062,53
2/22/2021,19258,196
2/23/2021,20122,864
2/24/2021,21055,933
2/25/2021,21743,688
2/26/2021,22122,379
2/27/2021,22176,54
2/28/2021,22204,28
2/3/2021,22522,318
2/4/2021,23043,521
2/5/2021,23529,486
2/6/2021,24371,842
2/7/2021,24976,605
2/8/2021,25380,404
2/9/2021,25404,24
3/1/2021,25898,494
3/10/2021,26377,479
3/11/2021,27162,785
3/12/2021,27912,750
3/13/2021,28170,258
3/14/2021,28387,217
3/15/2021,28422,35
3/16/2021,28767,345
3/17/2021,29161,394
3/18/2021,29975,814
3/19/2021,30938,963
3/2/2021,31556,618
3/20/2021,31719,163
3/21/2021,31787,68
3/22/2021,32371,584
3/23/2021,32889,518
3/24/2021,33578,689
3/25/2021,34564,986
3/26/2021,34975,411
3/27/2021,35064,89
3/28/2021,35137,73
3/29/2021,35538,401
3/3/2021,36241,703
3/30/2021,37086,845
3/31/2021,38011,925
3/4/2021,38620,609
3/5/2021,38784,164
3/6/2021,38846,62
3/7/2021,39330,484
3/8/2021,39663,333
3/9/2021,40567,904
4/1/2021,40966,399
4/10/2021,41301,335
4/11/2021,41501,200
4/12/2021,41539,38
4/13/2021,41907,368
4/14/2021,42257,350
4/15/2021,42594,337
4/16/2021,43351,757
4/17/2021,43663,312
4/18/2021,43863,200
4/19/2021,43951,88
4/2/2021,44603,652
4/20/2021,44904,301
4/21/2021,45343,439
4/22/2021,45919,576
4/23/2021,46235,316
4/24/2021,46328,93
4/25/2021,46382,54
4/26/2021,46793,411
4/27/2021,47134,341
4/28/2021,47548,414
4/29/2021,47918,370
4/3/2021,48162,244
4/30/2021,48315,153
4/4/2021,48347,32
4/5/2021,48658,311
4/6/2021,48874,216
4/7/2021,49149,275
4/8/2021,49474,325
4/9/2021,49688,214
5/1/2021,49756,68
5/10/2021,49777,21
5/11/2021,49943,166
5/12/2021,50165,222
5/13/2021,50306,141
5/14/2021,50656,350
5/15/2021,50800,144
5/16/2021,50862,62
5/17/2021,50882,20
5/18/2021,51184,302
5/19/2021,51309,125
5/2/2021,51453,144
5/20/2021,51738,285
5/21/2021,52190,452
5/22/2021,52244,54
5/23/2021,52299,55
5/24/2021,52704,405
5/25/2021,53020,316
5/26/2021,53370,350
5/27/2021,53849,479
5/28/2021,54092,243
5/29/2021,54370,278
5/3/2021,54418,48
5/30/2021,54626,208
5/31/2021,54867,241
5/4/2021,55056,189
5/5/2021,55270,214
5/6/2021,55404,134
5/7/2021,55452,48
5/8/2021,55479,27
5/9/2021,55511,32
6/1/2021,55732,221
6/10/2021,55836,104
6/11/2021,56057,221
6/12/2021,56368,311
6/13/2021,56391,23
6/14/2021,56431,40
6/15/2021,56647,216
6/16/2021,56846,199
6/17/2021,57214,368
6/18/2021,57467,253
6/19/2021,57685,218
6/2/2021,57877,192
6/20/2021,57896,19
6/21/2021,58094,198
6/22/2021,58342,248
6/23/2021,58531,189
6/24/2021,58692,161
6/25/2021,58826,134
6/26/2021,58861,35
6/27/2021,58895,34
6/28/2021,59026,131
6/29/2021,59223,197
6/3/2021,59346,123
6/30/2021,59470,124
6/4/2021,59578,108
6/5/2021,59603,25
6/6/2021,59617,14
6/7/2021,59716,99
6/8/2021,59869,153
6/9/2021,60001,132
7/1/2021,60121,120
7/10/2021,60213,92
7/11/2021,60226,13
7/12/2021,60236,10
7/13/2021,60285,49
7/14/2021,60430,145
7/15/2021,60543,113
7/16/2021,60702,159
7/17/2021,60842,140
7/18/2021,60859,17
7/19/2021,60872,13
7/2/2021,60991,119
7/20/2021,61096,105
7/21/2021,61179,83
7/22/2021,61243,64
7/23/2021,61333,90
7/24/2021,61378,45
7/25/2021,61401,23
7/26/2021,61520,119
7/27/2021,61646,126
7/28/2021,61747,101
7/29/2021,61855,108
7/3/2021,61933,78
7/30/2021,61979,46
7/31/2021,61994,15
7/4/2021,62113,119
7/5/2021,62248,135
7/6/2021,62349,101
7/7/2021,62465,116
7/8/2021,62561,96
7/9/2021,62608,47
8/1/2021,62618,10
8/2/2021,62718,100
8/3/2021,62791,73
8/4/2021,62870,79
8/5/2021,62962,92
8/6/2021,63111,149
8/7/2021,63131,20
