date,Yuma_cume,Yuma
1/1/2021,4,
1/10/2021,5,1
1/11/2021,6,1
1/12/2021,7,1
1/13/2021,8,1
1/14/2021,10,2
1/15/2021,17,7
1/16/2021,43,26
1/17/2021,44,1
1/18/2021,46,2
1/19/2021,222,176
1/2/2021,920,698
1/20/2021,1675,755
1/21/2021,1913,238
1/22/2021,2017,104
1/23/2021,2018,1
1/24/2021,2447,429
1/25/2021,2807,360
1/26/2021,3239,432
1/27/2021,3332,93
1/28/2021,3353,21
1/29/2021,3355,2
1/3/2021,3356,1
1/30/2021,3574,218
1/31/2021,3904,330
1/4/2021,4386,482
1/5/2021,4614,228
1/6/2021,4935,321
1/7/2021,4949,14
1/8/2021,4964,15
1/9/2021,5641,677
12/1/2020,6322,681
12/10/2020,7071,749
12/12/2020,7255,184
12/16/2020,7447,192
12/17/2020,7448,1
12/19/2020,7449,1
12/20/2020,7486,37
12/21/2020,7876,390
12/22/2020,8449,573
12/23/2020,10232,1783
12/24/2020,11812,1580
12/26/2020,11954,142
12/27/2020,11967,13
12/28/2020,12401,434
12/29/2020,13253,852
12/3/2020,14653,1400
12/30/2020,16726,2073
12/31/2020,18796,2070
12/4/2020,19999,1203
12/8/2020,20012,13
2/1/2021,20886,874
2/10/2021,21962,1076
2/11/2021,23469,1507
2/12/2021,24477,1008
2/13/2021,25182,705
2/14/2021,25222,40
2/15/2021,25244,22
2/16/2021,25525,281
2/17/2021,26368,843
2/18/2021,28726,2358
2/19/2021,31198,2472
2/2/2021,33083,1885
2/20/2021,33951,868
2/21/2021,33954,3
2/22/2021,34069,115
2/23/2021,34327,258
2/24/2021,34654,327
2/25/2021,35279,625
2/26/2021,36132,853
2/27/2021,36508,376
2/28/2021,36517,9
2/3/2021,36558,41
2/4/2021,37759,1201
2/5/2021,40391,2632
2/6/2021,43554,3163
2/7/2021,46304,2750
2/8/2021,47145,841
2/9/2021,47492,347
3/1/2021,49384,1892
3/10/2021,50752,1368
3/11/2021,52023,1271
3/12/2021,54900,2877
3/13/2021,58537,3637
3/14/2021,58767,230
3/15/2021,58945,178
3/16/2021,59972,1027
3/17/2021,62148,2176
3/18/2021,64116,1968
3/19/2021,67534,3418
3/2/2021,70726,3192
3/20/2021,72362,1636
3/21/2021,72563,201
3/22/2021,73414,851
3/23/2021,75034,1620
3/24/2021,77136,2102
3/25/2021,81087,3951
3/26/2021,84252,3165
3/27/2021,85592,1340
3/28/2021,85940,348
3/29/2021,86487,547
3/3/2021,87997,1510
3/30/2021,90352,2355
3/31/2021,92680,2328
3/4/2021,94929,2249
3/5/2021,95536,607
3/6/2021,95788,252
3/7/2021,96401,613
3/8/2021,99233,2832
3/9/2021,102251,3018
4/1/2021,105169,2918
4/10/2021,107081,1912
4/11/2021,107842,761
4/12/2021,108535,693
4/13/2021,109966,1431
4/14/2021,112185,2219
4/15/2021,114634,2449
4/16/2021,117512,2878
4/17/2021,119553,2041
4/18/2021,120100,547
4/19/2021,120315,215
4/2/2021,120965,650
4/20/2021,122007,1042
4/21/2021,124677,2670
4/22/2021,127708,3031
4/23/2021,130823,3115
4/24/2021,131577,754
4/25/2021,132150,573
4/26/2021,133752,1602
4/27/2021,135736,1984
4/28/2021,137340,1604
4/29/2021,138738,1398
4/3/2021,140690,1952
4/30/2021,141016,326
4/4/2021,141207,191
4/5/2021,141755,548
4/6/2021,144884,3129
4/7/2021,146821,1937
4/8/2021,148629,1808
4/9/2021,150150,1521
5/1/2021,150381,231
5/10/2021,150562,181
5/11/2021,151438,876
5/12/2021,153035,1597
5/13/2021,154246,1211
5/14/2021,155766,1520
5/15/2021,156943,1177
5/16/2021,157207,264
5/17/2021,157333,126
5/18/2021,157857,524
5/19/2021,158601,744
5/2/2021,160012,1411
5/20/2021,161153,1141
5/21/2021,162311,1158
5/22/2021,163015,704
5/23/2021,163196,181
5/24/2021,164137,941
5/25/2021,164981,844
5/26/2021,165609,628
5/27/2021,166253,644
5/28/2021,166921,668
5/29/2021,167175,254
5/3/2021,167351,176
5/30/2021,167878,527
5/31/2021,168738,860
5/4/2021,169411,673
5/5/2021,170327,916
5/6/2021,171163,836
5/7/2021,171396,233
5/8/2021,171552,156
5/9/2021,171684,132
6/1/2021,172429,745
6/10/2021,173174,745
6/11/2021,173830,656
6/12/2021,174502,672
6/13/2021,175029,527
6/14/2021,175164,135
6/15/2021,175747,583
6/16/2021,176448,701
6/17/2021,177269,821
6/18/2021,178059,790
6/19/2021,178873,814
6/2/2021,179074,201
6/20/2021,179181,107
6/21/2021,179786,605
6/22/2021,180525,739
6/23/2021,181045,520
6/24/2021,181592,547
6/25/2021,182045,453
6/26/2021,182204,159
6/27/2021,182304,100
6/28/2021,182739,435
6/29/2021,183723,984
6/3/2021,185150,1427
6/30/2021,186533,1383
6/4/2021,187120,587
6/5/2021,187280,160
6/6/2021,187375,95
6/7/2021,187835,460
6/8/2021,188628,793
6/9/2021,189346,718
7/1/2021,190170,824
7/10/2021,190669,499
7/11/2021,190818,149
7/12/2021,190843,25
7/13/2021,191029,186
7/14/2021,191558,529
7/15/2021,192099,541
7/16/2021,192582,483
7/17/2021,193067,485
7/18/2021,193257,190
7/19/2021,193327,70
7/2/2021,193838,511
7/20/2021,194303,465
7/21/2021,194779,476
7/22/2021,195196,417
7/23/2021,195698,502
7/24/2021,195890,192
7/25/2021,195994,104
7/26/2021,196412,418
7/27/2021,196874,462
7/28/2021,197316,442
7/29/2021,197818,502
7/3/2021,198334,516
7/30/2021,198584,250
7/31/2021,198669,85
7/4/2021,199183,514
7/5/2021,199790,607
7/6/2021,200366,576
7/7/2021,200924,558
7/8/2021,201485,561
7/9/2021,201713,228
8/1/2021,201807,94
8/2/2021,202220,413
8/3/2021,202709,489
8/4/2021,203157,448
8/5/2021,203560,403
8/6/2021,204058,498
8/7/2021,204201,143
