Category,value
tests,520121
Yuma,10535
Yavapai,13405
Santa Cruz,1967
Pinal,33205
Pima,52785
Navajo,4375
Mohave,11036
Maricopa,361178
La Paz,1585
Greenlee,203
Graham,1110
Gila,5766
Coconino,6596
Cochise,5699
Apache,1211
Unknown,444
65 years and older,122206
55 - 64 years,98431
45 - 54 years,91823
20 - 44 years,181648
Less than 20 years,25569
positive,0.1839398909099998
