date,Greenlee_cume,Greenlee
1/12/2021,20,
1/13/2021,50,30
1/14/2021,60,10
1/18/2021,70,10
1/19/2021,80,10
1/20/2021,100,20
1/21/2021,133,33
1/22/2021,155,22
1/23/2021,175,20
1/24/2021,215,40
1/25/2021,236,21
1/27/2021,237,1
1/28/2021,279,42
1/29/2021,333,54
1/5/2021,415,82
1/6/2021,446,31
1/7/2021,488,42
1/8/2021,521,33
1/9/2021,815,294
12/21/2020,1031,216
12/22/2020,1457,426
12/23/2020,1468,11
12/24/2020,1523,55
12/29/2020,1633,110
12/30/2020,2000,367
12/31/2020,2156,156
2/1/2021,2183,27
2/10/2021,2261,78
2/11/2021,2295,34
2/12/2021,2380,85
2/15/2021,2574,194
2/16/2021,2596,22
2/17/2021,2650,54
2/18/2021,2808,158
2/2/2021,3061,253
2/22/2021,3412,351
2/23/2021,3465,53
2/24/2021,3571,106
2/25/2021,3743,172
2/26/2021,4070,327
2/28/2021,4141,71
2/3/2021,4492,351
2/4/2021,4715,223
2/5/2021,4902,187
2/8/2021,5096,194
2/9/2021,5112,16
3/1/2021,5136,24
3/10/2021,5314,178
3/11/2021,5423,109
3/12/2021,5490,67
3/15/2021,5680,190
3/16/2021,5735,55
3/17/2021,5840,105
3/18/2021,5980,140
3/19/2021,6122,142
3/2/2021,6355,233
3/22/2021,6516,161
3/23/2021,6547,31
3/24/2021,6621,74
3/25/2021,6658,37
3/26/2021,6720,62
3/28/2021,6730,10
3/29/2021,6749,19
3/3/2021,6786,37
3/30/2021,6838,52
3/31/2021,6900,62
3/4/2021,6911,11
3/5/2021,7153,242
3/8/2021,7228,75
3/9/2021,7232,4
4/1/2021,7321,89
4/12/2021,7371,50
4/13/2021,7473,102
4/14/2021,7508,35
4/15/2021,7522,14
4/16/2021,7585,63
4/2/2021,7632,47
4/20/2021,7699,67
4/22/2021,7710,11
4/27/2021,7733,23
4/30/2021,7766,33
4/5/2021,7803,37
4/6/2021,7824,21
4/7/2021,7863,39
4/8/2021,7902,39
4/9/2021,7926,24
5/10/2021,7947,21
5/12/2021,7957,10
5/13/2021,7973,16
5/18/2021,7992,19
5/20/2021,8002,10
5/21/2021,8020,18
5/24/2021,8031,11
5/25/2021,8051,20
5/27/2021,8078,27
5/4/2021,8081,3
5/5/2021,8107,26
5/6/2021,8114,7
6/1/2021,8133,19
6/10/2021,8139,6
6/15/2021,8150,11
6/16/2021,8158,8
6/17/2021,8180,22
6/2/2021,8187,7
6/22/2021,8201,14
6/23/2021,8202,1
6/24/2021,8222,20
6/29/2021,8235,13
6/3/2021,8242,7
6/8/2021,8249,7
6/9/2021,8259,10
7/1/2021,8265,6
7/12/2021,8266,1
7/13/2021,8270,4
7/15/2021,8274,4
7/19/2021,8286,12
7/2/2021,8289,3
7/20/2021,8293,4
7/21/2021,8299,6
7/22/2021,8300,1
7/23/2021,8312,12
7/26/2021,8319,7
7/27/2021,8329,10
7/28/2021,8338,9
7/29/2021,8343,5
7/30/2021,8350,7
7/6/2021,8355,5
7/7/2021,8372,17
7/8/2021,8376,4
8/2/2021,8381,5
8/3/2021,8390,9
8/4/2021,8403,13
8/5/2021,8406,3
