Category,value
tests,4398174
Yuma,134963
Yavapai,105297
Santa Cruz,29318
Pinal,267426
Pima,656476
Navajo,56089
Mohave,98337
Maricopa,2625273
La Paz,7153
Greenlee,1975
Graham,11808
Gila,27978
Coconino,91122
Cochise,56044
Apache,28284
Unknown,10513
65 years and older,708073
55 - 64 years,541394
45 - 54 years,567042
20 - 44 years,1772034
Less than 20 years,799118
positive,0.1312210476438631
