date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-11-04 00:00:00,13,,,2.0,1.0,,,1.0,,5.0,,3.0,,1.0,,
2021-11-03 00:00:00,575,13.0,2.0,67.0,19.0,68.0,49.0,34.0,30.0,193.0,3.0,13.0,18.0,31.0,21.0,14.0
2021-11-02 00:00:00,2327,44.0,33.0,112.0,20.0,263.0,293.0,83.0,84.0,1221.0,9.0,10.0,26.0,39.0,52.0,38.0
2021-11-01 00:00:00,3546,36.0,49.0,155.0,29.0,245.0,391.0,157.0,99.0,2124.0,13.0,11.0,33.0,56.0,73.0,75.0
2021-10-31 00:00:00,1690,15.0,16.0,57.0,7.0,96.0,273.0,31.0,38.0,1073.0,4.0,9.0,7.0,27.0,15.0,22.0
2021-10-30 00:00:00,1794,17.0,28.0,49.0,6.0,115.0,244.0,36.0,51.0,1153.0,1.0,5.0,10.0,17.0,36.0,26.0
2021-10-29 00:00:00,2745,33.0,55.0,96.0,19.0,190.0,385.0,80.0,60.0,1638.0,10.0,5.0,20.0,30.0,69.0,55.0
2021-10-28 00:00:00,2758,42.0,36.0,96.0,23.0,226.0,425.0,83.0,60.0,1570.0,7.0,9.0,37.0,19.0,68.0,57.0
2021-10-27 00:00:00,2996,27.0,40.0,93.0,26.0,183.0,398.0,93.0,98.0,1820.0,5.0,9.0,29.0,35.0,64.0,76.0
2021-10-26 00:00:00,3008,31.0,48.0,117.0,13.0,194.0,391.0,90.0,82.0,1793.0,10.0,9.0,38.0,35.0,80.0,77.0
2021-10-25 00:00:00,3480,66.0,36.0,121.0,12.0,246.0,474.0,104.0,104.0,1992.0,14.0,8.0,53.0,51.0,101.0,98.0
2021-10-24 00:00:00,1624,21.0,20.0,52.0,2.0,127.0,214.0,21.0,59.0,1033.0,2.0,6.0,12.0,19.0,20.0,16.0
