date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,637,734,568,440,357,3
1/10/2021,1151,1147,939,796,712,15
1/11/2021,1222,1232,1016,848,780,16
1/12/2021,1329,1317,1089,933,977,17
1/13/2021,1391,1382,1170,1008,1236,18
1/14/2021,1491,1468,1264,1094,1508,18
1/15/2021,1606,1563,1343,1186,2252,19
1/16/2021,1617,1579,1358,1210,2355,19
1/17/2021,1623,1587,1366,1214,2362,19
1/18/2021,1692,1659,1422,1267,2427,20
1/19/2021,1780,1724,1487,1346,2684,21
1/2/2021,663,750,576,455,367,3
1/20/2021,2031,1999,1810,1634,2901,26
1/21/2021,2180,2112,1912,1733,3115,27
1/22/2021,2275,2189,2009,1848,3453,28
1/23/2021,2319,2223,2043,1885,3653,31
1/24/2021,2325,2226,2043,1886,3672,31
1/25/2021,2374,2278,2106,1986,3980,32
1/26/2021,2436,2331,2162,2069,4340,35
1/27/2021,2690,2472,2312,2232,4719,38
1/28/2021,2884,2596,2443,2392,5123,44
1/29/2021,2982,2680,2523,2501,5463,48
1/3/2021,663,751,576,456,369,3
1/30/2021,3043,2723,2551,2539,5581,56
1/31/2021,3053,2725,2552,2544,5605,56
1/4/2021,733,827,635,525,430,4
1/5/2021,819,900,688,591,496,8
1/6/2021,901,947,742,645,561,10
1/7/2021,1017,1032,829,712,661,11
1/8/2021,1137,1139,927,776,702,15
1/9/2021,1151,1146,937,793,710,15
10/1/2021,22379,11779,11042,12801,19046,8436
10/10/2021,22510,11832,11095,12833,19093,8508
10/11/2021,22519,11837,11101,12835,19099,8512
10/12/2021,22525,11841,11103,12835,19100,8521
10/13/2021,22541,11845,11113,12839,19113,8529
10/14/2021,22555,11847,11114,12850,19119,8537
10/15/2021,22569,11855,11123,12853,19126,8545
10/16/2021,22584,11855,11125,12858,19127,8550
10/17/2021,22603,11858,11128,12858,19128,8558
10/18/2021,22614,11867,11132,12863,19136,8562
10/19/2021,22633,11871,11134,12868,19140,8568
10/2/2021,22392,11779,11043,12801,19051,8441
10/20/2021,22647,11880,11144,12871,19148,8577
10/21/2021,22662,11887,11148,12878,19153,8582
10/22/2021,22684,11902,11158,12897,19180,8589
10/23/2021,22698,11908,11164,12907,19196,8599
10/24/2021,22706,11912,11166,12908,19205,8600
10/25/2021,22722,11923,11176,12917,19230,8609
10/26/2021,22737,11932,11182,12933,19250,8632
10/27/2021,22766,11944,11196,12949,19292,8645
10/28/2021,22784,11949,11203,12955,19314,8651
10/29/2021,22814,11973,11216,12973,19343,8666
10/3/2021,22405,11779,11047,12804,19053,8451
10/30/2021,22837,11986,11232,12982,19353,8679
10/31/2021,22850,11992,11240,12988,19359,8686
10/4/2021,22427,11783,11053,12811,19061,8456
10/5/2021,22440,11787,11057,12816,19068,8462
10/6/2021,22464,11805,11068,12821,19074,8474
10/7/2021,22474,11815,11074,12828,19077,8483
10/8/2021,22493,11828,11092,12831,19080,8496
10/9/2021,22503,11831,11094,12833,19089,8503
11/1/2021,22870,12001,11245,13001,19367,8688
11/2/2021,22882,12005,11248,13005,19378,8694
11/3/2021,22903,12019,11256,13010,19390,8703
11/4/2021,22909,12026,11257,13013,19394,8706
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,3,1,
12/16/2020,25,42,32,25,14,
12/17/2020,53,76,63,52,19,
12/18/2020,100,134,108,84,38,
12/19/2020,110,147,115,98,39,
12/2/2020,,1,,1,,
12/20/2020,111,148,115,98,41,
12/21/2020,113,149,117,98,42,
12/22/2020,120,169,130,109,47,1
12/23/2020,175,278,207,148,70,2
12/24/2020,254,379,279,204,83,2
12/25/2020,280,407,299,224,88,2
12/26/2020,298,431,313,234,90,2
12/27/2020,325,454,327,246,93,2
12/28/2020,380,513,371,276,105,3
12/29/2020,444,588,417,325,200,3
12/3/2020,,1,,1,,
12/30/2020,544,673,493,387,302,3
12/31/2020,597,715,541,423,352,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3112,2789,2612,2653,6056,56
2/10/2021,4999,3658,3576,3948,10043,218
2/11/2021,5145,3778,3703,4125,10680,227
2/12/2021,5569,4082,4000,4510,11410,280
2/13/2021,5975,4301,4180,4708,11919,320
2/14/2021,5985,4304,4184,4712,11947,320
2/15/2021,6119,4433,4297,4826,12278,329
2/16/2021,6282,4591,4449,5015,12692,340
2/17/2021,6880,4937,4728,5284,13038,646
2/18/2021,6946,4997,4807,5381,13134,650
2/19/2021,7071,5067,4888,5493,13217,663
2/2/2021,3157,2825,2648,2703,6461,58
2/20/2021,7310,5171,5002,5579,13278,683
2/21/2021,7313,5174,5005,5582,13285,684
2/22/2021,7346,5196,5024,5627,13312,685
2/23/2021,7372,5215,5061,5674,13370,687
2/24/2021,7664,5425,5248,5893,13592,705
2/25/2021,7921,5618,5422,6083,13883,733
2/26/2021,8224,5836,5648,6298,14154,754
2/27/2021,8318,5912,5722,6369,14237,762
2/28/2021,8328,5917,5728,6375,14266,762
