date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,931,876,643,479,238,7
1/10/2021,1276,1212,934,708,515,10
1/11/2021,1336,1300,999,746,857,10
1/12/2021,1399,1369,1075,798,1181,11
1/13/2021,1484,1443,1150,860,1517,11
1/14/2021,1503,1461,1177,884,1605,11
1/15/2021,1532,1476,1197,913,1695,11
1/16/2021,1536,1477,1201,914,1700,11
1/17/2021,1538,1480,1202,915,1704,11
1/18/2021,1546,1487,1211,919,1722,11
1/19/2021,1589,1513,1242,948,1836,16
1/2/2021,933,877,643,481,239,7
1/20/2021,1604,1520,1251,960,1867,17
1/21/2021,1724,1709,1427,1060,2387,20
1/22/2021,1831,1805,1510,1140,3050,21
1/23/2021,1860,1844,1535,1171,3085,22
1/24/2021,1861,1846,1538,1174,3096,22
1/25/2021,1895,1919,1603,1223,3253,22
1/26/2021,2026,2060,1744,1359,3408,30
1/27/2021,2165,2214,1861,1455,3612,30
1/28/2021,2319,2366,2048,1675,4311,31
1/29/2021,2475,2496,2216,1815,5397,33
1/3/2021,935,877,643,481,239,7
1/30/2021,2513,2529,2253,1888,6257,33
1/31/2021,2514,2530,2253,1889,6274,33
1/4/2021,989,934,683,512,278,7
1/5/2021,1077,1028,750,557,313,7
1/6/2021,1191,1139,848,622,383,10
1/7/2021,1236,1179,905,661,414,10
1/8/2021,1269,1208,930,702,504,10
1/9/2021,1271,1209,934,706,509,10
10/1/2021,30661,17791,17856,19760,31831,15867
10/10/2021,31071,17964,17967,19828,31911,16065
10/11/2021,31120,17994,17985,19848,31920,16095
10/12/2021,31149,18019,17993,19853,31925,16123
10/13/2021,31184,18037,18005,19860,31931,16144
10/14/2021,31251,18059,18034,19875,31943,16173
10/15/2021,31314,18082,18054,19891,31952,16196
10/16/2021,31341,18094,18064,19903,31955,16209
10/17/2021,31354,18101,18068,19905,31955,16217
10/18/2021,31404,18134,18086,19920,31967,16267
10/19/2021,31440,18151,18098,19942,31982,16295
10/2/2021,30682,17799,17867,19766,31836,15891
10/20/2021,31466,18163,18110,19955,31990,16320
10/21/2021,31515,18187,18128,19972,32007,16332
10/22/2021,31611,18232,18153,19989,32037,16372
10/23/2021,31665,18252,18162,20004,32054,16389
10/24/2021,31675,18268,18171,20011,32061,16395
10/25/2021,31739,18296,18189,20024,32102,16425
10/26/2021,31792,18332,18203,20051,32145,16439
10/27/2021,31833,18356,18234,20068,32186,16458
10/28/2021,31890,18393,18262,20099,32226,16484
10/29/2021,31988,18423,18278,20122,32262,16504
10/3/2021,30689,17802,17872,19767,31838,15899
10/30/2021,32039,18439,18285,20129,32270,16518
10/31/2021,32048,18442,18290,20132,32273,16521
10/4/2021,30730,17820,17891,19776,31847,15922
10/5/2021,30882,17855,17909,19789,31862,15953
10/6/2021,30936,17892,17924,19799,31876,15989
10/7/2021,30974,17902,17938,19808,31882,16020
10/8/2021,31020,17935,17951,19817,31896,16045
10/9/2021,31056,17954,17958,19821,31905,16058
11/1/2021,32101,18464,18307,20152,32315,16588
11/2/2021,32136,18483,18319,20162,32356,16617
11/3/2021,32193,18501,18333,20182,32393,16651
11/4/2021,32215,18512,18345,20199,32414,16664
12/1/2020,1,1,2,,3,
12/10/2020,1,2,4,,4,
12/11/2020,1,2,4,,4,
12/12/2020,1,2,6,,4,
12/13/2020,1,2,6,,4,
12/14/2020,1,2,6,,4,
12/15/2020,1,2,6,,4,
12/16/2020,3,3,7,1,5,
12/17/2020,9,8,11,7,9,
12/18/2020,9,8,12,7,9,
12/19/2020,9,8,13,7,11,
12/2/2020,1,1,2,,3,
12/20/2020,9,10,13,8,11,
12/21/2020,73,48,51,25,26,
12/22/2020,248,249,174,135,61,1
12/23/2020,435,464,332,252,104,4
12/24/2020,496,518,390,292,111,4
12/25/2020,496,518,390,292,111,4
12/26/2020,520,553,405,311,117,4
12/27/2020,520,553,405,311,118,4
12/28/2020,663,665,483,360,145,6
12/29/2020,759,757,540,408,178,7
12/3/2020,1,1,3,,3,
12/30/2020,894,858,622,461,213,7
12/31/2020,926,873,636,475,221,7
12/4/2020,1,1,4,,3,
12/5/2020,1,1,4,,3,
12/6/2020,1,1,4,,3,
12/7/2020,1,1,4,,3,
12/8/2020,1,1,4,,4,
12/9/2020,1,1,4,,4,
2/1/2021,2558,2556,2274,1914,6879,34
2/10/2021,2893,2861,2649,2359,9994,49
2/11/2021,3020,2977,2778,2513,11010,60
2/12/2021,3075,3028,2836,2569,12094,61
2/13/2021,3102,3051,2853,2602,12743,63
2/14/2021,3107,3055,2853,2603,12749,63
2/15/2021,3113,3059,2857,2610,12787,63
2/16/2021,3138,3063,2866,2614,12833,65
2/17/2021,3176,3099,2916,2674,12887,66
2/18/2021,3204,3122,2932,2692,13017,66
2/19/2021,3273,3194,3016,2786,13166,68
2/2/2021,2589,2591,2308,1969,7575,38
2/20/2021,3313,3216,3040,2821,13216,71
2/21/2021,3314,3217,3043,2821,13227,71
2/22/2021,3317,3220,3044,2823,13236,71
2/23/2021,3356,3276,3080,2877,13414,75
2/24/2021,3378,3309,3104,2919,14417,77
2/25/2021,3450,3365,3172,2995,15413,79
2/26/2021,3510,3423,3215,3095,16416,81
2/27/2021,3539,3448,3231,3131,16781,84
2/28/2021,3559,3473,3267,3163,16900,84
2/3/2021,2713,2724,2476,2138,8277,41
2/4/2021,2762,2766,2533,2200,8601,44
2/5/2021,2799,2796,2565,2231,8732,46
2/6/2021,2808,2799,2566,2236,8755,47
2/7/2021,2809,2800,2567,2237,8773,47
2/8/2021,2829,2823,2585,2267,8876,47
2/9/2021,2850,2843,2619,2307,8918,47
3/1/2021,3587,3499,3286,3195,17056,85
3/10/2021,4544,4308,4287,4994,20092,112
3/11/2021,4764,4417,4405,5225,20415,122
3/12/2021,4817,4475,4519,5847,20768,126
3/13/2021,4893,4530,4567,5970,20921,127
3/14/2021,4905,4535,4576,6036,20989,127
3/15/2021,5027,4638,4703,6240,21097,132
3/16/2021,5266,4855,4939,6583,21280,142
3/17/2021,5845,5085,5144,6859,21838,149
3/18/2021,6220,5321,5484,7792,22630,167
3/19/2021,6565,5609,5879,8729,23252,185
3/2/2021,3616,3516,3314,3228,17182,86
3/20/2021,6648,5667,5966,9062,23567,192
3/21/2021,6665,5677,5987,9101,23600,194
3/22/2021,6698,5727,6028,9199,23677,199
3/23/2021,6946,5933,6254,9488,23822,217
3/24/2021,7462,6242,6629,9858,24083,279
3/25/2021,7960,6494,6902,10194,24254,314
3/26/2021,8250,6673,7167,10439,24460,354
3/27/2021,8292,6686,7190,10472,24494,358
3/28/2021,8313,6697,7204,10491,24507,359
3/29/2021,8585,6850,7400,10679,24684,473
3/3/2021,3644,3548,3345,3277,17344,89
3/30/2021,9399,7361,8104,11301,25069,660
3/31/2021,10302,7859,8736,11743,25404,855
3/4/2021,3753,3664,3476,3477,17682,94
3/5/2021,4073,3916,3767,3927,18587,103
3/6/2021,4090,3927,3781,4000,18660,103
3/7/2021,4101,3936,3794,4055,18707,105
3/8/2021,4126,3960,3829,4202,19170,106
3/9/2021,4342,4164,4062,4546,19724,109
4/1/2021,10988,8238,9193,12138,25718,1060
4/10/2021,14679,10328,11347,14258,27392,2164
4/11/2021,14816,10401,11405,14352,27462,2234
4/12/2021,14958,10474,11509,14459,27571,2274
4/13/2021,15151,10575,11639,14598,27696,2324
4/14/2021,15524,10773,11842,14766,27820,2399
4/15/2021,15690,10981,12037,14867,27917,2487
4/16/2021,15884,11134,12178,14972,28004,2534
4/17/2021,16012,11206,12244,15040,28055,2583
4/18/2021,16056,11229,12273,15076,28080,2607
4/19/2021,16193,11329,12364,15150,28150,2630
4/2/2021,11488,8537,9530,12447,25913,1222
4/20/2021,16291,11385,12419,15240,28220,2665
4/21/2021,16419,11464,12516,15319,28311,2712
4/22/2021,16549,11527,12598,15406,28382,2742
4/23/2021,16686,11598,12683,15509,28475,2785
4/24/2021,16773,11637,12728,15563,28521,2820
4/25/2021,16821,11654,12760,15600,28535,2842
4/26/2021,16889,11697,12804,15649,28577,2862
4/27/2021,17047,11802,12908,15777,28688,2911
4/28/2021,17225,11885,13016,15886,28752,2952
4/29/2021,17388,11969,13109,15980,28830,3000
4/3/2021,11790,8689,9686,12630,26063,1326
4/30/2021,17592,12078,13234,16080,28910,3055
4/4/2021,12067,8848,9843,12794,26161,1442
4/5/2021,12378,9035,10044,13036,26397,1566
4/6/2021,12774,9242,10301,13316,26658,1660
4/7/2021,13332,9583,10592,13574,26848,1761
4/8/2021,13994,9969,10909,13856,27075,1896
4/9/2021,14443,10228,11192,14125,27284,2028
5/1/2021,17660,12106,13272,16120,28939,3079
5/10/2021,18513,12544,13784,16590,29368,3438
5/11/2021,18605,12590,13831,16646,29413,3465
5/12/2021,18729,12651,13904,16736,29466,3496
5/13/2021,18835,12707,13968,16786,29505,3674
5/14/2021,18947,12782,14045,16837,29556,3870
5/15/2021,19020,12807,14084,16868,29583,4399
5/16/2021,19047,12819,14096,16878,29596,4417
5/17/2021,19136,12869,14143,16929,29642,4466
5/18/2021,19243,12908,14192,16975,29687,4523
5/19/2021,19379,12961,14249,17023,29743,4727
5/2/2021,17703,12121,13292,16141,28959,3090
5/20/2021,19505,13016,14294,17074,29785,4846
5/21/2021,19629,13092,14355,17117,29822,5030
5/22/2021,19672,13117,14383,17141,29838,5232
5/23/2021,19699,13128,14390,17152,29846,5263
5/24/2021,19771,13169,14433,17193,29895,5326
5/25/2021,19848,13230,14480,17234,29934,5537
5/26/2021,19969,13292,14538,17278,29980,5735
5/27/2021,20091,13352,14590,17319,30009,5964
5/28/2021,20213,13413,14644,17367,30037,6110
5/29/2021,20249,13433,14665,17377,30049,6130
5/3/2021,17816,12168,13370,16204,29018,3121
5/30/2021,20279,13443,14681,17391,30053,6142
5/31/2021,20297,13451,14690,17395,30061,6145
5/4/2021,17955,12248,13447,16287,29095,3163
5/5/2021,18099,12325,13566,16383,29170,3200
5/6/2021,18247,12396,13640,16456,29243,3235
5/7/2021,18370,12470,13711,16506,29294,3385
5/8/2021,18410,12504,13738,16529,29315,3407
5/9/2021,18440,12513,13749,16540,29324,3418
6/1/2021,20406,13499,14734,17422,30085,6252
6/10/2021,21285,13878,15116,17690,30285,7349
6/11/2021,21468,13943,15169,17718,30306,7557
6/12/2021,21493,13963,15179,17730,30311,7591
6/13/2021,21505,13965,15183,17733,30315,7592
6/14/2021,21579,13997,15222,17765,30338,7687
6/15/2021,21698,14053,15258,17798,30362,7787
6/16/2021,21767,14086,15290,17824,30380,7851
6/17/2021,21827,14113,15321,17846,30401,7917
6/18/2021,21895,14140,15353,17865,30411,7987
6/19/2021,21925,14155,15362,17874,30418,8012
6/2/2021,20514,13547,14802,17465,30127,6561
6/20/2021,21932,14160,15364,17879,30419,8018
6/21/2021,21994,14189,15388,17894,30433,8081
6/22/2021,22315,14322,15423,17910,30451,8142
6/23/2021,22972,14555,15493,17944,30474,8292
6/24/2021,23580,14836,15537,17981,30499,8423
6/25/2021,23672,14883,15566,18013,30523,8513
6/26/2021,23721,14898,15575,18023,30526,8538
6/27/2021,23733,14907,15582,18029,30527,8552
6/28/2021,23844,14935,15606,18039,30536,8612
6/29/2021,24061,15001,15665,18078,30552,8707
6/3/2021,20632,13591,14835,17503,30155,6698
6/30/2021,24205,15077,15709,18108,30572,8797
6/4/2021,20751,13651,14884,17536,30187,6827
6/5/2021,20803,13682,14909,17560,30206,6894
6/6/2021,20819,13696,14917,17569,30207,6907
6/7/2021,20889,13728,14954,17586,30227,6992
6/8/2021,21005,13761,15003,17627,30251,7097
6/9/2021,21136,13822,15060,17654,30265,7214
7/1/2021,24389,15143,15751,18128,30591,8931
7/10/2021,24917,15335,15945,18262,30696,9434
7/11/2021,24930,15341,15951,18262,30700,9447
7/12/2021,24988,15358,15976,18286,30712,9559
7/13/2021,25067,15387,16003,18318,30729,9650
7/14/2021,25131,15416,16026,18336,30749,9712
7/15/2021,25191,15444,16049,18356,30759,9790
7/16/2021,25257,15472,16069,18382,30772,9926
7/17/2021,25276,15487,16083,18391,30781,9962
7/18/2021,25299,15498,16087,18395,30784,9988
7/19/2021,25359,15520,16117,18412,30805,10095
7/2/2021,24471,15163,15786,18139,30605,9010
7/20/2021,25439,15540,16147,18437,30822,10204
7/21/2021,25505,15575,16174,18458,30850,10320
7/22/2021,25581,15604,16208,18484,30873,10421
7/23/2021,25675,15643,16252,18511,30896,10533
7/24/2021,25724,15663,16273,18529,30910,10582
7/25/2021,25740,15671,16281,18535,30918,10605
7/26/2021,25815,15718,16322,18555,30952,10746
7/27/2021,25919,15763,16361,18589,30977,10881
7/28/2021,26021,15797,16399,18620,31004,11032
7/29/2021,26119,15824,16434,18649,31023,11184
7/3/2021,24503,15174,15800,18148,30611,9033
7/30/2021,26193,15864,16473,18677,31048,11340
7/31/2021,26232,15879,16496,18690,31056,11377
7/4/2021,24505,15174,15801,18148,30611,9033
7/5/2021,24541,15191,15819,18154,30623,9064
7/6/2021,24615,15226,15840,18183,30638,9147
7/7/2021,24745,15271,15876,18206,30658,9239
7/8/2021,24793,15306,15903,18229,30674,9329
7/9/2021,24870,15325,15930,18254,30689,9407
8/1/2021,26254,15892,16504,18694,31064,11398
8/10/2021,27347,16355,16858,18967,31248,12304
8/11/2021,27457,16413,16892,19000,31274,12409
8/12/2021,27585,16460,16935,19035,31306,12526
8/13/2021,28055,16689,17077,19115,31339,12884
8/14/2021,28103,16715,17101,19123,31348,12956
8/15/2021,28127,16731,17113,19129,31352,12993
8/16/2021,28224,16783,17142,19155,31364,13161
8/17/2021,28323,16824,17171,19183,31383,13286
8/18/2021,28426,16861,17201,19198,31406,13435
8/19/2021,28489,16887,17227,19223,31418,13606
8/2/2021,26347,15937,16532,18717,31085,11511
8/20/2021,28573,16940,17254,19247,31431,13763
8/21/2021,28606,16956,17267,19253,31440,13828
8/22/2021,28628,16968,17274,19260,31442,13853
8/23/2021,28699,17005,17298,19286,31456,13942
8/24/2021,28776,17037,17338,19306,31481,14022
8/25/2021,28854,17076,17364,19329,31499,14096
8/26/2021,28970,17129,17393,19342,31516,14209
8/27/2021,29095,17163,17421,19364,31527,14388
8/28/2021,29124,17175,17429,19367,31534,14430
8/29/2021,29140,17180,17440,19375,31542,14446
8/3/2021,26447,15968,16571,18750,31099,11615
8/30/2021,29204,17212,17461,19401,31557,14520
8/31/2021,29249,17233,17476,19415,31569,14580
8/4/2021,26546,16015,16603,18785,31118,11754
8/5/2021,26630,16066,16638,18804,31147,11830
8/6/2021,26765,16123,16674,18845,31173,11927
8/7/2021,26823,16156,16697,18861,31179,11992
8/8/2021,26851,16175,16707,18870,31185,12029
8/9/2021,26981,16230,16754,18909,31217,12150
9/1/2021,29314,17265,17493,19429,31579,14634
9/10/2021,29758,17417,17602,19546,31649,15087
9/11/2021,29791,17423,17615,19559,31655,15119
9/12/2021,29809,17428,17618,19562,31658,15139
9/13/2021,29871,17447,17634,19587,31670,15189
9/14/2021,29933,17478,17643,19597,31679,15229
9/15/2021,29974,17493,17655,19603,31685,15278
9/16/2021,30018,17516,17667,19612,31691,15328
9/17/2021,30081,17542,17691,19631,31696,15400
9/18/2021,30117,17558,17701,19636,31699,15427
9/19/2021,30142,17571,17706,19638,31701,15449
9/2/2021,29375,17276,17511,19449,31591,14700
9/20/2021,30182,17585,17721,19645,31712,15482
