date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,17,27,20,36,
1/10/2021,23,22,39,33,88,1
1/11/2021,23,22,39,33,88,1
1/12/2021,26,28,44,39,105,1
1/13/2021,29,34,45,42,133,1
1/14/2021,37,41,60,65,143,1
1/15/2021,40,42,64,67,148,1
1/16/2021,40,42,64,67,149,1
1/17/2021,40,42,64,67,149,1
1/18/2021,43,43,65,71,156,1
1/19/2021,47,44,67,71,173,1
1/2/2021,16,17,27,20,36,
1/20/2021,48,47,69,74,190,1
1/21/2021,65,67,99,104,327,1
1/22/2021,78,90,120,133,416,1
1/23/2021,124,146,156,203,559,1
1/24/2021,126,147,158,205,559,1
1/25/2021,135,159,169,212,563,1
1/26/2021,136,159,169,212,564,1
1/27/2021,153,171,179,228,577,1
1/28/2021,203,211,224,283,613,5
1/29/2021,228,238,245,305,630,5
1/3/2021,16,17,27,20,36,
1/30/2021,228,239,245,305,631,5
1/31/2021,228,239,245,305,631,5
1/4/2021,16,17,27,20,36,1
1/5/2021,19,17,29,21,51,1
1/6/2021,20,18,31,25,58,1
1/7/2021,22,21,36,31,80,1
1/8/2021,23,22,39,33,88,1
1/9/2021,23,22,39,33,88,1
10/1/2021,755,680,619,684,990,281
10/10/2021,766,686,619,686,992,284
10/11/2021,769,686,619,686,992,284
10/12/2021,771,687,619,686,992,284
10/13/2021,773,688,619,686,992,284
10/14/2021,776,688,619,686,992,285
10/15/2021,779,689,619,686,992,287
10/16/2021,780,689,619,686,992,287
10/17/2021,780,689,619,686,992,287
10/18/2021,782,690,621,686,993,287
10/19/2021,782,691,621,687,993,287
10/2/2021,755,680,619,684,991,281
10/20/2021,783,691,621,689,993,287
10/21/2021,784,691,621,689,993,287
10/22/2021,786,692,623,689,993,287
10/23/2021,786,692,623,689,993,287
10/24/2021,786,692,623,689,993,287
10/25/2021,788,692,623,689,993,287
10/26/2021,788,692,623,689,993,289
10/27/2021,789,692,624,689,993,289
10/28/2021,790,692,625,689,993,291
10/29/2021,790,693,626,689,993,292
10/3/2021,755,680,619,684,991,281
10/30/2021,790,693,626,689,993,292
10/31/2021,790,693,626,689,993,292
10/4/2021,757,681,619,684,991,283
10/5/2021,757,683,619,684,991,283
10/6/2021,759,684,619,684,991,283
10/7/2021,762,685,619,686,992,283
10/8/2021,766,686,619,686,992,284
10/9/2021,766,686,619,686,992,284
11/1/2021,790,693,626,689,994,294
11/2/2021,791,694,626,689,994,294
11/3/2021,791,694,626,689,995,294
11/4/2021,794,694,626,690,995,294
12/18/2020,,,2,,,
12/19/2020,,,2,,,
12/20/2020,,,2,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,9,9,16,12,6,
12/25/2020,9,9,16,12,6,
12/26/2020,9,10,16,12,6,
12/27/2020,9,10,16,12,6,
12/28/2020,9,12,16,12,6,
12/29/2020,10,13,20,12,8,
12/30/2020,12,13,20,12,27,
12/31/2020,15,17,27,20,35,
2/1/2021,229,239,250,305,634,5
2/10/2021,297,293,315,393,728,13
2/11/2021,308,313,324,403,745,15
2/12/2021,333,335,347,433,785,20
2/13/2021,333,335,348,433,789,20
2/14/2021,333,335,348,433,789,20
2/15/2021,334,337,350,436,789,20
2/16/2021,341,343,361,440,792,21
2/17/2021,342,343,363,442,800,22
2/18/2021,344,347,371,446,805,22
2/19/2021,344,347,371,446,806,22
2/2/2021,235,244,257,313,657,5
2/20/2021,345,347,371,446,806,22
2/21/2021,345,347,371,446,806,22
2/22/2021,346,349,371,448,806,22
2/23/2021,346,351,372,448,808,22
2/24/2021,348,352,375,451,810,22
2/25/2021,349,353,379,456,810,22
2/26/2021,358,369,388,472,819,22
2/27/2021,358,369,388,472,819,22
2/28/2021,358,369,388,472,820,22
2/3/2021,235,244,259,321,676,5
2/4/2021,242,250,262,332,684,5
2/5/2021,265,265,289,370,712,6
2/6/2021,266,265,289,370,713,6
2/7/2021,266,265,289,370,713,6
2/8/2021,270,268,293,373,715,6
2/9/2021,271,276,298,383,718,7
3/1/2021,363,371,389,479,823,22
3/10/2021,408,409,418,514,847,30
3/11/2021,413,413,419,518,848,30
3/12/2021,416,423,425,522,855,32
3/13/2021,416,423,425,522,856,32
3/14/2021,416,423,425,522,856,32
3/15/2021,417,425,429,530,872,33
3/16/2021,421,428,429,530,875,33
3/17/2021,427,437,438,538,884,34
3/18/2021,427,438,439,544,887,34
3/19/2021,437,441,444,549,891,36
3/2/2021,373,379,394,483,831,25
3/20/2021,437,441,444,549,892,36
3/21/2021,437,441,444,549,892,36
3/22/2021,438,442,444,549,892,36
3/23/2021,441,444,445,551,892,37
3/24/2021,442,444,446,552,893,37
3/25/2021,448,453,449,558,900,37
3/26/2021,449,453,452,558,900,37
3/27/2021,450,454,453,558,900,38
3/28/2021,452,454,453,560,900,38
3/29/2021,453,455,457,560,900,38
3/3/2021,379,390,400,488,839,25
3/30/2021,455,456,460,563,904,38
3/31/2021,458,457,461,563,904,38
3/4/2021,386,396,403,492,841,25
3/5/2021,392,398,408,498,841,25
3/6/2021,392,398,408,498,841,25
3/7/2021,393,398,408,498,841,25
3/8/2021,397,400,409,501,842,27
3/9/2021,406,408,417,513,846,28
4/1/2021,464,468,470,567,910,41
4/10/2021,484,482,482,581,921,41
4/11/2021,485,482,482,581,921,41
4/12/2021,488,483,487,583,921,42
4/13/2021,488,484,488,584,923,42
4/14/2021,488,488,489,586,923,42
4/15/2021,492,490,494,588,926,42
4/16/2021,496,493,497,588,926,42
4/17/2021,496,493,497,588,926,42
4/18/2021,496,493,497,588,926,42
4/19/2021,496,494,497,588,926,43
4/2/2021,466,473,473,569,910,41
4/20/2021,498,497,498,588,928,43
4/21/2021,499,499,499,588,930,43
4/22/2021,505,507,502,589,933,44
4/23/2021,505,508,502,591,933,44
4/24/2021,505,509,502,592,933,44
4/25/2021,505,509,502,592,933,44
4/26/2021,505,510,502,592,933,44
4/27/2021,507,515,507,595,934,46
4/28/2021,510,515,507,595,934,46
4/29/2021,514,516,507,595,934,46
4/3/2021,466,473,473,569,910,41
4/30/2021,515,518,507,598,936,46
4/4/2021,466,473,473,569,910,41
4/5/2021,467,474,474,570,912,41
4/6/2021,470,474,475,570,912,41
4/7/2021,473,476,476,572,912,41
4/8/2021,478,481,480,578,919,41
4/9/2021,482,482,482,581,921,41
5/1/2021,515,518,507,598,936,47
5/10/2021,521,522,511,602,940,49
5/11/2021,521,522,511,602,940,49
5/12/2021,522,522,511,602,940,51
5/13/2021,526,523,511,602,940,52
5/14/2021,526,523,511,602,940,53
5/15/2021,526,523,511,602,940,53
5/16/2021,527,523,511,602,940,55
5/17/2021,527,523,511,602,940,56
5/18/2021,530,524,512,605,940,56
5/19/2021,530,524,512,605,941,56
5/2/2021,515,518,507,598,936,47
5/20/2021,531,525,513,605,941,57
5/21/2021,535,527,515,607,942,59
5/22/2021,535,527,516,607,942,69
5/23/2021,535,527,516,608,942,69
5/24/2021,535,527,516,608,942,69
5/25/2021,538,530,519,610,942,69
5/26/2021,538,530,519,610,942,69
5/27/2021,540,532,519,610,943,72
5/28/2021,542,533,519,610,944,73
5/29/2021,542,535,519,610,944,73
5/3/2021,515,518,507,598,936,47
5/30/2021,542,535,519,610,944,73
5/31/2021,542,535,519,610,944,73
5/4/2021,517,521,509,599,938,47
5/5/2021,517,522,509,599,938,48
5/6/2021,520,522,509,601,938,48
5/7/2021,520,522,510,602,938,48
5/8/2021,520,522,510,602,940,48
5/9/2021,520,522,510,602,940,48
6/1/2021,546,536,519,611,944,74
6/10/2021,552,543,521,613,945,78
6/11/2021,552,543,521,613,945,80
6/12/2021,552,543,521,613,946,80
6/13/2021,552,543,521,613,946,80
6/14/2021,552,543,521,613,946,80
6/15/2021,556,543,521,613,946,81
6/16/2021,556,543,522,613,946,81
6/17/2021,556,544,523,614,947,82
6/18/2021,558,544,523,615,947,82
6/19/2021,558,544,523,615,947,82
6/2/2021,546,536,519,611,944,74
