date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,15,6
2020-12-19,19,4
2020-12-20,21,2
2020-12-21,24,3
2020-12-22,71,47
2020-12-23,97,26
2020-12-24,122,25
2020-12-26,128,6
2020-12-28,171,43
2020-12-29,232,61
2020-12-30,304,72
2020-12-31,369,65
2021-01-01,380,11
2021-01-02,383,3
2021-01-03,389,6
2021-01-04,456,67
2021-01-05,533,77
2021-01-06,653,120
2021-01-07,822,169
2021-01-08,987,165
2021-01-09,996,9
2021-01-10,1001,5
2021-01-11,1102,101
2021-01-12,1242,140
2021-01-13,1448,206
2021-01-14,1665,217
2021-01-15,1885,220
2021-01-16,1899,14
2021-01-17,1908,9
2021-01-18,1936,28
2021-01-19,2044,108
2021-01-20,2480,436
2021-01-21,2889,409
2021-01-22,3440,551
2021-01-23,3469,29
2021-01-24,3477,8
2021-01-25,3603,126
2021-01-26,4044,441
2021-01-27,4251,207
2021-01-28,4760,509
2021-01-29,5235,475
2021-01-30,5320,85
2021-01-31,5366,46
2021-02-01,5560,194
2021-02-02,6169,609
2021-02-03,6404,235
2021-02-04,6998,594
2021-02-05,7704,706
2021-02-06,7741,37
2021-02-07,7755,14
2021-02-08,7936,181
2021-02-09,8503,567
2021-02-10,9167,664
2021-02-11,9805,638
2021-02-12,10450,645
2021-02-13,10933,483
2021-02-14,11367,434
2021-02-15,11482,115
2021-02-16,11594,112
2021-02-17,11647,53
2021-02-18,11696,49
2021-02-19,11810,114
2021-02-20,11852,42
2021-02-21,11868,16
2021-02-22,11939,71
2021-02-23,12579,640
2021-02-24,13419,840
2021-02-25,14196,777
2021-02-26,15055,859
2021-02-27,15197,142
2021-02-28,15284,87
2021-03-01,15582,298
2021-03-02,16544,962
2021-03-03,17365,821
2021-03-04,18237,872
2021-03-05,19073,836
2021-03-06,19200,127
2021-03-07,19265,65
2021-03-08,19509,244
2021-03-09,20215,706
2021-03-10,21039,824
2021-03-11,21832,793
2021-03-12,22588,756
2021-03-13,23133,545
2021-03-14,23566,433
2021-03-15,23824,258
2021-03-16,24617,793
2021-03-17,25431,814
2021-03-18,26193,762
2021-03-19,27133,940
2021-03-20,27250,117
2021-03-21,27359,109
2021-03-22,27630,271
2021-03-23,28451,821
2021-03-24,29277,826
2021-03-25,30065,788
2021-03-26,30945,880
