date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,276,293,344,910,6
1/10/2021,376,463,491,588,2181,32
1/11/2021,412,511,556,639,2365,35
1/12/2021,438,538,616,708,2587,36
1/13/2021,457,560,639,776,2750,37
1/14/2021,489,606,678,861,2954,45
1/15/2021,521,651,735,941,3199,46
1/16/2021,525,652,736,943,3207,46
1/17/2021,527,653,736,944,3209,46
1/18/2021,540,664,766,970,3233,46
1/19/2021,571,690,807,1051,3388,47
1/2/2021,226,276,293,344,911,6
1/20/2021,595,728,861,1136,3537,53
1/21/2021,679,805,962,1285,3730,69
1/22/2021,748,861,1011,1386,3857,84
1/23/2021,753,863,1014,1391,3982,118
1/24/2021,754,864,1014,1392,3995,120
1/25/2021,766,879,1040,1441,4110,122
1/26/2021,793,898,1069,1493,4252,124
1/27/2021,814,916,1096,1533,4413,137
1/28/2021,963,1004,1205,1657,4624,187
1/29/2021,1037,1051,1271,1752,4857,245
1/3/2021,226,276,293,345,913,6
1/30/2021,1049,1070,1322,1781,4877,245
1/31/2021,1049,1071,1324,1782,4885,245
1/4/2021,242,296,312,374,1041,6
1/5/2021,285,330,351,409,1265,6
1/6/2021,297,352,372,438,1607,25
1/7/2021,336,421,458,535,1980,31
1/8/2021,375,462,490,583,2178,32
1/9/2021,376,463,490,588,2181,32
10/1/2021,5718,4396,4841,7077,14453,6426
10/10/2021,5762,4436,4868,7103,14497,6468
10/11/2021,5772,4443,4869,7111,14509,6481
10/12/2021,5782,4446,4873,7118,14518,6486
10/13/2021,5794,4448,4880,7126,14529,6499
10/14/2021,5808,4452,4884,7135,14541,6504
10/15/2021,5817,4461,4887,7144,14551,6514
10/16/2021,5822,4462,4888,7148,14553,6515
10/17/2021,5824,4462,4890,7149,14553,6515
10/18/2021,5834,4468,4892,7155,14565,6519
10/19/2021,5846,4474,4896,7168,14577,6527
10/2/2021,5719,4398,4844,7081,14460,6426
10/20/2021,5853,4476,4899,7176,14596,6537
10/21/2021,5860,4483,4902,7179,14611,6543
10/22/2021,5880,4490,4914,7185,14628,6553
10/23/2021,5882,4492,4915,7185,14634,6556
10/24/2021,5883,4495,4915,7187,14639,6558
10/25/2021,5892,4501,4920,7198,14659,6561
10/26/2021,5898,4509,4929,7205,14683,6567
10/27/2021,5910,4514,4934,7216,14702,6579
10/28/2021,5929,4532,4954,7239,14732,6584
10/29/2021,5942,4544,4960,7253,14750,6597
10/3/2021,5720,4399,4844,7081,14461,6426
10/30/2021,5948,4547,4962,7256,14754,6600
10/31/2021,5951,4547,4962,7256,14756,6600
10/4/2021,5728,4404,4846,7086,14467,6435
10/5/2021,5736,4408,4849,7090,14474,6443
10/6/2021,5742,4416,4855,7093,14486,6448
10/7/2021,5749,4420,4859,7097,14494,6457
10/8/2021,5756,4432,4867,7100,14497,6468
10/9/2021,5760,4434,4868,7103,14497,6468
11/1/2021,5959,4551,4969,7262,14766,6600
11/2/2021,5965,4558,4972,7270,14780,6600
11/3/2021,5970,4562,4983,7286,14801,6606
11/4/2021,5975,4563,4986,7291,14808,6608
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,2,2,1,1
12/16/2020,7,5,11,7,2,1
12/17/2020,14,25,32,25,8,1
12/18/2020,24,40,47,39,21,1
12/19/2020,25,40,47,40,21,1
12/2/2020,,,,,,1
12/20/2020,25,40,47,42,21,1
12/21/2020,26,40,47,44,24,2
12/22/2020,29,52,63,52,62,2
12/23/2020,59,82,87,84,111,2
12/24/2020,72,99,102,99,157,2
12/25/2020,74,100,103,99,157,2
12/26/2020,74,100,104,99,157,2
12/27/2020,75,100,104,99,157,2
12/28/2020,113,152,162,174,275,2
12/29/2020,136,197,218,238,461,3
12/3/2020,,,,,,1
12/30/2020,177,237,261,291,649,4
12/31/2020,222,273,293,341,829,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,1,1,,1
12/7/2020,1,,1,1,,1
12/8/2020,1,,1,1,,1
12/9/2020,1,,1,1,,1
2/1/2021,1069,1095,1356,1865,5146,258
2/10/2021,1277,1343,1762,2519,6847,454
2/11/2021,1398,1427,1836,2622,7107,492
2/12/2021,1461,1476,1885,2697,7358,509
2/13/2021,1665,1579,1978,2775,7466,545
2/14/2021,1668,1580,1980,2782,7496,547
2/15/2021,1676,1585,1986,2797,7586,548
2/16/2021,1704,1608,2019,2835,7871,570
2/17/2021,1754,1651,2071,2880,8113,653
2/18/2021,1790,1680,2105,2938,8319,673
2/19/2021,1840,1710,2142,2985,8403,688
2/2/2021,1084,1110,1385,1896,5386,265
2/20/2021,1874,1726,2157,2999,8424,708
2/21/2021,1876,1727,2159,3000,8436,711
2/22/2021,1930,1766,2200,3035,8492,723
2/23/2021,2001,1807,2233,3104,8617,757
2/24/2021,2037,1830,2251,3151,8742,768
2/25/2021,2083,1882,2298,3228,9031,898
2/26/2021,2144,1925,2344,3262,9152,980
2/27/2021,2159,1935,2352,3278,9190,982
2/28/2021,2162,1935,2356,3282,9196,984
2/3/2021,1106,1136,1420,1958,5695,268
2/4/2021,1122,1165,1466,2013,5914,288
2/5/2021,1136,1183,1498,2140,6072,295
2/6/2021,1179,1242,1641,2384,6178,394
2/7/2021,1179,1242,1642,2384,6186,395
