date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11723,12991,12139,9777,5839,106
1/10/2021,19962,19985,18982,15914,11507,214
1/11/2021,21202,21093,20201,16888,13303,247
1/12/2021,23193,23069,22216,18564,18083,327
1/13/2021,25211,25193,24433,20229,23609,393
1/14/2021,27155,27318,26705,22132,29598,434
1/15/2021,29357,29329,28821,23908,34459,494
1/16/2021,30721,30525,30094,25075,37633,527
1/17/2021,31686,31431,31046,26045,40762,554
1/18/2021,32733,32366,32195,27156,45767,581
1/19/2021,34002,33585,33505,28454,52024,645
1/2/2021,13259,14362,13385,10853,6572,127
1/20/2021,35287,34859,35121,29987,58985,688
1/21/2021,36772,36350,36977,31858,67093,738
1/22/2021,39659,38985,39944,34864,74971,832
1/23/2021,42271,41056,42432,37327,79793,907
1/24/2021,43543,42231,43716,38737,84902,950
1/25/2021,44843,43382,45145,40333,92342,998
1/26/2021,46508,44829,46878,42216,103181,1056
1/27/2021,47995,46140,48381,43863,113538,1091
1/28/2021,49210,47223,49604,45290,124362,1124
1/29/2021,51249,48899,51314,47122,135021,1191
1/3/2021,13998,14944,13890,11295,6808,143
1/30/2021,52992,50302,52909,48693,140006,1249
1/31/2021,53610,50850,53549,49376,143646,1276
1/4/2021,15023,15876,14841,12084,7663,151
1/5/2021,15980,16708,15703,12892,8432,167
1/6/2021,17156,17661,16669,13814,9159,176
1/7/2021,18071,18462,17483,14596,9902,187
1/8/2021,18887,19136,18136,15162,10385,194
1/9/2021,19582,19679,18674,15617,11190,210
10/1/2021,491192,348352,361303,382001,613196,219753
10/10/2021,496647,351232,363618,383761,615566,222499
10/11/2021,497466,351664,363961,384054,615982,222893
10/12/2021,497825,351839,364128,384183,616159,223109
10/13/2021,498406,352140,364403,384390,616497,223373
10/14/2021,499112,352483,364723,384635,616845,223655
10/15/2021,499990,352919,365107,384912,617109,223989
10/16/2021,500598,353163,365333,385088,617252,224246
10/17/2021,501030,353341,365460,385177,617342,224403
10/18/2021,501743,353726,365794,385449,617708,224687
10/19/2021,502365,354086,366030,385671,618011,224975
10/2/2021,491846,348671,361580,382201,613397,220113
10/20/2021,502996,354428,366272,385899,618287,225308
10/21/2021,503613,354773,366552,386101,618565,225564
10/22/2021,504333,355196,366912,386397,618977,225914
10/23/2021,504766,355429,367148,386533,619166,226141
10/24/2021,505056,355593,367291,386662,619327,226280
10/25/2021,505755,355980,367610,386968,619803,226584
10/26/2021,506413,356332,367929,387213,620276,226851
10/27/2021,507094,356682,368296,387513,620750,227151
10/28/2021,507737,357034,368595,387787,621211,227412
10/29/2021,508369,357469,368966,388086,621554,227691
10/3/2021,492150,348812,361685,382293,613507,220265
10/30/2021,508731,357661,369131,388247,621695,227854
10/31/2021,508938,357774,369225,388324,621808,227928
10/4/2021,492968,349209,362024,382531,613947,220635
10/5/2021,493738,349638,362364,382773,614380,221004
10/6/2021,494506,350043,362692,383003,614709,221394
10/7/2021,495029,350362,362953,383227,614983,221679
10/8/2021,495719,350730,363235,383460,615237,222055
10/9/2021,496304,351046,363467,383639,615412,222351
11/1/2021,509411,358024,369468,388518,622109,228091
11/2/2021,509755,358198,369619,388654,622274,228217
11/3/2021,510311,358479,369885,388837,622566,228488
11/4/2021,510458,358566,369969,388905,622669,228637
12/1/2020,36,30,29,18,22,2
12/10/2020,45,37,40,32,41,2
12/11/2020,47,39,40,35,41,2
