date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,224,,2.0,,1.0,,3.0,,,,,,1.0,,,,137.0,,1.0,,,,5.0,,61,,1.0,,1.0,,7.0,
2020-12-02,244,20.0,3.0,1.0,2.0,1.0,,,,,,,,,,,149.0,12.0,,,1.0,,,,64,3.0,,,,,,
2020-12-03,265,21.0,5.0,2.0,,,,,,,,,,,,,158.0,9.0,,,,,,,70,6.0,,,,,8.0,1.0
2020-12-04,273,8.0,6.0,1.0,,,,,,,,,,,,,161.0,3.0,,,2.0,1.0,,,72,2.0,,,,,9.0,1.0
2020-12-05,277,4.0,,,,,,,,,,,,,,,163.0,2.0,,,,,,,73,1.0,,,,,,
2020-12-06,281,4.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,75,2.0,,,2.0,1.0,,
2020-12-07,302,21.0,8.0,2.0,,,,,,,,,,,,,172.0,9.0,,,4.0,1.0,,,77,2.0,,,,,,
2020-12-08,314,12.0,9.0,1.0,,,,,,,,,,,,,177.0,5.0,,,,,,,78,1.0,,,,,10.0,1.0
2020-12-09,333,19.0,11.0,2.0,,,,,,,,,,,,,184.0,7.0,,,,,6.0,1.0,87,9.0,,,,,,
2020-12-10,354,21.0,,,,,,,,,,,,,,,198.0,14.0,,,5.0,1.0,,,88,1.0,,,,,11.0,1.0
2020-12-11,371,17.0,,,,,,,,,,,,,,,205.0,7.0,,,,,,,97,9.0,,,,,,
2020-12-12,384,13.0,,,3.0,1.0,,,,,,,,,,,208.0,3.0,2.0,1.0,,,,,101,4.0,,,3.0,1.0,13.0,2.0
2020-12-13,393,9.0,12.0,1.0,,,,,,,,,,,,,213.0,5.0,,,,,,,103,2.0,,,,,,
2020-12-14,416,23.0,,,,,,,,,,,,,,,226.0,13.0,,,6.0,1.0,,,110,7.0,,,,,,
2020-12-15,501,85.0,16.0,4.0,10.0,7.0,4.0,1.0,,,,,,,,,256.0,30.0,,,8.0,2.0,,,135,25.0,,,,,,
2020-12-16,1138,637.0,45.0,29.0,139.0,129.0,5.0,1.0,,,,,,,,,305.0,49.0,4.0,2.0,33.0,25.0,11.0,5.0,144,9.0,,,5.0,2.0,19.0,6.0
2020-12-17,4397,3259.0,91.0,46.0,264.0,125.0,16.0,11.0,80.0,,,,69.0,68.0,,,1557.0,1252.0,,,106.0,73.0,48.0,37.0,1361,1217.0,9.0,8.0,8.0,3.0,44.0,25.0
2020-12-18,8121,3724.0,112.0,21.0,465.0,201.0,24.0,8.0,147.0,67.0,2.0,,109.0,40.0,,,3222.0,1665.0,6.0,2.0,173.0,67.0,81.0,33.0,2733,1372.0,15.0,6.0,,,45.0,1.0
2020-12-19,10695,2574.0,,,510.0,45.0,31.0,7.0,,,,,111.0,2.0,,,4876.0,1654.0,,,175.0,2.0,108.0,27.0,3468,735.0,19.0,4.0,11.0,3.0,48.0,3.0
2020-12-20,11774,1079.0,,,514.0,4.0,,,148.0,1.0,,,112.0,1.0,,,5860.0,984.0,,,177.0,2.0,119.0,11.0,3489,21.0,21.0,2.0,14.0,3.0,51.0,3.0
2020-12-21,17347,5573.0,122.0,10.0,522.0,8.0,43.0,12.0,195.0,47.0,16.0,14.0,148.0,36.0,10.0,,9013.0,3153.0,18.0,12.0,184.0,7.0,268.0,149.0,4993,1504.0,24.0,3.0,17.0,3.0,224.0,173.0
2020-12-22,25193,7846.0,129.0,7.0,579.0,57.0,304.0,261.0,241.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13091.0,4078.0,79.0,61.0,261.0,77.0,517.0,249.0,6555,1562.0,71.0,47.0,383.0,366.0,870.0,646.0
