date,Yavapai_cume,Yavapai
2020-12-01,1,
2020-12-06,2,1
2020-12-12,3,1
2020-12-16,5,2
2020-12-17,8,3
2020-12-19,11,3
2020-12-20,14,3
2020-12-21,17,3
2020-12-22,383,366
2020-12-23,823,440
2020-12-24,873,50
2020-12-25,889,16
2020-12-26,927,38
2020-12-27,941,14
2020-12-28,1017,76
2020-12-29,1321,304
2020-12-30,2070,749
2020-12-31,2212,142
2021-01-01,2240,28
2021-01-02,2360,120
2021-01-03,2365,5
2021-01-04,2408,43
2021-01-05,2480,72
2021-01-06,2568,88
2021-01-07,3230,662
2021-01-08,3969,739
2021-01-09,4154,185
2021-01-10,4163,9
2021-01-11,4241,78
2021-01-12,4462,221
2021-01-13,4926,464
2021-01-14,5252,326
2021-01-15,5363,111
2021-01-16,5661,298
2021-01-17,5692,31
2021-01-18,5896,204
2021-01-19,6636,740
2021-01-20,7579,943
2021-01-21,9003,1424
2021-01-22,10677,1674
2021-01-23,12093,1416
2021-01-24,13428,1335
2021-01-25,14281,853
2021-01-26,14778,497
2021-01-27,16530,1752
2021-01-28,18493,1963
2021-01-29,20266,1773
2021-01-30,21217,951
2021-01-31,22131,914
2021-02-01,24083,1952
2021-02-02,26293,2210
2021-02-03,28765,2472
2021-02-04,30688,1923
2021-02-05,32548,1860
2021-02-06,33801,1253
2021-02-07,34807,1006
2021-02-08,36346,1539
2021-02-09,37900,1554
2021-02-10,40012,2112
2021-02-11,41660,1648
2021-02-12,43214,1554
2021-02-13,44504,1290
2021-02-14,45506,1002
2021-02-15,46282,776
2021-02-16,47745,1463
2021-02-17,48706,961
2021-02-18,49293,587
2021-02-19,49864,571
2021-02-20,50149,285
2021-02-21,50365,216
2021-02-22,50662,297
2021-02-23,52090,1428
2021-02-24,55072,2982
2021-02-25,57871,2799
2021-02-26,61018,3147
2021-02-27,62194,1176
2021-02-28,63343,1149
2021-03-01,65899,2556
2021-03-02,68178,2279
2021-03-03,70853,2675
2021-03-04,72529,1676
2021-03-05,74526,1997
2021-03-06,76162,1636
2021-03-07,77740,1578
2021-03-08,80271,2531
2021-03-09,83102,2831
2021-03-10,85987,2885
2021-03-11,88004,2017
2021-03-12,89838,1834
2021-03-13,91592,1754
2021-03-14,93280,1688
2021-03-15,95320,2040
2021-03-16,97498,2178
2021-03-17,99322,1824
2021-03-18,100601,1279
2021-03-19,101861,1260
2021-03-20,102828,967
2021-03-21,103111,283
2021-03-22,104219,1108
2021-03-23,105329,1110
2021-03-24,106724,1395
2021-03-25,108155,1431
2021-03-26,109623,1468
2021-03-27,110487,864
2021-03-28,110696,209
2021-03-29,111717,1021
2021-03-30,112802,1085
2021-03-31,113957,1155
2021-04-01,115317,1360
2021-04-02,116654,1337
2021-04-03,117465,811
2021-04-04,117676,211
2021-04-05,119058,1382
2021-04-06,120672,1614
2021-04-07,122206,1534
2021-04-08,124019,1813
2021-04-09,125928,1909
2021-04-10,126735,807
2021-04-11,127404,669
2021-04-12,128666,1262
2021-04-13,129475,809
2021-04-14,131023,1548
2021-04-15,132723,1700
2021-04-16,134226,1503
2021-04-17,135890,1664
2021-04-18,136647,757
2021-04-19,138219,1572
2021-04-20,139092,873
2021-04-21,140379,1287
2021-04-22,141876,1497
2021-04-23,143338,1462
2021-04-24,144566,1228
2021-04-25,145067,501
2021-04-26,146243,1176
2021-04-27,147090,847
2021-04-28,148180,1090
2021-04-29,149024,844
2021-04-30,150004,980
2021-05-01,150603,599
2021-05-02,150820,217
2021-05-03,151552,732
2021-05-04,152436,884
2021-05-05,153076,640
2021-05-06,153674,598
2021-05-07,154277,603
2021-05-08,154736,459
2021-05-09,154895,159
2021-05-10,155493,598
2021-05-11,156013,520
2021-05-12,156718,705
2021-05-13,157269,551
2021-05-14,157999,730
2021-05-15,158461,462
2021-05-16,158643,182
2021-05-17,159074,431
2021-05-18,159575,501
2021-05-19,160152,577
2021-05-20,160825,673
2021-05-21,161334,509
2021-05-22,161606,272
2021-05-23,161791,185
2021-05-24,162180,389
2021-05-25,162564,384
2021-05-26,162977,413
2021-05-27,163343,366
2021-05-28,163773,430
2021-05-29,163968,195
2021-05-30,164111,143
2021-05-31,164210,99
2021-06-01,164611,401
2021-06-02,165010,399
2021-06-03,165429,419
2021-06-04,165869,440
2021-06-05,166073,204
2021-06-06,166213,140
2021-06-07,166503,290
2021-06-08,166840,337
2021-06-09,167161,321
2021-06-10,167468,307
2021-06-11,167821,353
2021-06-12,168034,213
2021-06-13,168152,118
2021-06-14,168401,249
2021-06-15,168696,295
2021-06-16,168995,299
2021-06-17,169243,248
2021-06-18,169571,328
2021-06-19,169706,135
2021-06-20,169783,77
2021-06-21,169963,180
2021-06-22,170209,246
2021-06-23,170482,273
2021-06-24,170691,209
2021-06-25,170963,272
2021-06-26,171083,120
2021-06-27,171164,81
2021-06-28,171359,195
2021-06-29,171547,188
2021-06-30,171808,261
2021-07-01,172041,233
2021-07-02,172301,260
2021-07-03,172427,126
2021-07-04,172442,15
2021-07-05,172591,149
2021-07-06,172787,196
2021-07-07,173028,241
2021-07-08,173215,187
2021-07-09,173443,228
2021-07-10,173573,130
2021-07-11,173632,59
2021-07-12,173784,152
2021-07-13,173946,162
2021-07-14,174116,170
2021-07-15,174294,178
2021-07-16,174596,302
2021-07-17,174763,167
2021-07-18,174863,100
2021-07-19,175095,232
2021-07-20,175342,247
2021-07-21,175663,321
2021-07-22,175946,283
2021-07-23,176249,303
2021-07-24,176494,245
2021-07-25,176640,146
2021-07-26,176907,267
2021-07-27,177207,300
2021-07-28,177498,291
2021-07-29,177747,249
2021-07-30,178222,475
2021-07-31,178446,224
2021-08-01,178584,138
2021-08-02,178847,263
2021-08-03,179131,284
2021-08-04,179422,291
2021-08-05,179728,306
2021-08-06,180135,407
2021-08-07,180406,271
2021-08-08,180561,155
2021-08-09,180869,308
2021-08-10,181117,248
2021-08-11,181380,263
2021-08-12,181753,373
2021-08-13,182254,501
2021-08-14,182576,322
2021-08-15,182755,179
2021-08-16,183124,369
2021-08-17,183510,386
2021-08-18,183898,388
2021-08-19,184273,375
2021-08-20,184768,495
2021-08-21,185023,255
2021-08-22,185180,157
2021-08-23,185496,316
2021-08-24,185828,332
2021-08-25,186244,416
2021-08-26,186596,352
2021-08-27,187092,496
2021-08-28,187333,241
2021-08-29,187508,175
2021-08-30,187823,315
2021-08-31,188115,292
2021-09-01,188463,348
2021-09-02,188705,242
2021-09-03,189141,436
2021-09-04,189372,231
2021-09-05,189514,142
2021-09-06,189573,59
2021-09-07,189860,287
2021-09-08,190167,307
2021-09-09,190410,243
2021-09-10,190897,487
2021-09-11,191089,192
2021-09-12,191239,150
2021-09-13,191493,254
2021-09-14,191739,246
2021-09-15,191936,197
2021-09-16,192178,242
2021-09-17,192536,358
2021-09-18,192708,172
2021-09-19,192805,97
2021-09-20,192973,168
2021-09-21,193182,209
2021-09-22,193443,261
2021-09-23,193684,241
2021-09-24,194062,378
2021-09-25,194272,210
2021-09-26,194354,82
2021-09-27,194607,253
2021-09-28,194816,209
2021-09-29,195073,257
2021-09-30,195331,258
2021-10-01,195637,306
2021-10-02,195772,135
2021-10-03,195826,54
2021-10-04,196033,207
2021-10-05,196249,216
2021-10-06,196477,228
2021-10-07,196635,158
2021-10-08,196893,258
2021-10-09,197011,118
2021-10-10,197082,71
2021-10-11,197281,199
2021-10-12,197419,138
2021-10-13,197617,198
2021-10-14,197840,223
2021-10-15,198084,244
2021-10-16,198187,103
2021-10-17,198272,85
2021-10-18,198457,185
2021-10-19,198638,181
2021-10-20,198844,206
2021-10-21,199032,188
2021-10-22,199803,771
2021-10-23,200250,447
2021-10-24,200546,296
2021-10-25,201540,994
2021-10-26,202508,968
2021-10-27,203571,1063
2021-10-28,204692,1121
2021-10-29,205733,1041
2021-10-30,206060,327
2021-10-31,206284,224
2021-11-01,206903,619
2021-11-02,207446,543
2021-11-03,208329,883
2021-11-04,208643,314
