date,cases
2020-09-05 00:00:00,4
2020-09-04 00:00:00,114
2020-09-03 00:00:00,289
2020-09-02 00:00:00,400
2020-09-01 00:00:00,499
2020-08-31 00:00:00,680
2020-08-30 00:00:00,235
2020-08-29 00:00:00,249
2020-08-28 00:00:00,528
2020-08-27 00:00:00,647
2020-08-26 00:00:00,723
2020-08-25 00:00:00,485
2020-08-24 00:00:00,730
2020-08-23 00:00:00,239
2020-08-22 00:00:00,326
2020-08-21 00:00:00,469
2020-08-20 00:00:00,511
2020-08-19 00:00:00,772
2020-08-18 00:00:00,595
2020-08-17 00:00:00,608
2020-08-16 00:00:00,248
2020-08-15 00:00:00,445
2020-08-14 00:00:00,629
2020-08-13 00:00:00,655
2020-08-12 00:00:00,698
2020-08-11 00:00:00,942
2020-08-10 00:00:00,924
2020-08-09 00:00:00,351
2020-08-08 00:00:00,485
2020-08-07 00:00:00,966
2020-08-06 00:00:00,889
2020-08-05 00:00:00,922
2020-08-04 00:00:00,995
2020-08-03 00:00:00,1260
2020-08-02 00:00:00,539
2020-08-01 00:00:00,670
2020-07-31 00:00:00,1186
2020-07-30 00:00:00,1702
2020-07-29 00:00:00,1320
2020-07-28 00:00:00,1575
2020-07-27 00:00:00,1677
2020-07-26 00:00:00,747
2020-07-25 00:00:00,1135
2020-07-24 00:00:00,1846
2020-07-23 00:00:00,1788
2020-07-22 00:00:00,1850
2020-07-21 00:00:00,2096
2020-07-20 00:00:00,2282
2020-07-19 00:00:00,919
2020-07-18 00:00:00,1564
2020-07-17 00:00:00,2637
2020-07-16 00:00:00,2657
2020-07-15 00:00:00,3127
2020-07-14 00:00:00,3515
2020-07-13 00:00:00,3585
2020-07-12 00:00:00,1529
2020-07-11 00:00:00,2144
2020-07-10 00:00:00,3752
2020-07-09 00:00:00,4148
2020-07-08 00:00:00,4630
2020-07-07 00:00:00,4807
2020-07-06 00:00:00,4968
2020-07-05 00:00:00,1915
2020-07-04 00:00:00,1652
2020-07-03 00:00:00,3212
2020-07-02 00:00:00,4862
2020-07-01 00:00:00,5079
2020-06-30 00:00:00,5340
2020-06-29 00:00:00,5483
2020-06-28 00:00:00,2163
2020-06-27 00:00:00,3021
2020-06-26 00:00:00,4724
2020-06-25 00:00:00,4740
2020-06-24 00:00:00,4612
2020-06-23 00:00:00,4349
2020-06-22 00:00:00,4354
2020-06-21 00:00:00,1822
2020-06-20 00:00:00,2560
2020-06-19 00:00:00,3788
2020-06-18 00:00:00,3560
2020-06-17 00:00:00,3356
2020-06-16 00:00:00,3026
2020-06-15 00:00:00,3030
2020-06-14 00:00:00,1101
2020-06-13 00:00:00,1608
2020-06-12 00:00:00,2313
2020-06-11 00:00:00,2088
2020-06-10 00:00:00,2079
2020-06-09 00:00:00,1989
2020-06-08 00:00:00,1914
2020-06-07 00:00:00,731
2020-06-06 00:00:00,871
2020-06-05 00:00:00,1430
2020-06-04 00:00:00,1401
2020-06-03 00:00:00,1342
2020-06-02 00:00:00,1324
2020-06-01 00:00:00,1185
2020-05-31 00:00:00,380
2020-05-30 00:00:00,746
2020-05-29 00:00:00,916
2020-05-28 00:00:00,856
2020-05-27 00:00:00,807
2020-05-26 00:00:00,788
2020-05-25 00:00:00,315
2020-05-24 00:00:00,264
2020-05-23 00:00:00,375
2020-05-22 00:00:00,546
2020-05-21 00:00:00,549
2020-05-20 00:00:00,525
2020-05-19 00:00:00,445
