date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-09-05 00:00:00,4,,,,,,,,,4.0,,,,,,
2020-09-04 00:00:00,114,,2.0,,,4.0,7.0,2.0,1.0,85.0,,1.0,6.0,1.0,5.0,
2020-09-03 00:00:00,289,1.0,11.0,10.0,4.0,10.0,63.0,,2.0,170.0,,,7.0,6.0,4.0,1.0
2020-09-02 00:00:00,400,1.0,22.0,2.0,,9.0,101.0,4.0,4.0,233.0,1.0,,6.0,3.0,12.0,2.0
2020-09-01 00:00:00,499,,15.0,7.0,5.0,15.0,118.0,5.0,23.0,274.0,,,13.0,11.0,9.0,4.0
2020-08-31 00:00:00,680,6.0,24.0,12.0,1.0,17.0,103.0,11.0,15.0,458.0,,,10.0,5.0,12.0,6.0
2020-08-30 00:00:00,235,4.0,6.0,3.0,4.0,14.0,23.0,7.0,6.0,162.0,1.0,,,2.0,3.0,
2020-08-29 00:00:00,249,2.0,4.0,9.0,,5.0,43.0,2.0,7.0,168.0,,,4.0,2.0,2.0,1.0
2020-08-28 00:00:00,528,12.0,23.0,10.0,2.0,14.0,77.0,9.0,8.0,346.0,,,3.0,5.0,15.0,4.0
2020-08-27 00:00:00,647,2.0,28.0,10.0,2.0,82.0,84.0,7.0,15.0,399.0,,,4.0,2.0,6.0,6.0
2020-08-26 00:00:00,723,6.0,41.0,6.0,3.0,15.0,90.0,8.0,19.0,502.0,2.0,,7.0,3.0,17.0,4.0
2020-08-25 00:00:00,485,,17.0,10.0,6.0,30.0,91.0,9.0,16.0,289.0,1.0,,1.0,6.0,5.0,4.0
2020-08-24 00:00:00,730,5.0,46.0,17.0,3.0,196.0,78.0,23.0,14.0,326.0,,,4.0,4.0,11.0,3.0
2020-08-23 00:00:00,239,,9.0,2.0,2.0,10.0,37.0,6.0,11.0,144.0,,,3.0,9.0,4.0,2.0
2020-08-22 00:00:00,326,1.0,4.0,5.0,1.0,11.0,32.0,1.0,9.0,247.0,,,5.0,4.0,4.0,2.0
2020-08-21 00:00:00,469,6.0,26.0,9.0,7.0,27.0,56.0,29.0,20.0,250.0,1.0,,14.0,9.0,12.0,3.0
2020-08-20 00:00:00,511,9.0,19.0,7.0,3.0,26.0,87.0,6.0,25.0,295.0,,1.0,13.0,8.0,9.0,3.0
2020-08-19 00:00:00,772,3.0,18.0,15.0,1.0,251.0,123.0,5.0,14.0,294.0,,,13.0,6.0,19.0,10.0
2020-08-18 00:00:00,595,14.0,43.0,16.0,7.0,64.0,94.0,5.0,18.0,291.0,1.0,,12.0,12.0,11.0,7.0
2020-08-17 00:00:00,608,4.0,53.0,19.0,3.0,37.0,89.0,13.0,30.0,310.0,,,7.0,16.0,19.0,8.0
2020-08-16 00:00:00,248,5.0,5.0,1.0,,18.0,33.0,1.0,4.0,165.0,1.0,,4.0,7.0,4.0,
2020-08-15 00:00:00,445,3.0,6.0,6.0,3.0,21.0,76.0,7.0,5.0,301.0,,,7.0,6.0,3.0,1.0
2020-08-14 00:00:00,629,16.0,41.0,14.0,6.0,26.0,87.0,12.0,18.0,379.0,,,5.0,10.0,14.0,1.0
2020-08-13 00:00:00,655,8.0,42.0,20.0,2.0,42.0,124.0,10.0,26.0,353.0,,,5.0,8.0,9.0,6.0
2020-08-12 00:00:00,698,10.0,51.0,19.0,6.0,24.0,128.0,5.0,11.0,400.0,,,10.0,16.0,10.0,8.0
2020-08-11 00:00:00,942,2.0,86.0,28.0,3.0,28.0,288.0,14.0,27.0,435.0,1.0,,13.0,4.0,11.0,2.0
2020-08-10 00:00:00,924,11.0,56.0,28.0,11.0,33.0,185.0,16.0,39.0,491.0,,,8.0,12.0,21.0,13.0
2020-08-09 00:00:00,351,2.0,4.0,8.0,1.0,17.0,40.0,7.0,13.0,251.0,1.0,,2.0,3.0,1.0,1.0
2020-08-08 00:00:00,485,2.0,7.0,12.0,1.0,30.0,82.0,3.0,6.0,317.0,,,4.0,2.0,9.0,10.0
2020-08-07 00:00:00,966,4.0,65.0,17.0,11.0,190.0,126.0,16.0,32.0,453.0,,,7.0,15.0,23.0,7.0
2020-08-06 00:00:00,889,21.0,51.0,29.0,11.0,42.0,104.0,19.0,24.0,532.0,2.0,,6.0,13.0,21.0,14.0
2020-08-05 00:00:00,922,6.0,50.0,18.0,5.0,49.0,144.0,11.0,24.0,570.0,1.0,,10.0,11.0,20.0,3.0
2020-08-04 00:00:00,995,7.0,72.0,20.0,5.0,52.0,136.0,11.0,28.0,610.0,,,16.0,19.0,8.0,11.0
2020-08-03 00:00:00,1260,15.0,89.0,23.0,6.0,81.0,170.0,25.0,33.0,682.0,1.0,,8.0,9.0,23.0,95.0
2020-08-02 00:00:00,539,4.0,9.0,10.0,2.0,30.0,43.0,11.0,26.0,364.0,15.0,,9.0,6.0,8.0,2.0
2020-08-01 00:00:00,670,3.0,12.0,13.0,13.0,27.0,103.0,8.0,9.0,466.0,,,6.0,7.0,1.0,2.0
2020-07-31 00:00:00,1186,23.0,53.0,27.0,7.0,46.0,174.0,19.0,29.0,749.0,3.0,,3.0,13.0,21.0,19.0
2020-07-30 00:00:00,1702,19.0,77.0,27.0,9.0,90.0,638.0,22.0,41.0,709.0,1.0,1.0,5.0,20.0,22.0,21.0
2020-07-29 00:00:00,1320,13.0,69.0,33.0,7.0,71.0,168.0,28.0,41.0,833.0,2.0,,5.0,21.0,19.0,10.0
2020-07-28 00:00:00,1575,22.0,106.0,14.0,5.0,74.0,181.0,22.0,43.0,1047.0,2.0,,16.0,25.0,8.0,10.0
2020-07-27 00:00:00,1677,23.0,94.0,30.0,6.0,102.0,195.0,34.0,43.0,1055.0,1.0,,24.0,23.0,30.0,17.0
2020-07-26 00:00:00,747,2.0,22.0,5.0,12.0,43.0,49.0,4.0,11.0,579.0,,2.0,7.0,6.0,,5.0
2020-07-25 00:00:00,1135,7.0,64.0,10.0,28.0,58.0,137.0,21.0,25.0,744.0,1.0,1.0,7.0,7.0,12.0,13.0
2020-07-24 00:00:00,1846,26.0,86.0,36.0,4.0,61.0,202.0,34.0,32.0,1279.0,,2.0,22.0,21.0,21.0,20.0
2020-07-23 00:00:00,1788,19.0,100.0,24.0,9.0,70.0,203.0,34.0,70.0,1170.0,3.0,1.0,26.0,23.0,21.0,15.0
2020-07-22 00:00:00,1850,12.0,123.0,27.0,14.0,75.0,206.0,24.0,43.0,1253.0,,,10.0,15.0,24.0,24.0
2020-07-21 00:00:00,2096,20.0,117.0,33.0,19.0,68.0,300.0,39.0,42.0,1353.0,5.0,7.0,21.0,18.0,29.0,25.0
2020-07-20 00:00:00,2282,45.0,160.0,29.0,14.0,98.0,225.0,41.0,63.0,1499.0,8.0,1.0,11.0,30.0,33.0,25.0
2020-07-19 00:00:00,919,8.0,22.0,7.0,4.0,30.0,85.0,7.0,14.0,710.0,,1.0,3.0,14.0,10.0,4.0
2020-07-18 00:00:00,1564,7.0,12.0,10.0,8.0,86.0,129.0,22.0,38.0,1201.0,1.0,,10.0,5.0,10.0,25.0
2020-07-17 00:00:00,2637,15.0,103.0,37.0,16.0,107.0,225.0,49.0,43.0,1937.0,5.0,,9.0,14.0,46.0,31.0
2020-07-16 00:00:00,2657,34.0,173.0,36.0,23.0,119.0,260.0,54.0,56.0,1804.0,2.0,,26.0,14.0,23.0,33.0
2020-07-15 00:00:00,3127,36.0,167.0,35.0,12.0,124.0,286.0,40.0,73.0,2240.0,2.0,1.0,22.0,20.0,36.0,33.0
2020-07-14 00:00:00,3515,36.0,180.0,45.0,19.0,164.0,401.0,46.0,67.0,2443.0,4.0,,15.0,26.0,28.0,41.0
2020-07-13 00:00:00,3585,47.0,204.0,42.0,29.0,188.0,364.0,68.0,106.0,2398.0,1.0,,12.0,26.0,61.0,39.0
2020-07-12 00:00:00,1529,16.0,42.0,16.0,3.0,72.0,108.0,40.0,23.0,1191.0,,,1.0,7.0,5.0,5.0
2020-07-11 00:00:00,2144,12.0,26.0,19.0,10.0,100.0,203.0,35.0,35.0,1682.0,2.0,2.0,3.0,,7.0,8.0
2020-07-10 00:00:00,3752,28.0,170.0,47.0,33.0,165.0,342.0,61.0,58.0,2757.0,2.0,,8.0,12.0,37.0,32.0
