date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-03-08 00:00:00,3,0,0,,,
2021-03-07 00:00:00,33,7,0.2121212121212121,,,
2021-03-06 00:00:00,161,17,0.1055900621118013,,,
2021-03-05 00:00:00,334,18,0.0538922155688623,18.0,9.0,0.5
2021-03-04 00:00:00,389,18,0.0462724935732648,19.0,4.0,0.2105263157894737
2021-03-03 00:00:00,454,22,0.0484581497797357,37.0,11.0,0.2972972972972973
2021-03-02 00:00:00,265,30,0.1132075471698113,25.0,11.0,0.44
2021-03-01 00:00:00,327,19,0.0581039755351682,40.0,17.0,0.425
2021-02-28 00:00:00,134,11,0.082089552238806,,,
2021-02-27 00:00:00,121,7,0.0578512396694215,1.0,1.0,1
2021-02-26 00:00:00,279,31,0.1111111111111111,25.0,9.0,0.36
2021-02-25 00:00:00,301,25,0.0830564784053156,17.0,8.0,0.4705882352941176
2021-02-24 00:00:00,243,17,0.0699588477366255,17.0,9.0,0.5294117647058824
2021-02-23 00:00:00,320,29,0.090625,38.0,19.0,0.5
2021-02-22 00:00:00,380,42,0.1105263157894737,13.0,6.0,0.4615384615384616
2021-02-21 00:00:00,123,8,0.0650406504065041,29.0,15.0,0.517241379310345
2021-02-20 00:00:00,142,12,0.0845070422535211,23.0,12.0,0.5217391304347826
2021-02-19 00:00:00,315,32,0.1015873015873016,27.0,7.0,0.2592592592592593
2021-02-18 00:00:00,342,42,0.1228070175438597,22.0,10.0,0.4545454545454546
2021-02-17 00:00:00,342,37,0.108187134502924,23.0,12.0,0.5217391304347826
2021-02-16 00:00:00,357,35,0.0980392156862745,32.0,12.0,0.375
2021-02-15 00:00:00,297,35,0.1178451178451179,26.0,11.0,0.4230769230769231
2021-02-14 00:00:00,114,12,0.1052631578947368,1.0,0.0,0
2021-02-13 00:00:00,140,11,0.0785714285714286,1.0,1.0,1
2021-02-12 00:00:00,352,35,0.0994318181818182,15.0,10.0,0.6666666666666666
2021-02-11 00:00:00,506,39,0.0770750988142293,13.0,5.0,0.3846153846153847
2021-02-10 00:00:00,1290,45,0.0348837209302326,16.0,7.0,0.4375
2021-02-09 00:00:00,359,41,0.1142061281337047,20.0,6.0,0.3
