date,cases_MARICOPA
2021-03-08 00:00:00,6
2021-03-07 00:00:00,11
2021-03-06 00:00:00,217
2021-03-05 00:00:00,505
2021-03-04 00:00:00,495
2021-03-03 00:00:00,604
2021-03-02 00:00:00,623
2021-03-01 00:00:00,664
2021-02-28 00:00:00,349
2021-02-27 00:00:00,424
2021-02-26 00:00:00,582
2021-02-25 00:00:00,658
2021-02-24 00:00:00,709
2021-02-23 00:00:00,757
2021-02-22 00:00:00,918
2021-02-21 00:00:00,514
2021-02-20 00:00:00,603
2021-02-19 00:00:00,846
2021-02-18 00:00:00,1082
2021-02-17 00:00:00,1097
2021-02-16 00:00:00,1154
2021-02-15 00:00:00,1100
2021-02-14 00:00:00,512
2021-02-13 00:00:00,674
2021-02-12 00:00:00,896
2021-02-11 00:00:00,1072
2021-02-10 00:00:00,1239
2021-02-09 00:00:00,1253
2021-02-08 00:00:00,1596
2021-02-07 00:00:00,781
2021-02-06 00:00:00,1098
2021-02-05 00:00:00,1453
2021-02-04 00:00:00,1645
2021-02-03 00:00:00,1911
2021-02-02 00:00:00,2103
2021-02-01 00:00:00,2349
2021-01-31 00:00:00,1353
2021-01-30 00:00:00,1786
2021-01-29 00:00:00,2298
2021-01-28 00:00:00,2612
2021-01-27 00:00:00,3131
2021-01-26 00:00:00,3489
2021-01-25 00:00:00,3401
2021-01-24 00:00:00,2232
2021-01-23 00:00:00,2885
2021-01-22 00:00:00,3611
2021-01-21 00:00:00,4023
2021-01-20 00:00:00,4084
2021-01-19 00:00:00,4829
2021-01-18 00:00:00,4218
2021-01-17 00:00:00,2811
2021-01-16 00:00:00,3012
2021-01-15 00:00:00,4358
2021-01-14 00:00:00,4748
2021-01-13 00:00:00,5003
2021-01-12 00:00:00,5383
2021-01-11 00:00:00,5847
2021-01-10 00:00:00,3530
2021-01-09 00:00:00,4524
2021-01-08 00:00:00,5604
2021-01-07 00:00:00,6383
2021-01-06 00:00:00,6894
2021-01-05 00:00:00,7316
2021-01-04 00:00:00,7485
2021-01-03 00:00:00,4669
2021-01-02 00:00:00,4591
2021-01-01 00:00:00,3043
2020-12-31 00:00:00,5708
2020-12-30 00:00:00,6869
2020-12-29 00:00:00,7115
2020-12-28 00:00:00,6919
2020-12-27 00:00:00,4523
2020-12-26 00:00:00,3137
2020-12-25 00:00:00,870
2020-12-24 00:00:00,3392
2020-12-23 00:00:00,5177
2020-12-22 00:00:00,4944
2020-12-21 00:00:00,5255
2020-12-20 00:00:00,2748
2020-12-19 00:00:00,3377
2020-12-18 00:00:00,4298
2020-12-17 00:00:00,4650
2020-12-16 00:00:00,4380
2020-12-15 00:00:00,3853
2020-12-14 00:00:00,5046
2020-12-13 00:00:00,2610
2020-12-12 00:00:00,3285
2020-12-11 00:00:00,4063
2020-12-10 00:00:00,4077
2020-12-09 00:00:00,4486
2020-12-08 00:00:00,4450
2020-12-07 00:00:00,4312
2020-12-06 00:00:00,1734
2020-12-05 00:00:00,2635
2020-12-04 00:00:00,3068
2020-12-03 00:00:00,4411
2020-12-02 00:00:00,4420
2020-12-01 00:00:00,4346
2020-11-30 00:00:00,4392
2020-11-29 00:00:00,2633
2020-11-28 00:00:00,2486
2020-11-27 00:00:00,2444
2020-11-26 00:00:00,1263
2020-11-25 00:00:00,3099
2020-11-24 00:00:00,3395
2020-11-23 00:00:00,3326
2020-11-22 00:00:00,1762
2020-11-21 00:00:00,2191
2020-11-20 00:00:00,2685
2020-11-19 00:00:00,2820
2020-11-18 00:00:00,2934
2020-11-17 00:00:00,2718
2020-11-16 00:00:00,2384
2020-11-15 00:00:00,1221
2020-11-14 00:00:00,1561
2020-11-13 00:00:00,1876
2020-11-12 00:00:00,1987
2020-11-11 00:00:00,1654
2020-11-10 00:00:00,1869
2020-11-09 00:00:00,1685
2020-11-08 00:00:00,1035
2020-11-07 00:00:00,1245
2020-11-06 00:00:00,1476
2020-11-05 00:00:00,1606
2020-11-04 00:00:00,1573
2020-11-03 00:00:00,1466
2020-11-02 00:00:00,1377
2020-11-01 00:00:00,728
2020-10-31 00:00:00,772
2020-10-30 00:00:00,880
2020-10-29 00:00:00,981
2020-10-28 00:00:00,971
2020-10-27 00:00:00,875
2020-10-26 00:00:00,931
2020-10-25 00:00:00,429
2020-10-24 00:00:00,747
2020-10-23 00:00:00,720
2020-10-22 00:00:00,771
2020-10-21 00:00:00,800
2020-10-20 00:00:00,785
2020-10-19 00:00:00,833
2020-10-18 00:00:00,469
2020-10-17 00:00:00,477
2020-10-16 00:00:00,677
2020-10-15 00:00:00,566
2020-10-14 00:00:00,588
2020-10-13 00:00:00,653
2020-10-12 00:00:00,573
2020-10-11 00:00:00,318
2020-10-10 00:00:00,379
2020-10-09 00:00:00,479
2020-10-08 00:00:00,470
2020-10-07 00:00:00,499
2020-10-06 00:00:00,542
2020-10-05 00:00:00,486
2020-10-04 00:00:00,273
2020-10-03 00:00:00,329
2020-10-02 00:00:00,381
2020-10-01 00:00:00,349
2020-09-30 00:00:00,407
2020-09-29 00:00:00,357
2020-09-28 00:00:00,344
2020-09-27 00:00:00,181
2020-09-26 00:00:00,257
2020-09-25 00:00:00,321
