date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-03-18 00:00:00,31214,2748100,6491.0,707842.0
2021-03-17 00:00:00,51114,2716886,16295.0,701351.0
2021-03-16 00:00:00,51609,2665772,14685.0,685056.0
2021-03-15 00:00:00,45304,2614163,13744.0,670371.0
2021-03-14 00:00:00,26215,2568859,16103.0,656627.0
2021-03-13 00:00:00,48243,2542644,17896.0,640524.0
2021-03-12 00:00:00,68729,2494401,16838.0,622628.0
2021-03-11 00:00:00,67814,2425672,17634.0,605790.0
2021-03-10 00:00:00,64813,2357858,16900.0,588156.0
2021-03-09 00:00:00,54854,2293045,16197.0,571256.0
2021-03-08 00:00:00,49295,2238191,16638.0,555059.0
2021-03-07 00:00:00,25617,2188896,16282.0,538421.0
2021-03-06 00:00:00,43866,2163279,16444.0,522139.0
2021-03-05 00:00:00,56857,2119413,16389.0,505695.0
2021-03-04 00:00:00,56522,2062556,15922.0,489306.0
2021-03-03 00:00:00,57190,2006034,15399.0,473384.0
2021-03-02 00:00:00,48734,1948844,14451.0,457985.0
2021-03-01 00:00:00,44483,1900110,12840.0,443534.0
2021-02-28 00:00:00,25363,1855627,15575.0,430694.0
2021-02-27 00:00:00,50639,1830264,15098.0,415119.0
2021-02-26 00:00:00,66012,1779625,13987.0,400021.0
2021-02-25 00:00:00,59653,1713613,13362.0,386034.0
2021-02-24 00:00:00,56027,1653960,13715.0,372672.0
2021-02-23 00:00:00,43576,1597933,12729.0,358957.0
2021-02-22 00:00:00,27441,1554357,11775.0,346228.0
2021-02-21 00:00:00,14721,1526916,10822.0,334453.0
2021-02-20 00:00:00,34287,1512195,11254.0,323631.0
2021-02-19 00:00:00,41731,1477908,10222.0,312377.0
2021-02-18 00:00:00,43593,1436177,9841.0,302155.0
2021-02-17 00:00:00,46085,1392584,10555.0,292314.0
2021-02-16 00:00:00,43996,1346499,11077.0,281759.0
2021-02-15 00:00:00,30888,1302503,11028.0,270682.0
2021-02-14 00:00:00,17204,1271615,10226.0,259654.0
2021-02-13 00:00:00,45391,1254411,10478.0,249428.0
2021-02-12 00:00:00,60539,1209020,11057.0,238950.0
2021-02-11 00:00:00,50330,1148481,10847.0,227893.0
2021-02-10 00:00:00,49832,1098151,11070.0,217046.0
2021-02-09 00:00:00,43512,1048319,11035.0,205976.0
2021-02-08 00:00:00,38247,1004807,13482.0,194941.0
2021-02-07 00:00:00,16195,966560,11442.0,181459.0
2021-02-06 00:00:00,37650,950365,10991.0,170017.0
2021-02-05 00:00:00,43295,912715,9140.0,159026.0
2021-02-04 00:00:00,45784,869420,9949.0,149886.0
2021-02-03 00:00:00,43186,823636,8975.0,139937.0
2021-02-02 00:00:00,37960,780450,8729.0,130962.0
2021-02-01 00:00:00,29001,742490,8253.0,122233.0
2021-01-31 00:00:00,11513,713489,4834.0,113980.0
2021-01-30 00:00:00,25943,701976,4759.0,109146.0
2021-01-29 00:00:00,39209,676033,4950.0,104387.0
2021-01-28 00:00:00,39107,636824,5409.0,99437.0
2021-01-27 00:00:00,39151,597717,5514.0,94028.0
2021-01-26 00:00:00,36314,558566,6135.0,88514.0
2021-01-25 00:00:00,28775,522252,5274.0,82379.0
2021-01-24 00:00:00,16018,493477,5752.0,77105.0
