Category,value
tests,4514968
Yuma,136414
Yavapai,108538
Santa Cruz,29645
Pinal,277044
Pima,670689
Navajo,57361
Mohave,100278
Maricopa,2694104
La Paz,7292
Greenlee,2005
Graham,12052
Gila,28597
Coconino,92733
Cochise,57134
Apache,28602
Unknown,10627
65 years and older,726536
55 - 64 years,554476
45 - 54 years,581214
20 - 44 years,1816753
Less than 20 years,825362
positive,0.1290088877706332
