Category,value
tests,496810
Yuma,10390
Yavapai,12752
Santa Cruz,1850
Pinal,31723
Pima,51314
Navajo,4127
Mohave,10200
Maricopa,344306
La Paz,1565
Greenlee,201
Graham,1075
Gila,5221
Coconino,6288
Cochise,5384
Apache,1157
Unknown,420
65 years and older,117447
55 - 64 years,94375
45 - 54 years,87769
20 - 44 years,172892
Less than 20 years,23907
positive,0.1677482337312051
