date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-01-20 00:00:00,157,44,0.2802547770700637,3.0,1.0,0.3333333333333333
2021-01-19 00:00:00,319,88,0.2758620689655173,24.0,5.0,0.2083333333333334
2021-01-18 00:00:00,730,162,0.2219178082191781,25.0,8.0,0.32
2021-01-17 00:00:00,406,112,0.2758620689655173,3.0,0.0,0
2021-01-16 00:00:00,457,102,0.2231947483588621,3.0,2.0,0.6666666666666666
2021-01-15 00:00:00,754,177,0.2347480106100796,22.0,10.0,0.4545454545454546
2021-01-14 00:00:00,823,181,0.2199270959902795,20.0,9.0,0.45
2021-01-13 00:00:00,909,199,0.2189218921892189,25.0,8.0,0.32
2021-01-12 00:00:00,873,210,0.2405498281786942,24.0,9.0,0.375
2021-01-11 00:00:00,945,245,0.2592592592592593,20.0,3.0,0.15
2021-01-10 00:00:00,481,134,0.2785862785862786,3.0,2.0,0.6666666666666666
2021-01-09 00:00:00,671,164,0.2444113263785395,1.0,0.0,0
2021-01-08 00:00:00,1008,237,0.2351190476190476,32.0,8.0,0.25
2021-01-07 00:00:00,884,197,0.2228506787330317,95.0,22.0,0.2315789473684211
2021-01-06 00:00:00,973,230,0.236382322713258,105.0,30.0,0.2857142857142857
2021-01-05 00:00:00,1078,287,0.2662337662337662,39.0,21.0,0.5384615384615384
2021-01-04 00:00:00,1244,339,0.272508038585209,20.0,4.0,0.2
2021-01-03 00:00:00,532,171,0.3214285714285715,1.0,0.0,0
2021-01-02 00:00:00,639,218,0.3411580594679186,2.0,1.0,0.5
2021-01-01 00:00:00,754,232,0.3076923076923077,1.0,0.0,0
2020-12-31 00:00:00,693,158,0.227994227994228,28.0,5.0,0.1785714285714286
2020-12-30 00:00:00,662,175,0.2643504531722055,12.0,6.0,0.5
2020-12-29 00:00:00,648,200,0.308641975308642,18.0,9.0,0.5
2020-12-28 00:00:00,714,200,0.2801120448179272,17.0,6.0,0.3529411764705883
2020-12-27 00:00:00,461,142,0.3080260303687636,2.0,2.0,1
2020-12-26 00:00:00,196,73,0.3724489795918368,1.0,0.0,0
2020-12-25 00:00:00,56,14,0.25,1.0,0.0,0
2020-12-24 00:00:00,475,149,0.3136842105263158,12.0,1.0,0.0833333333333333
2020-12-23 00:00:00,645,169,0.262015503875969,20.0,6.0,0.3
2020-12-22 00:00:00,785,196,0.2496815286624204,36.0,6.0,0.1666666666666667
2020-12-21 00:00:00,733,198,0.2701227830832197,59.0,9.0,0.152542372881356
2020-12-20 00:00:00,375,97,0.2586666666666667,1.0,0.0,0
2020-12-19 00:00:00,449,120,0.267260579064588,3.0,0.0,0
2020-12-18 00:00:00,666,182,0.2732732732732733,22.0,3.0,0.1363636363636364
2020-12-17 00:00:00,646,155,0.2399380804953561,14.0,4.0,0.2857142857142857
2020-12-16 00:00:00,634,164,0.2586750788643533,23.0,4.0,0.1739130434782609
2020-12-15 00:00:00,596,152,0.2550335570469799,36.0,4.0,0.1111111111111111
2020-12-14 00:00:00,744,198,0.2661290322580645,13.0,2.0,0.1538461538461539
2020-12-13 00:00:00,369,92,0.2493224932249323,1.0,0.0,0
2020-12-12 00:00:00,365,101,0.2767123287671233,51.0,8.0,0.1568627450980392
2020-12-11 00:00:00,699,139,0.1988555078683834,18.0,3.0,0.1666666666666667
2020-12-10 00:00:00,613,125,0.2039151712887439,29.0,6.0,0.2068965517241379
2020-12-09 00:00:00,684,121,0.1769005847953217,33.0,7.0,0.2121212121212121
2020-12-08 00:00:00,799,138,0.1727158948685858,75.0,5.0,0.0666666666666667
2020-12-07 00:00:00,684,138,0.2017543859649123,77.0,16.0,0.2077922077922078
2020-12-06 00:00:00,285,68,0.2385964912280702,,,
2020-12-05 00:00:00,298,83,0.2785234899328859,,,
2020-12-04 00:00:00,512,117,0.228515625,23.0,1.0,0.0434782608695652
2020-12-03 00:00:00,554,124,0.223826714801444,28.0,5.0,0.1785714285714286
2020-12-02 00:00:00,690,140,0.2028985507246377,18.0,2.0,0.1111111111111111
2020-12-01 00:00:00,615,153,0.2487804878048781,54.0,6.0,0.1111111111111111
2020-11-30 00:00:00,663,137,0.2066365007541478,41.0,8.0,0.1951219512195122
2020-11-29 00:00:00,333,89,0.2672672672672673,1.0,0.0,0
2020-11-28 00:00:00,255,65,0.2549019607843137,,,
2020-11-27 00:00:00,378,88,0.2328042328042328,6.0,2.0,0.3333333333333333
2020-11-26 00:00:00,114,21,0.1842105263157895,1.0,0.0,0
2020-11-25 00:00:00,409,69,0.1687041564792176,12.0,0.0,0
2020-11-24 00:00:00,460,79,0.1717391304347826,19.0,4.0,0.2105263157894737
2020-11-23 00:00:00,594,99,0.1666666666666667,19.0,2.0,0.1052631578947368
2020-11-22 00:00:00,246,30,0.1219512195121951,1.0,0.0,0
2020-11-21 00:00:00,268,46,0.1716417910447761,2.0,0.0,0
2020-11-20 00:00:00,516,59,0.1143410852713178,37.0,6.0,0.1621621621621622
2020-11-19 00:00:00,474,54,0.1139240506329114,14.0,2.0,0.1428571428571429
2020-11-18 00:00:00,531,49,0.0922787193973635,84.0,4.0,0.0476190476190476
2020-11-17 00:00:00,525,79,0.1504761904761905,48.0,3.0,0.0625
2020-11-16 00:00:00,468,79,0.1688034188034188,31.0,3.0,0.0967741935483871
2020-11-15 00:00:00,223,45,0.2017937219730942,,,
2020-11-14 00:00:00,256,38,0.1484375,23.0,0.0,0
2020-11-13 00:00:00,371,45,0.1212938005390836,17.0,0.0,0
2020-11-12 00:00:00,412,55,0.133495145631068,14.0,1.0,0.0714285714285714
2020-11-11 00:00:00,340,49,0.1441176470588235,18.0,2.0,0.1111111111111111
2020-11-10 00:00:00,410,68,0.1658536585365854,18.0,3.0,0.1666666666666667
2020-11-09 00:00:00,303,41,0.1353135313531353,16.0,3.0,0.1875
2020-11-08 00:00:00,103,15,0.1456310679611651,,,
