date,pcr_tests,pcr_positivity,ser_tests,ser_positivity,pcr_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_positivity_COCHISE
2020-08-03 00:00:00,15,0.0666666666666667,10.0,0.6,,,,,3.0,0.0,,,2.0,0.0,,,,,,,1.0,1.0,,,2.0,0.0,,,1.0,0.0,,,,,,,6.0,0.0,10.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02 00:00:00,785,0.0980891719745223,5.0,0.2,1.0,0.0,,,19.0,0.1052631578947368,1.0,0.0,17.0,0.0588235294117647,,,3.0,0.6666666666666666,,,25.0,0.04,,,67.0,0.1343283582089552,,,4.0,0.5,,,1.0,0.0,,,615.0,0.0894308943089431,3.0,0.0,,,,,,,,,1.0,0.0,,,1.0,0.0,,,14.0,0.0,,,5.0,0.0,,
2020-08-01 00:00:00,2944,0.0855978260869565,210.0,0.1428571428571429,3.0,0.3333333333333333,,,28.0,0.0714285714285714,,,226.0,0.0176991150442478,1.0,1.0,7.0,0.1428571428571429,,,144.0,0.0902777777777778,15.0,0.1333333333333333,325.0,0.0584615384615385,54.0,0.0185185185185185,23.0,0.1739130434782609,1.0,0.0,20.0,0.1,,,2081.0,0.0965881787602114,122.0,0.2131147540983607,,,,,,,,,2.0,0.0,,,18.0,0.0555555555555556,12.0,0.0,15.0,0.0,,,12.0,0.0,4.0,0.0
2020-07-31 00:00:00,6720,0.0787202380952381,1474.0,0.1512890094979647,233.0,0.05579399141630901,,,327.0,0.1070336391437309,35.0,0.2571428571428571,181.0,0.0883977900552486,31.0,0.0645161290322581,36.0,0.0277777777777778,5.0,0.0,311.0,0.0739549839228296,128.0,0.1484375,908.0,0.0561674008810573,161.0,0.1614906832298137,140.0,0.1,5.0,0.2,72.0,0.1111111111111111,19.0,0.2631578947368421,4061.0,0.0842157104161537,1040.0,0.1490384615384615,6.0,0.3333333333333333,2.0,1.0,5.0,0.0,,,17.0,0.1176470588235294,,,103.0,0.029126213592232997,16.0,0.0,88.0,0.0568181818181818,14.0,0.2142857142857143,133.0,0.0601503759398496,9.0,0.0
2020-07-30 00:00:00,5912,0.1075778078484438,1489.0,0.1820013431833445,89.0,0.0561797752808989,2.0,1.0,359.0,0.1838440111420613,29.0,0.3103448275862069,227.0,0.0704845814977974,71.0,0.028169014084507005,43.0,0.1395348837209302,5.0,0.4,271.0,0.1402214022140221,84.0,0.130952380952381,837.0,0.1015531660692951,153.0,0.0915032679738562,268.0,0.0373134328358209,5.0,0.2,132.0,0.0909090909090909,22.0,0.3181818181818182,3142.0,0.1145767027371101,1077.0,0.1977715877437326,9.0,0.1111111111111111,1.0,1.0,5.0,0.2,,,19.0,0.1052631578947368,1.0,0.0,86.0,0.1046511627906977,9.0,0.3333333333333333,166.0,0.0481927710843374,6.0,0.0,121.0,0.0743801652892562,15.0,0.2666666666666667
2020-07-29 00:00:00,6484,0.1044108574953732,1558.0,0.1623876765083441,100.0,0.04,2.0,0.0,314.0,0.1815286624203822,33.0,0.484848484848485,237.0,0.1012658227848101,84.0,0.0476190476190476,36.0,0.1111111111111111,7.0,0.4285714285714286,358.0,0.0921787709497207,99.0,0.1313131313131313,871.0,0.0861079219288175,109.0,0.1559633027522936,111.0,0.1081081081081081,1.0,0.0,100.0,0.07,28.0,0.1071428571428571,3829.0,0.1112562026638809,1135.0,0.1674008810572687,8.0,0.25,2.0,0.5,12.0,0.0,3.0,0.0,29.0,0.103448275862069,1.0,0.0,82.0,0.1463414634146342,10.0,0.0,113.0,0.0707964601769912,14.0,0.1428571428571429,136.0,0.0220588235294118,21.0,0.1904761904761905
2020-07-28 00:00:00,6994,0.1223906205318845,2011.0,0.1496767777225261,99.0,0.0909090909090909,1.0,1.0,505.0,0.1960396039603961,38.0,0.2631578947368421,175.0,0.0342857142857143,40.0,0.05,34.0,0.0882352941176471,5.0,0.2,415.0,0.127710843373494,111.0,0.1171171171171171,924.0,0.104978354978355,193.0,0.150259067357513,122.0,0.040983606557377,4.0,0.25,83.0,0.2168674698795181,35.0,0.0571428571428571,4124.0,0.1263336566440349,1515.0,0.1544554455445545,7.0,0.1428571428571429,1.0,1.0,15.0,0.0,3.0,0.0,23.0,0.1739130434782609,4.0,0.75,109.0,0.2385321100917432,14.0,0.0,83.0,0.036144578313253004,11.0,0.0909090909090909,115.0,0.0521739130434783,25.0,0.08
2020-07-27 00:00:00,8920,0.1208520179372197,1697.0,0.14555097230406602,101.0,0.0792079207920792,3.0,0.3333333333333333,430.0,0.1697674418604651,40.0,0.425,253.0,0.0671936758893281,39.0,0.0256410256410256,41.0,0.0731707317073171,9.0,0.5555555555555556,514.0,0.1128404669260701,126.0,0.126984126984127,1031.0,0.0969932104752667,179.0,0.0893854748603352,207.0,0.1207729468599034,10.0,0.1,131.0,0.0916030534351145,37.0,0.1081081081081081,5627.0,0.1283099342456016,1188.0,0.1515151515151515,14.0,0.0,3.0,0.0,8.0,0.0,1.0,0.0,62.0,0.1774193548387097,4.0,0.0,101.0,0.1287128712871287,22.0,0.0454545454545455,160.0,0.08125,9.0,0.1111111111111111,105.0,0.1142857142857143,13.0,0.0769230769230769
2020-07-26 00:00:00,4532,0.1246690203000883,365.0,0.0931506849315069,24.0,0.0,1.0,0.0,77.0,0.2597402597402597,,,85.0,0.0705882352941177,5.0,0.0,7.0,0.0,,,291.0,0.1168384879725086,48.0,0.0833333333333333,445.0,0.0786516853932584,44.0,0.0227272727272727,21.0,0.0952380952380952,,,47.0,0.1063829787234043,,,3349.0,0.1316810988354733,257.0,0.1128404669260701,2.0,0.0,,,4.0,0.5,1.0,0.0,12.0,0.1666666666666667,,,53.0,0.1320754716981132,5.0,0.0,34.0,0.0,2.0,0.0,19.0,0.1052631578947368,1.0,0.0
2020-07-25 00:00:00,6266,0.1254388764762209,535.0,0.1196261682242991,25.0,0.08,,,170.0,0.2647058823529412,3.0,0.6666666666666666,114.0,0.0964912280701754,3.0,0.0,15.0,0.0666666666666667,6.0,0.1666666666666667,438.0,0.1073059360730594,54.0,0.0925925925925926,641.0,0.1123244929797192,78.0,0.0256410256410256,76.0,0.1710526315789474,3.0,0.0,64.0,0.25,6.0,0.1666666666666667,4269.0,0.1278988053408292,355.0,0.1436619718309859,6.0,0.0,1.0,0.0,80.0,0.0125,,,38.0,0.1052631578947368,1.0,0.0,40.0,0.075,5.0,0.0,41.0,0.2195121951219512,3.0,0.0,161.0,0.0434782608695652,12.0,0.0833333333333333
