date,Cochise_cume,Cochise
2020-12-16 00:00:00,1,
2020-12-17 00:00:00,58,57
2020-12-18 00:00:00,196,138
2020-12-19 00:00:00,270,74
2020-12-20 00:00:00,306,36
2020-12-21 00:00:00,645,339
2020-12-22 00:00:00,1097,452
2020-12-23 00:00:00,1544,447
2020-12-24 00:00:00,1672,128
2020-12-25 00:00:00,1673,1
2020-12-26 00:00:00,1695,22
2020-12-28 00:00:00,1801,106
2020-12-29 00:00:00,1878,77
2020-12-30 00:00:00,2095,217
2020-12-31 00:00:00,2311,216
2021-01-01 00:00:00,2317,6
2021-01-02 00:00:00,2318,1
2021-01-03 00:00:00,2321,3
2021-01-04 00:00:00,2377,56
2021-01-05 00:00:00,2462,85
2021-01-06 00:00:00,2570,108
2021-01-07 00:00:00,2634,64
2021-01-08 00:00:00,2797,163
2021-01-09 00:00:00,3171,374
2021-01-10 00:00:00,3173,2
2021-01-11 00:00:00,3537,364
2021-01-12 00:00:00,3789,252
2021-01-13 00:00:00,4219,430
2021-01-14 00:00:00,4548,329
2021-01-15 00:00:00,5017,469
2021-01-16 00:00:00,5415,398
2021-01-17 00:00:00,5431,16
2021-01-18 00:00:00,5674,243
2021-01-19 00:00:00,6111,437
2021-01-20 00:00:00,6818,707
2021-01-21 00:00:00,7473,655
2021-01-22 00:00:00,7808,335
2021-01-23 00:00:00,8375,567
2021-01-24 00:00:00,8487,112
2021-01-25 00:00:00,8929,442
2021-01-26 00:00:00,9410,481
2021-01-27 00:00:00,10194,784
2021-01-28 00:00:00,11213,1019
2021-01-29 00:00:00,11904,691
2021-01-30 00:00:00,11925,21
2021-01-31 00:00:00,11939,14
2021-02-01 00:00:00,12210,271
2021-02-02 00:00:00,12428,218
2021-02-03 00:00:00,12987,559
2021-02-04 00:00:00,13392,405
2021-02-05 00:00:00,13869,477
2021-02-06 00:00:00,14034,165
2021-02-07 00:00:00,14045,11
2021-02-08 00:00:00,14573,528
2021-02-09 00:00:00,15404,831
2021-02-10 00:00:00,16783,1379
2021-02-11 00:00:00,18742,1959
2021-02-12 00:00:00,20137,1395
2021-02-13 00:00:00,20480,343
2021-02-14 00:00:00,20492,12
2021-02-15 00:00:00,20901,409
2021-02-16 00:00:00,21589,688
2021-02-17 00:00:00,22112,523
2021-02-18 00:00:00,22802,690
2021-02-19 00:00:00,23177,375
2021-02-20 00:00:00,23527,350
2021-02-21 00:00:00,23642,115
2021-02-22 00:00:00,23911,269
2021-02-23 00:00:00,24148,237
2021-02-24 00:00:00,25061,913
2021-02-25 00:00:00,27143,2082
2021-02-26 00:00:00,28613,1470
2021-02-27 00:00:00,29503,890
2021-02-28 00:00:00,29532,29
2021-03-01 00:00:00,30055,523
2021-03-02 00:00:00,30577,522
2021-03-03 00:00:00,31773,1196
2021-03-04 00:00:00,33413,1640
2021-03-05 00:00:00,34481,1068
2021-03-06 00:00:00,35499,1018
2021-03-07 00:00:00,35549,50
2021-03-08 00:00:00,36100,551
2021-03-09 00:00:00,37062,962
2021-03-10 00:00:00,38664,1602
2021-03-11 00:00:00,40734,2070
2021-03-12 00:00:00,42294,1560
2021-03-13 00:00:00,43109,815
2021-03-14 00:00:00,43139,30
2021-03-15 00:00:00,44075,936
2021-03-16 00:00:00,45002,927
2021-03-17 00:00:00,45971,969
2021-03-18 00:00:00,47321,1350
2021-03-19 00:00:00,48338,1017
2021-03-20 00:00:00,49249,911
2021-03-21 00:00:00,49282,33
2021-03-22 00:00:00,49840,558
2021-03-23 00:00:00,50209,369
2021-03-24 00:00:00,51207,998
2021-03-25 00:00:00,53608,2401
2021-03-26 00:00:00,55111,1503
2021-03-27 00:00:00,56145,1034
