date,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA
2020-08-14 00:00:00,1,0,,
2020-08-13 00:00:00,165,0.0424242424242424,7.0,0.2857142857142857
2020-08-12 00:00:00,307,0.0716612377850163,28.0,0.25
2020-08-11 00:00:00,556,0.1097122302158273,274.0,0.2043795620437956
2020-08-10 00:00:00,428,0.1168224299065421,34.0,0.2941176470588236
2020-08-09 00:00:00,48,0.125,5.0,0.4
2020-08-08 00:00:00,55,0.1636363636363636,4.0,0.5
2020-08-07 00:00:00,361,0.1800554016620499,21.0,0.3333333333333333
2020-08-06 00:00:00,325,0.1107692307692308,25.0,0.4
2020-08-05 00:00:00,316,0.1455696202531646,30.0,0.3
2020-08-04 00:00:00,378,0.164021164021164,32.0,0.3125
2020-08-03 00:00:00,497,0.1569416498993964,24.0,0.3333333333333333
2020-08-02 00:00:00,60,0.1,3.0,0
2020-08-01 00:00:00,52,0.1730769230769231,2.0,0
2020-07-31 00:00:00,387,0.1059431524547804,35.0,0.2571428571428571
2020-07-30 00:00:00,399,0.1804511278195489,29.0,0.3103448275862069
2020-07-29 00:00:00,346,0.1705202312138728,33.0,0.484848484848485
2020-07-28 00:00:00,508,0.1948818897637795,53.0,0.1886792452830189
2020-07-27 00:00:00,439,0.1640091116173121,40.0,0.425
2020-07-26 00:00:00,76,0.2631578947368421,,
2020-07-25 00:00:00,180,0.2555555555555556,3.0,0.6666666666666666
2020-07-24 00:00:00,411,0.1532846715328467,56.0,0.375
2020-07-23 00:00:00,492,0.1768292682926829,29.0,0.3448275862068966
2020-07-22 00:00:00,516,0.1957364341085271,45.0,0.3555555555555556
2020-07-21 00:00:00,523,0.1720841300191205,53.0,0.509433962264151
2020-07-20 00:00:00,654,0.1620795107033639,56.0,0.2142857142857143
2020-07-19 00:00:00,88,0.1590909090909091,2.0,1
2020-07-18 00:00:00,70,0.1285714285714286,1.0,1
2020-07-17 00:00:00,463,0.1511879049676026,32.0,0.3125
2020-07-16 00:00:00,678,0.21976401179941,46.0,0.3478260869565218
2020-07-15 00:00:00,602,0.2408637873754153,37.0,0.5405405405405406
2020-07-14 00:00:00,644,0.2329192546583851,46.0,0.3478260869565218
2020-07-13 00:00:00,774,0.2015503875968992,49.0,0.2653061224489796
2020-07-12 00:00:00,107,0.2616822429906542,4.0,0.5
2020-07-11 00:00:00,80,0.25,4.0,0.5
2020-07-10 00:00:00,596,0.2298657718120806,41.0,0.1463414634146342
2020-07-09 00:00:00,714,0.2100840336134454,90.0,0.2666666666666667
2020-07-08 00:00:00,1018,0.2023575638506876,49.0,0.3469387755102041
2020-07-07 00:00:00,951,0.2071503680336488,60.0,0.25
2020-07-06 00:00:00,732,0.2486338797814208,56.0,0.2678571428571429
2020-07-05 00:00:00,112,0.2589285714285715,1.0,1
2020-07-04 00:00:00,86,0.3255813953488373,1.0,1
2020-07-03 00:00:00,183,0.2841530054644809,3.0,0
2020-07-02 00:00:00,758,0.2071240105540897,63.0,0.2063492063492064
2020-07-01 00:00:00,696,0.1968390804597701,49.0,0.2040816326530612
2020-06-30 00:00:00,975,0.2287179487179487,69.0,0.1449275362318841
2020-06-29 00:00:00,1098,0.2677595628415301,72.0,0.1388888888888889
2020-06-28 00:00:00,112,0.2321428571428572,7.0,0.1428571428571429
2020-06-27 00:00:00,91,0.3296703296703297,8.0,0
2020-06-26 00:00:00,1113,0.2147349505840072,71.0,0.2253521126760564
2020-06-25 00:00:00,933,0.2304394426580922,48.0,0.1458333333333334
2020-06-24 00:00:00,1220,0.2221311475409836,49.0,0.1224489795918367
2020-06-23 00:00:00,673,0.2630014858841011,121.0,0.1652892561983471
2020-06-22 00:00:00,907,0.2800441014332966,39.0,0.1538461538461539
2020-06-21 00:00:00,56,0.3928571428571429,4.0,0.75
2020-06-20 00:00:00,404,0.25,2.0,0
2020-06-19 00:00:00,957,0.1943573667711599,60.0,0.05
2020-06-18 00:00:00,1514,0.1710700132100396,207.0,0.0289855072463768
2020-06-17 00:00:00,1307,0.2035195103289977,213.0,0.0375586854460094
2020-06-16 00:00:00,422,0.1374407582938389,84.0,0.0238095238095238
2020-06-15 00:00:00,1192,0.1895973154362416,28.0,0
2020-06-14 00:00:00,58,0.2586206896551725,2.0,0
2020-06-13 00:00:00,1388,0.1743515850144092,,
2020-06-12 00:00:00,1048,0.1526717557251909,48.0,0.1041666666666667
2020-06-11 00:00:00,1059,0.1425873465533522,69.0,0.0579710144927536
2020-06-10 00:00:00,893,0.1993281075027996,48.0,0.1666666666666667
2020-06-09 00:00:00,872,0.2064220183486239,115.0,0.008695652173913
2020-06-08 00:00:00,1024,0.1796875,100.0,0.06
2020-06-07 00:00:00,44,0.3863636363636364,3.0,0
2020-06-06 00:00:00,104,0.2403846153846154,2.0,1
2020-06-05 00:00:00,832,0.1814903846153846,74.0,0
2020-06-04 00:00:00,780,0.1897435897435897,105.0,0.0095238095238095
2020-06-03 00:00:00,937,0.1696905016008538,195.0,0.0256410256410256
2020-06-02 00:00:00,951,0.1619348054679285,174.0,0.0402298850574713
2020-06-01 00:00:00,885,0.1807909604519774,54.0,0
2020-05-31 00:00:00,20,0.4,3.0,0
2020-05-30 00:00:00,524,0.183206106870229,192.0,0.0208333333333333
2020-05-29 00:00:00,640,0.1828125,66.0,0.0151515151515152
2020-05-28 00:00:00,707,0.132956152758133,374.0,0.0347593582887701
2020-05-27 00:00:00,762,0.2139107611548556,98.0,0.0408163265306122
2020-05-26 00:00:00,423,0.1631205673758866,120.0,0.0166666666666667
2020-05-25 00:00:00,37,0.5405405405405406,2.0,0
2020-05-24 00:00:00,33,0.3939393939393939,1.0,0
2020-05-23 00:00:00,369,0.1029810298102981,6.0,0
2020-05-22 00:00:00,476,0.1302521008403362,101.0,0.0594059405940594
2020-05-21 00:00:00,557,0.1669658886894076,53.0,0.0566037735849057
2020-05-20 00:00:00,355,0.1859154929577465,83.0,0.072289156626506
2020-05-19 00:00:00,284,0.1232394366197183,114.0,0.0263157894736842
2020-05-18 00:00:00,309,0.1294498381877023,74.0,0.0135135135135135
2020-05-17 00:00:00,25,0.32,3.0,0
2020-05-16 00:00:00,913,0.0777656078860898,1.0,0
2020-05-15 00:00:00,429,0.0815850815850816,74.0,0.0405405405405405
2020-05-14 00:00:00,198,0.1212121212121212,85.0,0.0235294117647059
2020-05-13 00:00:00,241,0.0995850622406639,169.0,0.0177514792899408
2020-05-12 00:00:00,180,0.1166666666666667,124.0,0.0161290322580645
