date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-06-15 00:00:00,1,0,0,,,
2021-06-14 00:00:00,25,0,0,,,
2021-06-13 00:00:00,11,0,0,3.0,2.0,0.6666666666666666
2021-06-12 00:00:00,22,0,0,,,
2021-06-11 00:00:00,43,0,0,3.0,1.0,0.3333333333333333
2021-06-10 00:00:00,43,0,0,5.0,2.0,0.4
2021-06-09 00:00:00,49,2,0.0408163265306122,1.0,0.0,0
2021-06-08 00:00:00,43,1,0.0232558139534884,6.0,3.0,0.5
2021-06-07 00:00:00,47,1,0.0212765957446809,5.0,3.0,0.6
2021-06-06 00:00:00,36,0,0,1.0,0.0,0
2021-06-05 00:00:00,41,1,0.024390243902439,6.0,5.0,0.8333333333333334
2021-06-04 00:00:00,63,5,0.0793650793650794,10.0,6.0,0.6
2021-06-03 00:00:00,65,1,0.0153846153846154,7.0,5.0,0.7142857142857144
2021-06-02 00:00:00,63,1,0.0158730158730159,6.0,5.0,0.8333333333333334
2021-06-01 00:00:00,93,1,0.010752688172043,8.0,4.0,0.5
2021-05-31 00:00:00,26,1,0.0384615384615385,3.0,3.0,1
2021-05-30 00:00:00,52,5,0.0961538461538462,5.0,0.0,0
2021-05-29 00:00:00,27,2,0.0740740740740741,2.0,1.0,0.5
2021-05-28 00:00:00,59,2,0.0338983050847458,8.0,3.0,0.375
2021-05-27 00:00:00,71,3,0.0422535211267606,8.0,4.0,0.5
2021-05-26 00:00:00,64,2,0.03125,3.0,1.0,0.3333333333333333
2021-05-25 00:00:00,104,6,0.0576923076923077,7.0,1.0,0.1428571428571429
2021-05-24 00:00:00,79,1,0.0126582278481013,5.0,4.0,0.8
2021-05-23 00:00:00,34,1,0.0294117647058824,2.0,1.0,0.5
2021-05-22 00:00:00,30,2,0.0666666666666667,5.0,4.0,0.8
2021-05-21 00:00:00,74,1,0.0135135135135135,9.0,4.0,0.4444444444444444
2021-05-20 00:00:00,55,0,0,12.0,6.0,0.5
2021-05-19 00:00:00,48,0,0,6.0,3.0,0.5
2021-05-18 00:00:00,75,2,0.0266666666666667,4.0,2.0,0.5
2021-05-17 00:00:00,65,0,0,5.0,4.0,0.8
2021-05-16 00:00:00,15,1,0.0666666666666667,4.0,3.0,0.75
2021-05-15 00:00:00,23,3,0.1304347826086957,2.0,2.0,1
2021-05-14 00:00:00,50,0,0,5.0,1.0,0.2
2021-05-13 00:00:00,91,1,0.010989010989011,8.0,3.0,0.375
2021-05-12 00:00:00,60,1,0.0166666666666667,2.0,1.0,0.5
2021-05-11 00:00:00,85,2,0.0235294117647059,8.0,2.0,0.25
2021-05-10 00:00:00,94,3,0.0319148936170213,4.0,2.0,0.5
2021-05-09 00:00:00,32,2,0.0625,,,
2021-05-08 00:00:00,48,2,0.0416666666666667,1.0,1.0,1
2021-05-07 00:00:00,86,4,0.0465116279069767,4.0,3.0,0.75
2021-05-06 00:00:00,88,5,0.0568181818181818,5.0,5.0,1
2021-05-05 00:00:00,73,3,0.0410958904109589,1.0,1.0,1
2021-05-04 00:00:00,75,1,0.0133333333333333,4.0,4.0,1
2021-05-03 00:00:00,79,3,0.0379746835443038,4.0,0.0,0
2021-05-02 00:00:00,29,2,0.0689655172413793,3.0,1.0,0.3333333333333333
2021-05-01 00:00:00,44,4,0.0909090909090909,3.0,2.0,0.6666666666666666
2021-04-30 00:00:00,105,13,0.1238095238095238,8.0,3.0,0.375
2021-04-29 00:00:00,73,3,0.0410958904109589,6.0,3.0,0.5
2021-04-28 00:00:00,85,5,0.0588235294117647,5.0,2.0,0.4
2021-04-27 00:00:00,84,4,0.0476190476190476,7.0,4.0,0.5714285714285714
2021-04-26 00:00:00,101,4,0.0396039603960396,5.0,2.0,0.4
2021-04-25 00:00:00,32,2,0.0625,4.0,2.0,0.5
2021-04-24 00:00:00,49,4,0.0816326530612245,3.0,3.0,1
2021-04-23 00:00:00,97,6,0.0618556701030928,5.0,5.0,1
2021-04-22 00:00:00,102,3,0.0294117647058824,7.0,5.0,0.7142857142857144
2021-04-21 00:00:00,103,8,0.0776699029126214,7.0,4.0,0.5714285714285714
2021-04-20 00:00:00,117,10,0.0854700854700855,5.0,4.0,0.8
2021-04-19 00:00:00,119,9,0.0756302521008403,7.0,2.0,0.2857142857142857
2021-04-18 00:00:00,17,2,0.1176470588235294,,,
2021-04-17 00:00:00,44,3,0.0681818181818182,3.0,2.0,0.6666666666666666
2021-04-16 00:00:00,86,4,0.0465116279069767,6.0,1.0,0.1666666666666667
2021-04-15 00:00:00,124,4,0.032258064516129,5.0,2.0,0.4
2021-04-14 00:00:00,159,8,0.050314465408805,7.0,4.0,0.5714285714285714
2021-04-13 00:00:00,133,9,0.0676691729323308,5.0,3.0,0.6
2021-04-12 00:00:00,126,8,0.0634920634920635,9.0,4.0,0.4444444444444444
2021-04-11 00:00:00,31,1,0.032258064516129,1.0,0.0,0
2021-04-10 00:00:00,59,4,0.0677966101694915,3.0,3.0,1
2021-04-09 00:00:00,91,7,0.0769230769230769,6.0,4.0,0.6666666666666666
2021-04-08 00:00:00,85,4,0.0470588235294118,11.0,6.0,0.5454545454545454
2021-04-07 00:00:00,111,7,0.0630630630630631,16.0,11.0,0.6875
2021-04-06 00:00:00,119,10,0.0840336134453782,13.0,9.0,0.6923076923076924
2021-04-05 00:00:00,118,12,0.1016949152542373,6.0,5.0,0.8333333333333334
2021-04-04 00:00:00,37,4,0.1081081081081081,,,
2021-04-03 00:00:00,43,7,0.1627906976744186,1.0,0.0,0
2021-04-02 00:00:00,120,6,0.05,14.0,4.0,0.2857142857142857
2021-04-01 00:00:00,107,1,0.0093457943925234,12.0,5.0,0.4166666666666667
2021-03-31 00:00:00,109,6,0.055045871559633,11.0,6.0,0.5454545454545454
2021-03-30 00:00:00,103,3,0.029126213592233,10.0,5.0,0.5
2021-03-29 00:00:00,109,6,0.055045871559633,17.0,13.0,0.7647058823529412
2021-03-28 00:00:00,45,3,0.0666666666666667,,,
2021-03-27 00:00:00,56,2,0.0357142857142857,2.0,2.0,1
2021-03-26 00:00:00,102,5,0.0490196078431373,8.0,3.0,0.375
2021-03-25 00:00:00,133,7,0.0526315789473684,14.0,5.0,0.3571428571428572
2021-03-24 00:00:00,104,2,0.0192307692307692,14.0,4.0,0.2857142857142857
2021-03-23 00:00:00,152,15,0.0986842105263158,16.0,6.0,0.375
2021-03-22 00:00:00,89,13,0.1460674157303371,5.0,1.0,0.2
2021-03-21 00:00:00,43,2,0.0465116279069767,,,
2021-03-20 00:00:00,63,8,0.126984126984127,1.0,0.0,0
2021-03-19 00:00:00,101,5,0.0495049504950495,9.0,2.0,0.2222222222222222
2021-03-18 00:00:00,106,7,0.0660377358490566,8.0,1.0,0.125
2021-03-17 00:00:00,123,8,0.0650406504065041,14.0,7.0,0.5
2021-03-16 00:00:00,122,6,0.0491803278688525,11.0,7.0,0.6363636363636364
2021-03-15 00:00:00,110,9,0.0818181818181818,7.0,4.0,0.5714285714285714
2021-03-14 00:00:00,38,2,0.0526315789473684,,,
2021-03-13 00:00:00,51,0,0,,,
2021-03-12 00:00:00,107,14,0.1308411214953271,7.0,1.0,0.1428571428571429
2021-03-11 00:00:00,226,13,0.0575221238938053,13.0,5.0,0.3846153846153847
2021-03-10 00:00:00,125,5,0.04,7.0,4.0,0.5714285714285714
2021-03-09 00:00:00,119,3,0.0252100840336134,7.0,1.0,0.1428571428571429
2021-03-08 00:00:00,135,13,0.0962962962962963,4.0,2.0,0.5
2021-03-07 00:00:00,66,2,0.0303030303030303,,,
2021-03-06 00:00:00,84,7,0.0833333333333333,2.0,1.0,0.5
2021-03-05 00:00:00,119,9,0.0756302521008403,6.0,1.0,0.1666666666666667
2021-03-04 00:00:00,132,7,0.053030303030303,9.0,3.0,0.3333333333333333
2021-03-03 00:00:00,142,6,0.0422535211267606,9.0,1.0,0.1111111111111111
2021-03-02 00:00:00,125,8,0.064,7.0,3.0,0.4285714285714286
2021-03-01 00:00:00,145,6,0.0413793103448276,10.0,3.0,0.3
2021-02-28 00:00:00,58,5,0.0862068965517241,,,
2021-02-27 00:00:00,69,7,0.1014492753623189,,,
2021-02-26 00:00:00,134,10,0.0746268656716418,6.0,1.0,0.1666666666666667
2021-02-25 00:00:00,173,14,0.0809248554913295,6.0,3.0,0.5
2021-02-24 00:00:00,128,6,0.046875,5.0,1.0,0.2
2021-02-23 00:00:00,307,11,0.0358306188925081,6.0,3.0,0.5
2021-02-22 00:00:00,184,12,0.0652173913043478,14.0,3.0,0.2142857142857143
2021-02-21 00:00:00,74,12,0.1621621621621622,,,
2021-02-20 00:00:00,98,12,0.1224489795918367,,,
2021-02-19 00:00:00,177,21,0.1186440677966102,17.0,5.0,0.2941176470588236
2021-02-18 00:00:00,222,9,0.0405405405405405,6.0,1.0,0.1666666666666667
2021-02-17 00:00:00,406,27,0.0665024630541872,14.0,6.0,0.4285714285714286
2021-02-16 00:00:00,748,47,0.0628342245989305,9.0,3.0,0.3333333333333333
2021-02-15 00:00:00,131,17,0.1297709923664122,5.0,3.0,0.6
2021-02-14 00:00:00,52,8,0.1538461538461539,1.0,0.0,0
2021-02-13 00:00:00,111,16,0.1441441441441442,,,
2021-02-12 00:00:00,161,10,0.062111801242236,12.0,7.0,0.5833333333333334
2021-02-11 00:00:00,188,7,0.0372340425531915,10.0,3.0,0.3
2021-02-10 00:00:00,153,13,0.0849673202614379,10.0,7.0,0.7
2021-02-09 00:00:00,167,16,0.0958083832335329,12.0,2.0,0.1666666666666667
2021-02-08 00:00:00,208,7,0.0336538461538462,21.0,12.0,0.5714285714285714
2021-02-07 00:00:00,78,5,0.0641025641025641,,,
2021-02-06 00:00:00,118,18,0.152542372881356,1.0,0.0,0
2021-02-05 00:00:00,196,23,0.1173469387755102,11.0,3.0,0.2727272727272727
2021-02-04 00:00:00,171,18,0.1052631578947368,5.0,2.0,0.4
2021-02-03 00:00:00,217,20,0.0921658986175115,10.0,4.0,0.4
