date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,285,386,436,503,376,7
1/1/2022,8898,6817,9306,18088,45340,3963
1/10/2021,435,556,646,750,859,10
1/10/2022,9055,6916,9411,18271,45542,4106
1/11/2021,452,570,676,787,960,10
1/11/2022,9070,6924,9423,18294,45571,4122
1/12/2021,472,593,706,836,1126,10
1/12/2022,9080,6930,9434,18310,45598,4132
1/13/2021,489,624,743,883,1298,11
1/13/2022,9099,6938,9441,18322,45624,4146
1/14/2021,523,653,792,949,1501,12
1/14/2022,9120,6951,9457,18339,45648,4191
1/15/2021,549,698,829,1017,1737,12
1/15/2022,9131,6959,9460,18346,45658,4202
1/16/2021,560,715,845,1056,2007,13
1/16/2022,9135,6963,9464,18348,45662,4205
1/17/2021,561,717,846,1058,2032,13
1/17/2022,9142,6968,9475,18365,45679,4211
1/18/2021,578,736,871,1094,2270,13
1/18/2022,9150,6978,9482,18376,45701,4224
1/19/2021,594,753,903,1143,2453,14
1/19/2022,9160,6990,9487,18386,45728,4233
1/2/2021,291,396,445,514,388,7
1/2/2022,8912,6822,9312,18102,45349,3968
1/20/2021,626,782,928,1209,2729,14
1/20/2022,9166,6995,9489,18393,45743,4238
1/21/2021,645,807,956,1250,2910,14
1/21/2022,9181,7004,9500,18404,45760,4263
1/22/2021,671,831,983,1296,3154,14
1/22/2022,9189,7007,9504,18409,45767,4269
1/23/2021,684,841,993,1313,3754,14
1/23/2022,9191,7007,9508,18410,45771,4271
1/24/2021,684,847,1002,1319,4282,14
1/24/2022,9198,7017,9517,18427,45791,4279
1/25/2021,691,854,1012,1338,4533,14
1/25/2022,9206,7023,9524,18435,45809,4288
1/26/2021,706,859,1021,1365,4893,14
1/26/2022,9218,7029,9535,18445,45824,4296
1/27/2021,730,878,1048,1412,5311,14
1/27/2022,9231,7036,9540,18451,45838,4303
1/28/2021,747,902,1078,1461,5832,14
1/28/2022,9249,7050,9550,18465,45848,4318
1/29/2021,763,911,1092,1488,6233,14
1/29/2022,9255,7057,9553,18469,45853,4325
1/3/2021,293,397,454,520,396,7
1/3/2022,8929,6831,9329,18131,45393,3985
1/30/2021,766,916,1104,1508,6538,14
1/30/2022,9257,7058,9554,18471,45855,4330
1/31/2021,770,917,1111,1521,7011,14
1/31/2022,9266,7064,9557,18477,45871,4336
1/4/2021,311,427,485,565,463,8
1/4/2022,8948,6843,9346,18157,45419,3999
1/5/2021,326,450,507,592,508,8
1/5/2022,8974,6857,9359,18183,45454,4009
1/6/2021,368,484,547,654,582,8
1/6/2022,8987,6865,9372,18211,45482,4027
1/7/2021,393,513,592,690,700,10
1/7/2022,9007,6886,9392,18236,45509,4070
1/8/2021,424,546,632,731,807,10
1/8/2022,9029,6896,9402,18249,45523,4090
1/9/2021,430,554,641,744,826,10
1/9/2022,9040,6904,9406,18254,45526,4094
10/1/2021,7502,6027,8318,16478,41696,2865
10/10/2021,7629,6093,8392,16572,41829,2917
10/11/2021,7644,6105,8400,16589,41847,2922
10/12/2021,7666,6116,8415,16602,41871,2926
10/13/2021,7679,6127,8425,16614,41896,2931
10/14/2021,7693,6129,8440,16626,41921,2939
10/15/2021,7726,6148,8457,16636,41947,2954
10/16/2021,7741,6158,8468,16638,41952,2961
10/17/2021,7749,6159,8470,16642,41956,2965
10/18/2021,7781,6167,8483,16656,41973,2965
10/19/2021,7800,6181,8491,16671,41997,2979
10/2/2021,7511,6038,8324,16486,41715,2868
10/20/2021,7808,6190,8502,16679,42013,2982
10/21/2021,7828,6196,8512,16690,42028,2985
10/22/2021,7851,6215,8536,16701,42080,2992
10/23/2021,7860,6221,8543,16711,42128,2995
10/24/2021,7864,6224,8545,16717,42145,2999
10/25/2021,7879,6230,8560,16741,42241,2999
10/26/2021,7896,6237,8569,16755,42311,3002
