date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,163,176,157,182,237,3
1/1/2022,3657,2678,2516,2842,4442,2292
1/10/2021,255,286,291,298,510,4
1/10/2022,3700,2693,2527,2855,4453,2405
1/11/2021,261,298,298,312,547,4
1/11/2022,3701,2696,2527,2855,4455,2427
1/12/2021,271,305,312,340,604,5
1/12/2022,3706,2698,2529,2857,4457,2439
1/13/2021,281,315,323,358,693,5
1/13/2022,3716,2703,2536,2859,4461,2465
1/14/2021,294,345,348,402,805,5
1/14/2022,3725,2711,2537,2861,4461,2506
1/15/2021,403,459,456,526,930,19
1/15/2022,3726,2712,2543,2861,4461,2506
1/16/2021,404,459,456,526,984,19
1/16/2022,3726,2712,2543,2861,4461,2506
1/17/2021,404,459,456,526,985,19
1/17/2022,3732,2715,2544,2863,4461,2511
1/18/2021,416,463,468,541,1031,19
1/18/2022,3739,2715,2544,2865,4462,2526
1/19/2021,422,478,476,561,1073,20
1/19/2022,3743,2717,2544,2865,4462,2535
1/2/2021,164,176,157,183,238,3
1/2/2022,3657,2678,2518,2842,4442,2293
1/20/2021,445,486,490,579,1133,20
1/20/2022,3754,2720,2545,2865,4464,2562
1/21/2021,459,492,499,601,1239,20
1/21/2022,3767,2721,2545,2866,4464,2580
1/22/2021,526,547,534,642,1297,24
1/22/2022,3768,2721,2545,2867,4464,2581
1/23/2021,532,558,544,649,1506,24
1/23/2022,3769,2722,2545,2867,4464,2581
1/24/2021,532,558,546,649,1506,24
1/24/2022,3777,2726,2545,2868,4465,2600
1/25/2021,543,567,559,667,1536,25
1/25/2022,3781,2728,2546,2869,4465,2609
1/26/2021,551,571,562,674,1602,25
1/26/2022,3784,2728,2547,2870,4466,2618
1/27/2021,564,579,581,686,1668,26
1/27/2022,3793,2730,2550,2871,4468,2624
1/28/2021,586,606,614,712,1732,26
1/28/2022,3798,2732,2552,2875,4469,2652
1/29/2021,630,638,631,747,1947,32
1/29/2022,3801,2735,2553,2875,4469,2659
1/3/2021,164,176,157,183,238,3
1/3/2022,3663,2681,2518,2843,4443,2304
1/30/2021,664,662,653,755,1953,35
1/30/2022,3802,2735,2553,2875,4469,2659
1/31/2021,664,662,653,756,1953,35
1/31/2022,3802,2737,2554,2876,4470,2667
1/4/2021,183,207,185,201,273,3
1/4/2022,3665,2683,2518,2845,4444,2318
1/5/2021,193,221,199,215,329,3
1/5/2022,3667,2683,2519,2847,4444,2329
1/6/2021,211,244,216,234,367,4
1/6/2022,3678,2686,2520,2849,4448,2344
1/7/2021,233,256,239,252,454,4
1/7/2022,3686,2690,2522,2849,4450,2384
1/8/2021,255,286,291,298,509,4
1/8/2022,3688,2692,2524,2852,4451,2395
1/9/2021,255,286,291,298,510,4
1/9/2022,3691,2692,2524,2852,4451,2396
10/1/2021,3251,2458,2346,2710,4298,1461
10/10/2021,3285,2480,2365,2716,4307,1477
10/11/2021,3290,2487,2367,2716,4308,1479
10/12/2021,3292,2490,2371,2717,4310,1482
10/13/2021,3296,2490,2373,2719,4311,1484
10/14/2021,3304,2495,2378,2719,4311,1485
10/15/2021,3317,2500,2381,2721,4312,1487
10/16/2021,3322,2501,2382,2721,4313,1489
10/17/2021,3324,2502,2382,2721,4313,1489
10/18/2021,3329,2506,2385,2721,4314,1491
10/19/2021,3332,2509,2388,2722,4315,1493
10/2/2021,3252,2459,2346,2710,4298,1465
10/20/2021,3338,2511,2388,2723,4315,1496
10/21/2021,3347,2516,2389,2725,4316,1502
10/22/2021,3353,2519,2392,2729,4316,1510
10/23/2021,3355,2520,2392,2730,4317,1513
10/24/2021,3355,2520,2392,2732,4317,1514
10/25/2021,3360,2521,2392,2734,4319,1515
10/26/2021,3365,2523,2392,2734,4321,1516
10/27/2021,3371,2525,2392,2735,4324,1518
10/28/2021,3379,2541,2399,2737,4325,1530
10/29/2021,3382,2543,2402,2738,4327,1534
10/3/2021,3252,2461,2346,2710,4298,1465
10/30/2021,3386,2543,2404,2739,4329,1534
10/31/2021,3387,2543,2404,2739,4329,1534
10/4/2021,3254,2465,2350,2711,4298,1466
10/5/2021,3261,2468,2354,2711,4300,1468
10/6/2021,3266,2469,2358,2712,4302,1468
10/7/2021,3275,2475,2361,2713,4304,1472
10/8/2021,3279,2477,2362,2713,4306,1477
10/9/2021,3283,2478,2364,2715,4306,1477
11/1/2021,3390,2543,2405,2739,4330,1537
11/10/2021,3429,2560,2418,2751,4347,1623
11/11/2021,3430,2561,2419,2751,4347,1632
11/12/2021,3434,2563,2424,2754,4349,1650
11/13/2021,3435,2564,2425,2755,4350,1655
11/14/2021,3436,2564,2425,2755,4351,1655
11/15/2021,3444,2565,2428,2759,4357,1668
11/16/2021,3449,2569,2431,2760,4359,1684
11/17/2021,3454,2573,2434,2765,4360,1698
11/18/2021,3460,2576,2440,2769,4363,1756
11/19/2021,3467,2579,2445,2773,4366,1801
11/2/2021,3393,2544,2406,2740,4333,1542
11/20/2021,3468,2580,2446,2773,4368,1804
11/21/2021,3471,2581,2446,2774,4368,1806
11/22/2021,3481,2584,2448,2776,4369,1816
11/23/2021,3486,2589,2450,2776,4371,1827
11/24/2021,3493,2595,2451,2777,4371,1837
11/25/2021,3493,2595,2451,2777,4371,1837
11/26/2021,3497,2595,2453,2777,4371,1848
11/27/2021,3500,2595,2455,2777,4371,1849
11/28/2021,3501,2595,2455,2778,4371,1849
11/29/2021,3505,2598,2458,2784,4373,1859
11/3/2021,3395,2546,2407,2740,4335,1545
11/30/2021,3518,2605,2461,2792,4378,1867
11/4/2021,3401,2548,2410,2742,4340,1548
11/5/2021,3410,2550,2413,2746,4341,1585
11/6/2021,3412,2552,2414,2746,4342,1586
11/7/2021,3412,2553,2415,2747,4342,1587
11/8/2021,3416,2556,2416,2748,4344,1602
11/9/2021,3423,2557,2416,2748,4345,1614
12/1/2021,3524,2609,2463,2792,4380,1880
12/10/2021,3580,2637,2487,2817,4412,2018
12/11/2021,3582,2638,2488,2819,4412,2019
12/12/2021,3582,2638,2489,2819,4412,2020
12/13/2021,3585,2640,2492,2822,4417,2025
12/14/2021,3592,2643,2493,2823,4419,2031
12/15/2021,3595,2648,2495,2825,4419,2036
12/16/2021,3602,2654,2498,2828,4426,2105
12/17/2020,23,17,11,19,8,1
12/17/2021,3609,2660,2501,2830,4427,2129
12/18/2020,39,35,21,37,13,1
12/18/2021,3610,2660,2501,2831,4428,2129
12/19/2020,39,35,21,37,13,1
12/19/2021,3611,2661,2501,2831,4428,2136
12/2/2021,3534,2614,2466,2796,4387,1908
12/20/2020,39,35,21,37,13,1
12/20/2021,3616,2661,2505,2831,4428,2145
12/21/2020,53,45,30,46,17,1
12/21/2021,3621,2663,2507,2835,4432,2155
12/22/2020,58,59,36,58,23,1
12/22/2021,3627,2665,2510,2837,4434,2168
12/23/2020,87,89,71,81,32,1
12/23/2021,3627,2665,2512,2837,4435,2177
12/24/2020,100,99,76,94,42,1
12/24/2021,3631,2665,2512,2837,4435,2180
12/25/2020,100,99,76,94,42,1
12/25/2021,3631,2665,2512,2837,4435,2181
12/26/2020,101,101,77,96,46,1
12/26/2021,3632,2665,2512,2837,4435,2182
12/27/2020,102,101,78,96,46,1
12/27/2021,3638,2669,2513,2839,4436,2199
12/28/2020,123,122,93,125,110,2
12/28/2021,3644,2671,2513,2839,4439,2215
12/29/2020,144,145,119,140,177,2
12/29/2021,3650,2673,2513,2839,4440,2230
12/3/2021,3545,2623,2469,2804,4395,1954
12/30/2020,155,166,140,168,212,3
12/30/2021,3653,2677,2514,2842,4442,2265
12/31/2020,163,175,154,182,235,3
12/31/2021,3657,2678,2516,2842,4442,2291
12/4/2021,3548,2626,2471,2806,4399,1957
12/5/2021,3549,2627,2472,2806,4400,1958
12/6/2021,3552,2629,2474,2809,4403,1970
12/7/2021,3558,2630,2479,2811,4404,1975
12/8/2021,3562,2631,2479,2811,4404,1989
12/9/2021,3565,2632,2484,2815,4412,1996
2/1/2021,674,670,663,761,1994,36
2/1/2022,3806,2738,2555,2878,4470,2670
2/10/2021,808,736,745,851,2676,48
2/10/2022,3829,2746,2563,2881,4473,2728
2/11/2021,827,762,778,885,2725,51
2/11/2022,3837,2747,2563,2882,4473,2740
2/12/2021,864,787,801,927,2773,56
2/12/2022,3837,2747,2563,2882,4474,2740
2/13/2021,867,790,801,939,2904,56
2/13/2022,3837,2747,2563,2882,4474,2740
2/14/2021,867,790,802,939,2904,56
2/14/2022,3840,2747,2563,2882,4474,2740
2/15/2021,871,794,805,939,2918,56
2/16/2021,887,806,814,955,2953,59
2/17/2021,900,818,822,965,2990,60
2/18/2021,937,856,860,990,3012,69
2/19/2021,973,878,883,1013,3039,70
2/2/2021,684,678,673,772,2055,36
2/2/2022,3807,2739,2555,2879,4470,2673
2/20/2021,983,883,890,1021,3053,86
2/21/2021,983,883,890,1021,3053,86
2/22/2021,997,889,900,1032,3072,89
2/23/2021,1015,903,912,1049,3105,91
2/24/2021,1037,915,928,1068,3137,94
2/25/2021,1062,933,946,1086,3157,95
2/26/2021,1070,943,957,1105,3185,95
2/27/2021,1076,953,959,1105,3187,96
2/28/2021,1076,953,961,1105,3193,96
2/3/2021,697,688,677,779,2157,36
2/3/2022,3809,2741,2559,2879,4470,2687
2/4/2021,702,693,683,791,2250,36
2/4/2022,3813,2741,2559,2879,4472,2698
2/5/2021,717,702,702,813,2322,37
2/5/2022,3815,2742,2560,2880,4472,2699
2/6/2021,748,715,713,826,2512,39
2/6/2022,3815,2742,2560,2880,4472,2699
2/7/2021,748,715,713,826,2512,39
2/7/2022,3822,2742,2560,2880,4472,2708
2/8/2021,778,725,720,831,2551,47
2/8/2022,3824,2744,2561,2881,4473,2717
2/9/2021,788,730,728,837,2619,48
2/9/2022,3824,2745,2562,2881,4473,2719
3/1/2021,1097,968,977,1126,3208,103
