date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,105,95,56,67,69,2
1/1/2022,11661,7511,7348,6936,10427,16859
1/10/2021,260,209,159,156,202,5
1/10/2022,11850,7619,7486,7091,10510,17219
1/11/2021,275,230,184,175,219,5
1/11/2022,11898,7637,7530,7131,10538,17314
1/12/2021,295,245,206,201,265,5
1/12/2022,11951,7674,7585,7195,10567,17389
1/13/2021,304,255,213,212,436,5
1/13/2022,12016,7712,7642,7249,10593,17469
1/14/2021,315,267,223,225,598,5
1/14/2022,12049,7734,7663,7263,10600,17560
1/15/2021,330,281,233,234,764,5
1/15/2022,12077,7752,7672,7270,10600,17615
1/16/2021,336,284,233,234,769,5
1/16/2022,12095,7756,7681,7273,10603,17638
1/17/2021,336,285,233,236,773,5
1/17/2022,12101,7764,7690,7283,10606,17661
1/18/2021,338,289,235,240,778,5
1/18/2022,12155,7805,7729,7346,10616,17743
1/19/2021,343,300,237,244,822,5
1/19/2022,12235,7855,7806,7395,10635,17851
1/2/2021,105,95,56,68,69,2
1/2/2022,11671,7514,7351,6941,10433,16872
1/20/2021,361,315,259,262,1147,7
1/20/2022,12282,7892,7846,7419,10647,17914
1/21/2021,376,335,278,280,1458,7
1/21/2022,12316,7912,7862,7427,10650,17966
1/22/2021,406,365,317,308,1861,8
1/22/2022,12328,7930,7874,7427,10652,18018
1/23/2021,410,369,317,310,1867,8
1/23/2022,12342,7943,7883,7434,10655,18046
1/24/2021,410,371,318,312,1869,8
1/24/2022,12364,7968,7913,7448,10664,18072
1/25/2021,425,379,333,331,1894,8
1/25/2022,12386,7996,7923,7469,10670,18122
1/26/2021,449,395,349,353,2187,9
1/26/2022,12408,8017,7946,7482,10673,18150
1/27/2021,470,413,365,377,2251,11
1/27/2022,12428,8034,7958,7489,10678,18182
1/28/2021,491,442,406,449,2544,11
1/28/2022,12454,8051,7978,7499,10680,18227
1/29/2021,541,504,496,519,2708,12
1/29/2022,12468,8065,7990,7503,10680,18257
1/3/2021,107,97,56,69,70,2
1/3/2022,11695,7524,7365,6958,10440,16919
1/30/2021,560,518,510,536,2715,12
1/30/2022,12484,8074,7993,7504,10683,18285
1/31/2021,572,524,515,547,2723,12
1/31/2022,12507,8081,7993,7512,10684,18306
1/4/2021,126,113,66,82,78,2
1/4/2022,11715,7532,7379,6974,10450,16958
1/5/2021,153,123,83,95,88,2
1/5/2022,11738,7551,7401,6997,10462,17005
1/6/2021,184,155,106,115,98,3
1/6/2022,11769,7570,7416,7012,10477,17064
1/7/2021,208,173,124,129,183,4
1/7/2022,11792,7580,7446,7034,10489,17128
1/8/2021,257,206,156,155,200,4
1/8/2022,11810,7589,7457,7050,10492,17162
1/9/2021,260,207,158,155,202,4
1/9/2022,11824,7600,7464,7059,10495,17186
10/1/2021,10302,6369,6377,6185,9606,6128
10/10/2021,10349,6398,6392,6204,9623,6205
10/11/2021,10353,6405,6399,6207,9627,6208
10/12/2021,10365,6407,6402,6208,9629,6240
10/13/2021,10378,6414,6406,6212,9632,6244
10/14/2021,10387,6421,6412,6216,9637,6254
10/15/2021,10406,6427,6419,6219,9640,6258
10/16/2021,10416,6427,6419,6219,9642,6265
10/17/2021,10424,6428,6419,6219,9642,6270
10/18/2021,10434,6434,6423,6222,9647,6275
10/19/2021,10452,6444,6430,6226,9654,6288
10/2/2021,10304,6370,6377,6187,9607,6130
10/20/2021,10456,6446,6433,6227,9659,6297
10/21/2021,10469,6448,6437,6229,9659,6302
10/22/2021,10479,6454,6439,6235,9663,6315
10/23/2021,10484,6459,6446,6238,9666,6323
10/24/2021,10485,6462,6448,6239,9668,6327
10/25/2021,10490,6470,6452,6239,9673,6332
10/26/2021,10502,6475,6458,6242,9680,6398
10/27/2021,10515,6481,6460,6244,9689,6473
10/28/2021,10529,6494,6467,6250,9699,6725
10/29/2021,10534,6500,6471,6252,9703,7372
10/3/2021,10308,6370,6378,6188,9609,6130
10/30/2021,10540,6504,6478,6262,9705,7374
10/31/2021,10540,6507,6480,6262,9705,7378
10/4/2021,10311,6371,6383,6189,9610,6135
10/5/2021,10322,6375,6385,6193,9618,6153
10/6/2021,10326,6382,6386,6194,9621,6157
10/7/2021,10338,6394,6391,6198,9622,6188
10/8/2021,10342,6398,6391,6199,9623,6198
10/9/2021,10347,6398,6392,6201,9623,6200
11/1/2021,10547,6515,6490,6266,9710,7384
11/10/2021,10719,6645,6612,6342,9793,11359
11/11/2021,10742,6673,6630,6353,9807,11426
11/12/2021,10758,6690,6642,6360,9824,11639
11/13/2021,10768,6697,6651,6365,9829,11711
11/14/2021,10776,6708,6665,6371,9833,11831
11/15/2021,10813,6747,6704,6390,9865,11956
11/16/2021,10846,6775,6727,6403,9879,12094
11/17/2021,10863,6798,6740,6417,9892,12365
11/18/2021,10887,6814,6748,6429,9897,12532
11/19/2021,10912,6837,6765,6440,9906,12637
11/2/2021,10562,6525,6501,6272,9721,7404
11/20/2021,10928,6850,6776,6449,9910,12692
11/21/2021,10945,6855,6786,6454,9914,12740
11/22/2021,10963,6862,6797,6466,9925,12789
11/23/2021,10981,6878,6807,6481,9951,12844
11/24/2021,11000,6899,6823,6493,9987,12910
11/25/2021,11005,6899,6823,6495,9995,12910
11/26/2021,11028,6916,6838,6521,10019,12980
11/27/2021,11052,6938,6846,6531,10021,13044
11/28/2021,11066,6950,6856,6534,10025,13087
11/29/2021,11084,6964,6868,6546,10042,13273
11/3/2021,10567,6532,6504,6276,9725,7496
11/30/2021,11141,7041,6945,6571,10069,14857
11/4/2021,10600,6555,6524,6295,9741,8400
11/5/2021,10632,6585,6550,6306,9748,9506
11/6/2021,10634,6586,6551,6306,9753,9523
11/7/2021,10640,6588,6554,6309,9754,9543
11/8/2021,10655,6601,6560,6316,9760,10152
11/9/2021,10686,6622,6583,6330,9785,10471
12/1/2020,,,1,,,
12/1/2021,11160,7063,6955,6586,10101,14966
12/10/2020,,1,1,,,
12/10/2021,11289,7182,7045,6712,10240,15711
12/11/2020,,1,1,,,
12/11/2021,11302,7191,7050,6723,10245,15742
12/12/2020,,1,1,,,
12/12/2021,11313,7201,7063,6733,10249,15768
12/13/2020,,1,1,,,
12/13/2021,11323,7216,7069,6743,10260,15813
12/14/2020,,1,1,,,
12/14/2021,11412,7299,7167,6775,10268,16124
12/15/2020,,1,1,,,
12/15/2021,11438,7326,7191,6788,10286,16212
12/16/2020,,1,1,,,
12/16/2021,11446,7344,7203,6798,10295,16256
12/17/2020,4,1,2,2,,
12/17/2021,11462,7355,7214,6804,10300,16297
12/18/2020,5,4,3,4,,
12/18/2021,11470,7363,7219,6809,10305,16336
12/19/2020,5,7,3,4,,
12/19/2021,11480,7376,7228,6813,10311,16368
12/2/2020,,,1,,,
12/2/2021,11174,7077,6970,6614,10136,15033
12/20/2020,6,7,3,4,,
12/20/2021,11493,7391,7238,6827,10323,16421
12/21/2020,6,8,3,4,1,
12/21/2021,11510,7399,7250,6837,10326,16472
12/22/2020,20,17,9,12,11,
12/22/2021,11528,7414,7255,6843,10341,16519
12/23/2020,27,24,9,17,14,
12/23/2021,11540,7419,7262,6851,10345,16548
12/24/2020,38,28,12,22,16,
12/24/2021,11548,7423,7267,6852,10349,16557
12/25/2020,38,28,12,22,16,
12/25/2021,11548,7423,7267,6852,10349,16557
12/26/2020,42,30,12,22,16,
12/26/2021,11555,7430,7273,6855,10350,16573
12/27/2020,42,30,12,22,16,
12/27/2021,11579,7448,7289,6881,10363,16624
12/28/2020,52,43,21,27,21,
12/28/2021,11612,7462,7309,6901,10387,16677
12/29/2020,73,64,31,34,22,
12/29/2021,11629,7487,7326,6918,10404,16771
12/3/2020,,1,1,,,
12/3/2021,11191,7095,6988,6626,10150,15098
12/30/2020,91,79,39,47,37,1
12/30/2021,11652,7501,7342,6930,10414,16841
12/31/2020,105,94,49,57,51,1
12/31/2021,11658,7509,7347,6936,10425,16854
12/4/2020,,1,1,,,
12/4/2021,11207,7110,7000,6639,10159,15120
12/5/2020,,1,1,,,
12/5/2021,11218,7121,7009,6650,10165,15158
12/6/2020,,1,1,,,
12/6/2021,11227,7132,7019,6665,10174,15220
12/7/2020,,1,1,,,
12/7/2021,11248,7143,7027,6682,10198,15313
12/8/2020,,1,1,,,
12/8/2021,11263,7156,7034,6694,10214,15457
12/9/2020,,1,1,,,
12/9/2021,11271,7166,7043,6701,10228,15626
2/1/2021,590,537,537,568,2756,12
2/1/2022,12519,8089,8000,7523,10692,18338
2/10/2021,851,835,982,1198,3690,19
2/10/2022,12723,8244,8057,7574,10724,19132
2/11/2021,886,882,1078,1307,3828,19
2/11/2022,12733,8248,8066,7577,10731,19139
2/12/2021,909,962,1221,1387,3932,19
2/12/2022,12749,8254,8072,7580,10731,19162
2/13/2021,972,1050,1367,1465,4022,22
2/13/2022,12763,8258,8074,7583,10732,19176
2/14/2021,1043,1119,1479,1541,4113,26
2/14/2022,12768,8258,8074,7583,10734,19185
2/15/2021,1059,1127,1489,1556,4151,26
2/16/2021,1070,1131,1498,1566,4180,28
2/17/2021,1075,1133,1503,1567,4192,28
2/18/2021,1078,1133,1503,1568,4206,28
2/19/2021,1080,1134,1504,1572,4213,28
2/2/2021,636,589,629,679,2976,12
2/2/2022,12526,8101,8006,7533,10697,18358
2/20/2021,1083,1136,1505,1576,4224,28
2/21/2021,1083,1136,1506,1576,4229,28
2/22/2021,1087,1137,1511,1577,4241,28
2/23/2021,1097,1146,1519,1581,4265,29
2/24/2021,1117,1159,1528,1601,4362,30
2/25/2021,1125,1168,1552,1612,4432,31
2/26/2021,1148,1193,1569,1632,4557,32
2/27/2021,1155,1194,1574,1647,4596,33
2/28/2021,1157,1196,1575,1650,4628,33
2/3/2021,645,599,642,687,3010,14
2/3/2022,12546,8116,8014,7541,10705,18448
2/4/2021,692,652,742,800,3156,15
2/4/2022,12577,8145,8022,7548,10708,18533
2/5/2021,757,742,849,948,3298,15
2/5/2022,12600,8157,8032,7553,10710,18585
2/6/2021,762,743,852,953,3306,15
2/6/2022,12610,8166,8034,7555,10710,18619
2/7/2021,764,743,853,954,3311,15
2/7/2022,12677,8222,8045,7565,10716,18785
2/8/2021,772,746,857,963,3339,17
2/8/2022,12700,8234,8050,7569,10718,18922
2/9/2021,825,802,905,1069,3538,19
2/9/2022,12712,8237,8054,7572,10721,19049
3/1/2021,1170,1210,1594,1667,4707,34
3/10/2021,1430,1420,1844,2079,6180,47
3/11/2021,1465,1442,1868,2138,6291,47
3/12/2021,1495,1462,1890,2184,6379,47
3/13/2021,1513,1475,1908,2216,6398,47
3/14/2021,1541,1526,1953,2315,6563,49
3/15/2021,1559,1535,1975,2351,6611,51
3/16/2021,1623,1591,2071,2622,6814,60
3/17/2021,1786,1698,2220,2753,7014,67
3/18/2021,1867,1812,2423,2882,7195,69
3/19/2021,2052,1939,2588,3066,7382,77
3/2/2021,1209,1243,1635,1714,4940,35
3/20/2021,2065,1946,2596,3095,7414,78
3/21/2021,2080,1953,2607,3121,7437,81
3/22/2021,2119,1976,2648,3181,7488,83
3/23/2021,2265,2071,2755,3347,7684,100
3/24/2021,2430,2148,2870,3537,7805,110
3/25/2021,2581,2267,2970,3706,7889,136
3/26/2021,2774,2379,3090,3831,7984,163
3/27/2021,2798,2388,3101,3861,8007,171
3/28/2021,2813,2390,3109,3869,8010,175
3/29/2021,2852,2415,3139,3904,8032,182
3/3/2021,1278,1309,1727,1811,5327,37
3/30/2021,3040,2530,3240,3999,8126,204
3/31/2021,3122,2572,3289,4038,8153,225
3/4/2021,1305,1330,1751,1866,5624,38
3/5/2021,1335,1358,1786,1909,5823,38
3/6/2021,1354,1366,1791,1931,5857,40
3/7/2021,1363,1370,1795,1941,5875,41
3/8/2021,1382,1385,1812,1982,5932,42
3/9/2021,1397,1396,1828,2026,6035,44
4/1/2021,3291,2660,3379,4134,8277,250
4/10/2021,4594,3360,4080,4829,8686,577
4/11/2021,4606,3366,4085,4833,8688,585
4/12/2021,4706,3422,4117,4869,8723,602
4/13/2021,4787,3478,4165,4902,8743,620
4/14/2021,4876,3545,4229,4939,8767,647
4/15/2021,4976,3595,4284,4976,8793,660
4/16/2021,5058,3648,4355,5011,8806,671
4/17/2021,5086,3662,4364,5020,8810,692
4/18/2021,5099,3666,4369,5024,8811,702
4/19/2021,5139,3695,4396,5044,8825,731
4/2/2021,3407,2719,3459,4211,8347,280
4/20/2021,5216,3733,4431,5069,8836,740
4/21/2021,5287,3784,4468,5092,8843,745
4/22/2021,5352,3835,4533,5123,8860,756
4/23/2021,5410,3869,4576,5159,8883,771
4/24/2021,5435,3884,4608,5176,8887,1044
4/25/2021,5440,3888,4613,5176,8887,1046
4/26/2021,5510,3934,4656,5199,8904,1281
4/27/2021,5589,3997,4707,5227,8922,1295
4/28/2021,5730,4130,4831,5284,8941,1323
4/29/2021,5812,4171,4872,5300,8961,1328
4/3/2021,3433,2730,3465,4220,8356,296
4/30/2021,5860,4209,4903,5326,8968,1336
4/4/2021,3443,2737,3473,4222,8357,305
4/5/2021,3572,2809,3546,4319,8420,355
4/6/2021,3794,2918,3650,4417,8480,391
4/7/2021,4013,3033,3776,4538,8529,442
4/8/2021,4239,3164,3863,4631,8572,499
4/9/2021,4439,3271,3975,4717,8616,538
5/1/2021,5880,4219,4914,5333,8971,1341
5/10/2021,6160,4411,5064,5430,9022,1398
5/11/2021,6179,4414,5071,5437,9029,1402
5/12/2021,6218,4438,5094,5446,9046,1581
5/13/2021,6300,4517,5156,5460,9056,1591
5/14/2021,6342,4550,5187,5472,9062,2059
5/15/2021,6354,4554,5192,5476,9064,2070
5/16/2021,6358,4557,5193,5482,9065,2079
5/17/2021,6403,4581,5221,5497,9074,2226
5/18/2021,6448,4618,5250,5516,9089,2405
