date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4280,4528,3852,3626,2505,23
1/1/2022,147946,93180,90859,107509,209828,93916
1/10/2021,6528,6535,5734,5578,4582,50
1/10/2022,149897,94253,91826,108347,210532,97723
1/11/2021,6839,6812,6005,5860,4978,59
1/11/2022,150144,94364,91927,108443,210607,98180
1/12/2021,7161,7076,6271,6119,5486,70
1/12/2022,150396,94503,92044,108532,210691,98675
1/13/2021,7373,7313,6520,6358,5936,77
1/13/2022,150643,94617,92131,108634,210764,99130
1/14/2021,7668,7619,6841,6662,6365,81
1/14/2022,150903,94736,92244,108720,210825,99817
1/15/2021,8282,8193,7421,7218,7695,88
1/15/2022,151090,94866,92341,108792,210845,100339
1/16/2021,8517,8392,7598,7385,7976,90
1/16/2022,151207,94932,92403,108836,210874,100594
1/17/2021,8600,8448,7649,7442,8113,94
1/17/2022,151358,94986,92462,108908,210917,100852
1/18/2021,8937,8747,7970,7729,9694,99
1/18/2022,151535,95078,92530,108974,210973,101165
1/19/2021,9295,9029,8292,8053,11344,107
1/19/2022,151721,95165,92616,109058,211024,101511
1/2/2021,4451,4653,3960,3746,2639,24
1/2/2022,148027,93239,90910,107553,209868,94090
1/20/2021,9777,9565,8814,8531,13444,117
1/20/2022,151893,95256,92699,109117,211088,101890
1/21/2021,10171,10016,9305,9015,16555,125
1/21/2022,152105,95365,92800,109193,211123,102351
1/22/2021,10846,10708,10045,9767,19598,132
1/22/2022,152248,95457,92899,109237,211152,102784
1/23/2021,11117,10945,10240,9967,20604,137
1/23/2022,152319,95535,92950,109273,211172,102988
1/24/2021,11257,11078,10345,10075,20935,140
1/24/2022,152450,95606,93018,109331,211215,103258
1/25/2021,11963,11712,11092,10825,24195,154
1/25/2022,152611,95672,93067,109379,211257,103566
1/26/2021,12652,12291,11746,11472,27237,162
1/26/2022,152747,95739,93124,109426,211324,103858
1/27/2021,13368,12884,12397,12193,30408,169
1/27/2022,152883,95815,93171,109465,211358,104177
1/28/2021,14196,13526,13078,12920,33738,178
1/28/2022,153051,95904,93231,109513,211396,104552
1/29/2021,15113,14252,13805,13685,36852,192
1/29/2022,153166,95964,93315,109551,211413,104928
1/3/2021,4540,4743,4037,3803,2690,24
1/3/2022,148246,93340,91025,107643,209970,94470
1/30/2021,15762,14691,14161,14080,38423,196
1/30/2022,153265,96016,93362,109568,211430,105145
1/31/2021,15935,14807,14279,14212,39195,200
1/31/2022,153364,96070,93401,109607,211466,105368
1/4/2021,4873,5069,4311,4087,2963,31
1/4/2022,148496,93480,91115,107739,210062,94962
1/5/2021,5200,5402,4576,4375,3288,33
1/5/2022,148761,93618,91244,107840,210147,95540
1/6/2021,5615,5740,4993,4750,3616,37
1/6/2022,149037,93738,91356,107961,210258,95958
1/7/2021,5906,5978,5197,5026,4017,41
1/7/2022,149272,93895,91502,108095,210342,96555
1/8/2021,6177,6271,5472,5324,4275,46
1/8/2022,149475,94054,91655,108199,210405,97081
1/9/2021,6429,6439,5644,5501,4506,50
1/9/2022,149619,94133,91731,108250,210455,97294
10/1/2021,132135,84004,83441,99896,198466,56442
10/10/2021,133581,84802,83990,100368,199091,57146
10/11/2021,133770,84917,84062,100439,199190,57246
10/12/2021,133947,84996,84105,100482,199276,57323
10/13/2021,134127,85093,84182,100533,199351,57417
10/14/2021,134319,85193,84247,100594,199434,57502
10/15/2021,134560,85305,84355,100672,199504,57601
10/16/2021,134662,85369,84387,100714,199543,57641
10/17/2021,134757,85409,84415,100731,199563,57677
