date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,10,5,22,14,16,
1/1/2022,746,547,706,1372,4939,745
1/10/2021,26,19,43,36,34,
1/10/2022,760,551,715,1392,4981,756
1/11/2021,26,19,43,37,37,
1/11/2022,761,552,715,1395,4981,757
1/12/2021,26,19,45,38,41,
1/12/2022,762,553,716,1399,4990,759
1/13/2021,54,47,81,82,63,
1/13/2022,763,553,716,1399,4992,765
1/14/2021,55,48,81,82,68,1
1/14/2022,764,554,717,1401,4995,766
1/15/2021,57,48,81,82,71,1
1/15/2022,764,555,717,1401,4995,767
1/16/2021,57,49,81,82,71,1
1/16/2022,764,555,717,1402,4995,767
1/17/2021,57,49,81,82,71,1
1/17/2022,766,555,718,1403,4995,767
1/18/2021,58,49,81,85,77,1
1/18/2022,767,556,718,1404,4996,768
1/19/2021,58,49,81,85,81,1
1/19/2022,768,556,719,1408,5007,772
1/2/2021,10,5,22,14,16,
1/2/2022,746,547,706,1372,4940,747
1/20/2021,65,53,88,107,97,1
1/20/2022,769,556,719,1413,5007,772
1/21/2021,65,53,89,110,102,1
1/21/2022,771,558,719,1414,5013,778
1/22/2021,65,55,89,110,102,1
1/22/2022,771,558,719,1414,5015,778
1/23/2021,66,56,89,110,103,1
1/23/2022,771,558,719,1414,5017,778
1/24/2021,66,56,89,110,103,1
1/24/2022,773,558,719,1414,5018,778
1/25/2021,67,57,89,112,123,1
1/25/2022,774,559,719,1414,5018,779
1/26/2021,69,57,89,113,142,1
1/26/2022,774,561,721,1417,5021,790
1/27/2021,70,57,92,115,498,1
1/27/2022,775,561,721,1417,5022,792
1/28/2021,73,60,94,121,882,1
1/28/2022,775,567,721,1417,5022,794
1/29/2021,74,60,95,122,901,1
1/29/2022,775,567,721,1417,5022,794
1/3/2021,10,5,22,14,16,
1/3/2022,748,548,707,1374,4946,747
1/30/2021,74,61,95,122,902,1
1/30/2022,775,567,722,1417,5022,794
1/31/2021,74,61,95,122,909,1
1/31/2022,775,568,723,1417,5023,794
1/4/2021,10,7,22,15,16,
1/4/2022,748,548,707,1375,4950,749
