date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20791,23446,21614,18887,14078,163,300.0,376.0,385,405.0,404.0,2.0,631.0,740.0,577.0,441,357.0,2.0,341.0,323,285.0,293,213,2.0,163.0,176.0,157.0,182.0,237.0,3.0,14.0,19.0,25.0,22.0,36.0,,158,153.0,165.0,208.0,210.0,2.0,10.0,5.0,22.0,14.0,16.0,,11620,13354,12547,10059,6365,96,285.0,386.0,436.0,503.0,376,7.0,263.0,343,339.0,396.0,956.0,4.0,527,794,789,675,647,6.0,4280,4528,3852,3626,2505,23.0,311.0,415.0,440.0,669.0,461,6.0,105.0,95.0,56,67.0,69.0,2.0,918,869,654,490.0,253,4.0
1/1/2022,936833,623331,634721,720412,1299643,568144,5617.0,3652.0,3779,4806.0,6854.0,8797.0,24311.0,12615.0,11425.0,12662,17884.0,12771.0,15185.0,10420,9854.0,12759,25840,12875.0,3657.0,2678.0,2516.0,2842.0,4442.0,2292.0,837.0,715.0,664.0,701.0,1036.0,472.0,2987,2144.0,2668.0,4853.0,12282.0,1593.0,746.0,547.0,706.0,1372.0,4939.0,745.0,557622,385940,396784,413466,668424,321521,8898.0,6817.0,9306.0,18088.0,45340,3963.0,7665.0,5428,5924.0,8240.0,16426.0,9891.0,38157,29407,30163,36684,83127,22053.0,147946,93180,90859,107509,209828,93916.0,13076.0,9246.0,12024.0,22584.0,63021,6399.0,11661.0,7511.0,7348,6936.0,10427.0,16859.0,35942,20603,19885,22445.0,37604,27385.0
1/10/2021,34213,35749,33979,30828,32141,381,369.0,470.0,516,599.0,1084.0,9.0,1130.0,1155.0,959.0,778,710.0,9.0,459.0,469,399.0,406,668,4.0,255.0,286.0,291.0,298.0,510.0,4.0,22.0,24.0,37.0,35.0,88.0,1.0,301,339.0,414.0,522.0,1041.0,12.0,26.0,19.0,43.0,36.0,34.0,,19791,20496,19564,16308,12344,201,435.0,556.0,646.0,750.0,859,10.0,427.0,563,574.0,678.0,2303.0,28.0,996,1414,1511,1379,3016,13.0,6528,6535,5734,5578,4582,50.0,568.0,707.0,811.0,1163.0,1032,10.0,260.0,209.0,159,156.0,202.0,5.0,1255,1210,951,720.0,539,8.0
1/10/2022,948370,629040,640118,726009,1305558,587272,5657.0,3684.0,3809,4819.0,6869.0,9073.0,24538.0,12694.0,11482.0,12718,17909.0,13207.0,15385.0,10547,9988.0,12869,25947,13267.0,3700.0,2693.0,2527.0,2855.0,4453.0,2405.0,844.0,717.0,666.0,703.0,1037.0,477.0,3041,2173.0,2693.0,4890.0,12311.0,1686.0,760.0,551.0,715.0,1392.0,4981.0,756.0,563546,388794,399453,415843,670604,331855,9055.0,6916.0,9411.0,18271.0,45542,4106.0,7752.0,5473,5968.0,8280.0,16469.0,10109.0,38637,29677,30402,37012,83583,23111.0,149897,94253,91826,108347,210532,97723.0,13246.0,9342.0,12103.0,22725.0,63232,6554.0,11850.0,7619.0,7486,7091.0,10510.0,17219.0,36331,20774,20045,22752.0,38146,28172.0
1/11/2021,36116,37570,35968,32546,36609,434,384.0,490.0,537,633.0,1610.0,10.0,1199.0,1236.0,1036.0,829,772.0,10.0,473.0,485,423.0,426,875,4.0,261.0,298.0,298.0,312.0,547.0,4.0,22.0,24.0,37.0,35.0,88.0,1.0,315,356.0,431.0,553.0,1121.0,12.0,26.0,19.0,43.0,37.0,37.0,,21018,21627,20812,17296,14225,233,452.0,570.0,676.0,787.0,960,10.0,467.0,611,646.0,733.0,2555.0,31.0,1032,1473,1579,1442,3212,17.0,6839,6812,6005,5860,4978,59.0,578.0,716.0,821.0,1182.0,1067,11.0,275.0,230.0,184,175.0,219.0,5.0,1316,1298,1015,759.0,884,8.0
1/11/2022,949844,629780,640753,726657,1306303,589533,5666.0,3690.0,3812,4821.0,6877.0,9095.0,24556.0,12699.0,11482.0,12721,17914.0,13231.0,15412.0,10561,9997.0,12880,25954,13293.0,3701.0,2696.0,2527.0,2855.0,4455.0,2427.0,847.0,719.0,666.0,703.0,1038.0,477.0,3049,2180.0,2699.0,4895.0,12321.0,1705.0,761.0,552.0,715.0,1395.0,4981.0,757.0,564287,389199,399770,416119,670871,333076,9070.0,6924.0,9423.0,18294.0,45571,4122.0,7764.0,5476,5971.0,8285.0,16475.0,10146.0,38693,29694,30436,37044,83634,23233.0,150144,94364,91927,108443,210607,98180.0,13267.0,9352.0,12108.0,22739.0,63256,6574.0,11898.0,7637.0,7530,7131.0,10538.0,17314.0,36399,20799,20066,22792.0,38212,28230.0
1/12/2021,38861,40257,38786,35122,44568,526,396.0,508.0,561,680.0,1898.0,10.0,1304.0,1323.0,1108.0,912,971.0,11.0,481.0,493,433.0,436,1096,5.0,271.0,305.0,312.0,340.0,604.0,5.0,25.0,30.0,42.0,41.0,105.0,1.0,323,361.0,440.0,568.0,1157.0,12.0,26.0,19.0,45.0,38.0,41.0,,22990,23618,22852,19000,19080,308,472.0,593.0,706.0,836.0,1126,10.0,496.0,637,710.0,807.0,2821.0,32.0,1107,1565,1681,1534,3518,17.0,7161,7076,6271,6119,5486,70.0,597.0,740.0,852.0,1229.0,1168,11.0,295.0,245.0,206,201.0,265.0,5.0,1375,1366,1088,813.0,1209,9.0
1/12/2022,951235,630498,641402,727376,1306982,592126,5674.0,3692.0,3817,4830.0,6881.0,9144.0,24578.0,12711.0,11484.0,12732,17920.0,13278.0,15441.0,10575,10010.0,12900,25966,13346.0,3706.0,2698.0,2529.0,2857.0,4457.0,2439.0,847.0,719.0,667.0,703.0,1038.0,479.0,3054,2181.0,2703.0,4896.0,12323.0,1727.0,762.0,553.0,716.0,1399.0,4990.0,759.0,564952,389538,400081,416425,671106,334496,9080.0,6930.0,9434.0,18310.0,45598,4132.0,7775.0,5480,5977.0,8289.0,16482.0,10204.0,38758,29726,30465,37071,83672,23369.0,150396,94503,92044,108532,210691,98675.0,13283.0,9362.0,12114.0,22752.0,63279,6588.0,11951.0,7674.0,7585,7195.0,10567.0,17389.0,36487,20833,20087,22841.0,38254,28308.0
1/13/2021,41577,43187,41957,37904,53706,599,408.0,533.0,607,738.0,2123.0,12.0,1360.0,1387.0,1186.0,973,1213.0,12.0,503.0,527,456.0,465,1418,5.0,281.0,315.0,323.0,358.0,693.0,5.0,27.0,35.0,44.0,44.0,133.0,1.0,328,366.0,450.0,576.0,1194.0,12.0,54.0,47.0,81.0,82.0,63.0,,24988,25762,25111,20701,24686,368,489.0,624.0,743.0,883.0,1298,11.0,520.0,668,742.0,888.0,3046.0,32.0,1194,1663,1800,1692,3932,17.0,7373,7313,6520,6358,5936,77.0,641.0,793.0,941.0,1338.0,1390,12.0,304.0,255.0,213,212.0,436.0,5.0,1461,1439,1164,879.0,1547,9.0
1/13/2022,952857,631258,642076,728081,1307682,594610,5681.0,3692.0,3819,4835.0,6888.0,9166.0,24598.0,12715.0,11491.0,12737,17924.0,13289.0,15481.0,10610,10036.0,12926,25989,13539.0,3716.0,2703.0,2536.0,2859.0,4461.0,2465.0,849.0,719.0,667.0,703.0,1038.0,481.0,3057,2184.0,2703.0,4897.0,12329.0,1733.0,763.0,553.0,716.0,1399.0,4992.0,765.0,565814,389918,400394,416720,671365,335730,9099.0,6938.0,9441.0,18322.0,45624,4146.0,7783.0,5485,5985.0,8291.0,16487.0,10245.0,38828,29756,30504,37115,83722,23473.0,150643,94617,92131,108634,210764,99130.0,13300.0,9377.0,12124.0,22771.0,63293,6611.0,12016.0,7712.0,7642,7249.0,10593.0,17469.0,36546,20860,20107,22867.0,38296,28443.0
