date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,263,343,339,396,956,4
1/1/2022,7665,5428,5924,8240,16426,9891
1/10/2021,427,563,574,678,2303,28
1/10/2022,7752,5473,5968,8280,16469,10109
1/11/2021,467,611,646,733,2555,31
1/11/2022,7764,5476,5971,8285,16475,10146
1/12/2021,496,637,710,807,2821,32
1/12/2022,7775,5480,5977,8289,16482,10204
1/13/2021,520,668,742,888,3046,32
1/13/2022,7783,5485,5985,8291,16487,10245
1/14/2021,555,717,791,980,3311,40
1/14/2022,7793,5494,5994,8300,16496,10314
1/15/2021,591,765,855,1074,3602,41
1/15/2022,7797,5497,5996,8304,16496,10321
1/16/2021,595,766,856,1076,3611,41
1/16/2022,7798,5497,5996,8304,16497,10323
1/17/2021,597,767,856,1078,3613,41
1/17/2022,7798,5502,5998,8306,16502,10326
1/18/2021,608,779,883,1107,3636,41
1/18/2022,7802,5506,5998,8306,16503,10357
1/19/2021,645,806,936,1190,3814,42
1/19/2022,7813,5510,6001,8308,16511,10413
1/2/2021,263,344,339,396,957,4
1/2/2022,7668,5428,5926,8240,16426,9892
1/20/2021,683,853,1006,1305,3998,48
1/20/2022,7822,5513,6003,8316,16513,10446
1/21/2021,790,947,1128,1500,4221,62
1/21/2022,7838,5523,6007,8317,16520,10487
1/22/2021,868,1008,1191,1614,4367,74
1/22/2022,7840,5524,6010,8319,16522,10491
1/23/2021,874,1013,1196,1619,4491,106
1/23/2022,7842,5525,6010,8320,16525,10497
1/24/2021,875,1014,1196,1620,4503,108
1/24/2022,7848,5530,6016,8326,16533,10513
1/25/2021,895,1038,1231,1680,4639,109
1/25/2022,7854,5536,6021,8332,16538,10558
1/26/2021,940,1059,1268,1743,4783,111
1/26/2022,7856,5540,6022,8333,16542,10573
1/27/2021,978,1092,1312,1798,4959,124
1/27/2022,7867,5542,6024,8336,16546,10606
1/28/2021,1143,1184,1440,1945,5188,170
1/28/2022,7874,5550,6029,8337,16554,10623
1/29/2021,1231,1234,1519,2062,5436,221
1/29/2022,7877,5552,6029,8338,16554,10627
1/3/2021,263,344,339,397,959,4
1/3/2022,7685,5435,5932,8249,16439,9922
1/30/2021,1241,1254,1566,2094,5456,221
1/30/2022,7878,5552,6029,8338,16556,10628
1/31/2021,1241,1255,1569,2099,5467,221
1/31/2022,7886,5556,6031,8342,16561,10658
1/4/2021,280,371,361,432,1101,4
1/4/2022,7695,5444,5937,8253,16447,9962
1/5/2021,325,409,412,474,1340,4
1/5/2022,7715,5451,5944,8258,16451,9995
1/6/2021,342,436,435,512,1696,23
1/6/2022,7728,5454,5950,8261,16454,10023
1/7/2021,384,516,532,620,2086,28
1/7/2022,7734,5463,5957,8265,16458,10075
1/8/2021,426,562,573,673,2300,28
1/8/2022,7742,5468,5963,8274,16462,10080
1/9/2021,427,563,573,678,2303,28
1/9/2022,7747,5470,5965,8274,16463,10083
10/1/2021,6755,4921,5395,7610,15395,6643
10/10/2021,6819,4965,5430,7653,15472,6699
