date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,631,740,577,441,357,2
1/1/2022,24311,12615,11425,12662,17884,12771
1/10/2021,1130,1155,959,778,710,9
1/10/2022,24538,12694,11482,12718,17909,13207
1/11/2021,1199,1236,1036,829,772,10
1/11/2022,24556,12699,11482,12721,17914,13231
1/12/2021,1304,1323,1108,912,971,11
1/12/2022,24578,12711,11484,12732,17920,13278
1/13/2021,1360,1387,1186,973,1213,12
1/13/2022,24598,12715,11491,12737,17924,13289
1/14/2021,1457,1473,1281,1055,1469,12
1/14/2022,24649,12732,11498,12744,17936,13367
1/15/2021,1572,1567,1361,1142,2217,12
1/15/2022,24672,12734,11500,12748,17938,13402
1/16/2021,1580,1580,1374,1155,2302,12
1/16/2022,24683,12735,11502,12749,17938,13422
1/17/2021,1586,1588,1382,1159,2309,12
1/17/2022,24692,12735,11505,12750,17940,13428
1/18/2021,1653,1660,1441,1214,2372,13
1/18/2022,24705,12740,11507,12755,17946,13453
1/19/2021,1739,1719,1506,1287,2611,14
1/19/2022,24715,12749,11515,12763,17947,13490
1/2/2021,656,756,585,454,364,2
1/2/2022,24315,12620,11429,12662,17884,12779
1/20/2021,1984,1987,1828,1581,2813,19
1/20/2022,24724,12758,11518,12768,17952,13538
1/21/2021,2127,2102,1928,1679,3021,20
1/21/2022,24748,12768,11525,12777,17956,13565
1/22/2021,2219,2178,2023,1781,3346,21
1/22/2022,24761,12774,11529,12777,17958,13607
1/23/2021,2260,2213,2054,1811,3498,24
1/23/2022,24768,12774,11529,12778,17958,13620
1/24/2021,2265,2216,2054,1812,3513,24
1/24/2022,24780,12777,11535,12778,17963,13645
1/25/2021,2315,2266,2117,1902,3733,25
1/25/2022,24787,12780,11540,12780,17964,13666
1/26/2021,2376,2320,2173,1976,4008,26
1/26/2022,24799,12785,11545,12786,17972,13694
1/27/2021,2629,2462,2320,2129,4309,28
1/27/2022,24811,12789,11546,12790,17975,13746
1/28/2021,2820,2582,2454,2282,4643,32
1/28/2022,24834,12797,11554,12790,17979,13782
1/29/2021,2912,2668,2531,2391,4913,36
1/29/2022,24845,12800,11554,12793,17981,13802
1/3/2021,656,757,585,455,366,2
1/3/2022,24335,12627,11437,12670,17887,12829
1/30/2021,2974,2711,2560,2430,5027,43
1/30/2022,24851,12802,11554,12793,17981,13810
1/31/2021,2983,2714,2561,2433,5045,43
1/31/2022,24857,12802,11558,12799,17983,13826
1/4/2021,725,830,651,521,428,3
1/4/2022,24360,12633,11443,12675,17888,12861
1/5/2021,806,902,706,585,500,6
1/5/2022,24392,12640,11448,12686,17893,12921
1/6/2021,887,953,760,635,569,6
1/6/2022,24425,12655,11459,12691,17895,13016
1/7/2021,999,1041,846,699,665,6
1/7/2022,24473,12673,11469,12705,17900,13107
1/8/2021,1117,1147,948,759,701,9
1/8/2022,24494,12682,11477,12708,17906,13154
1/9/2021,1130,1154,957,775,708,9
1/9/2022,24515,12686,11480,12713,17908,13186
10/1/2021,22327,11688,10675,11833,16935,8020
10/10/2021,22471,11741,10733,11866,16993,8092
10/11/2021,22478,11747,10739,11867,17001,8099
10/12/2021,22488,11754,10741,11867,17003,8109
10/13/2021,22512,11764,10751,11871,17018,8121
10/14/2021,22526,11765,10753,11881,17025,8128
10/15/2021,22541,11771,10763,11883,17040,8138
10/16/2021,22554,11771,10764,11889,17041,8143
10/17/2021,22577,11774,10767,11889,17042,8150
10/18/2021,22589,11783,10769,11894,17048,8154
10/19/2021,22609,11787,10770,11900,17052,8159
10/2/2021,22340,11690,10676,11833,16939,8024
10/20/2021,22623,11795,10779,11905,17060,8170
10/21/2021,22641,11802,10783,11910,17063,8175
10/22/2021,22666,11813,10792,11926,17081,8182
10/23/2021,22683,11820,10798,11936,17094,8192
10/24/2021,22692,11825,10800,11937,17103,8194
10/25/2021,22706,11833,10811,11946,17126,8203
10/26/2021,22723,11841,10818,11960,17146,8224
10/27/2021,22756,11854,10832,11976,17186,8240
10/28/2021,22772,11859,10839,11986,17205,8247
10/29/2021,22809,11884,10853,12013,17238,8264
10/3/2021,22353,11690,10679,11837,16944,8032
10/30/2021,22831,11899,10869,12019,17248,8275
10/31/2021,22849,11908,10880,12026,17254,8281
10/4/2021,22374,11696,10683,11842,16954,8038
10/5/2021,22389,11701,10689,11847,16961,8045
10/6/2021,22414,11715,10701,11852,16968,8057
10/7/2021,22427,11724,10709,11862,16974,8068
10/8/2021,22452,11736,10729,11865,16981,8082
10/9/2021,22462,11740,10732,11866,16990,8088
11/1/2021,22871,11920,10888,12044,17276,8284
11/10/2021,23103,12026,10978,12159,17405,9454
11/11/2021,23131,12038,10986,12171,17411,9523
11/12/2021,23166,12057,11006,12185,17429,9851
