date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,25,22,36,
1/1/2022,837,715,664,701,1036,472
1/10/2021,22,24,37,35,88,1
1/10/2022,844,717,666,703,1037,477
1/11/2021,22,24,37,35,88,1
1/11/2022,847,719,666,703,1038,477
1/12/2021,25,30,42,41,105,1
1/12/2022,847,719,667,703,1038,479
1/13/2021,27,35,44,44,133,1
1/13/2022,849,719,667,703,1038,481
1/14/2021,34,43,58,68,143,1
1/14/2022,850,720,669,705,1039,485
1/15/2021,37,44,61,71,148,1
1/15/2022,851,720,669,705,1039,485
1/16/2021,37,44,61,71,149,1
1/16/2022,851,720,669,705,1039,485
1/17/2021,37,44,61,71,149,1
1/17/2022,851,720,669,705,1039,486
1/18/2021,40,45,62,75,156,1
1/18/2022,852,720,669,705,1039,486
1/19/2021,44,46,64,75,173,1
1/19/2022,852,720,669,706,1039,486
1/2/2021,14,19,25,22,36,
1/2/2022,837,715,664,701,1036,472
1/20/2021,45,49,66,78,190,1
1/20/2022,852,720,669,706,1039,486
1/21/2021,62,67,98,104,330,1
1/21/2022,852,720,669,706,1039,487
1/22/2021,75,89,120,132,421,1
1/22/2022,852,720,669,706,1039,488
1/23/2021,121,142,158,197,570,1
1/23/2022,852,720,669,706,1039,488
1/24/2021,123,143,160,199,570,1
1/24/2022,855,722,669,706,1040,489
1/25/2021,132,155,171,206,574,1
1/25/2022,857,722,669,706,1040,489
1/26/2021,133,155,171,206,575,1
1/26/2022,858,722,669,706,1040,491
1/27/2021,149,168,181,222,588,1
1/27/2022,859,722,669,706,1040,492
1/28/2021,196,208,226,275,627,4
1/28/2022,859,722,673,706,1040,494
1/29/2021,222,234,248,297,645,4
1/29/2022,859,722,673,706,1040,494
1/3/2021,14,19,25,22,36,
1/3/2022,837,715,664,702,1036,474
1/30/2021,222,235,248,297,646,4
1/30/2022,859,722,673,706,1040,494
1/31/2021,222,235,248,297,646,4
1/31/2022,859,722,673,706,1040,494
1/4/2021,14,19,25,22,36,1
1/4/2022,840,715,664,703,1036,475
1/5/2021,18,19,27,23,51,1
1/5/2022,842,717,664,703,1037,476
1/6/2021,19,20,29,27,58,1
1/6/2022,842,717,664,703,1037,476
1/7/2021,21,23,34,33,80,1
1/7/2022,842,717,665,703,1037,476
1/8/2021,22,24,37,35,88,1
1/8/2022,842,717,665,703,1037,476
1/9/2021,22,24,37,35,88,1
1/9/2022,842,717,666,703,1037,476
10/1/2021,748,672,627,680,1014,274
10/10/2021,759,677,627,682,1016,278
10/11/2021,761,677,627,682,1016,278
10/12/2021,764,678,627,682,1016,278
10/13/2021,766,678,627,682,1017,278
10/14/2021,770,679,628,682,1017,279
10/15/2021,773,680,628,682,1017,281
10/16/2021,774,680,628,682,1017,281
10/17/2021,774,680,628,682,1017,281
10/18/2021,776,681,631,682,1018,281
10/19/2021,776,682,631,683,1018,281
10/2/2021,748,672,627,680,1015,274
10/20/2021,777,682,631,685,1018,281
10/21/2021,777,682,632,685,1018,281
10/22/2021,779,683,634,685,1018,281
10/23/2021,779,683,634,685,1018,281
10/24/2021,779,683,634,685,1018,281
10/25/2021,781,683,635,685,1018,281
10/26/2021,781,683,635,685,1018,283
10/27/2021,782,683,636,685,1018,283
10/28/2021,783,683,637,685,1018,285
10/29/2021,783,684,638,685,1018,285
10/3/2021,748,672,627,680,1015,274
10/30/2021,783,684,638,685,1018,285
10/31/2021,783,684,638,685,1018,285
10/4/2021,749,673,627,680,1015,277
10/5/2021,750,674,627,680,1015,277
10/6/2021,752,675,627,680,1015,277
10/7/2021,755,676,627,682,1016,277
10/8/2021,759,677,627,682,1016,278
10/9/2021,759,677,627,682,1016,278
11/1/2021,784,684,638,685,1019,287
11/10/2021,793,688,644,688,1022,348
11/11/2021,795,688,644,688,1023,349
11/12/2021,800,689,646,688,1023,375
11/13/2021,800,689,646,688,1023,376
11/14/2021,800,689,646,688,1023,376
11/15/2021,801,691,646,688,1024,378
11/16/2021,802,691,647,688,1025,380
11/17/2021,802,691,648,689,1025,385
11/18/2021,804,693,648,690,1025,388
11/19/2021,805,693,649,690,1025,392
11/2/2021,786,685,638,685,1019,287
11/20/2021,805,693,649,690,1025,392
11/21/2021,805,693,649,690,1025,392
11/22/2021,805,694,651,690,1027,394
11/23/2021,805,695,651,690,1027,395
11/24/2021,807,695,651,690,1027,398
11/25/2021,807,695,651,690,1027,398
11/26/2021,807,695,651,691,1027,398
11/27/2021,809,695,652,692,1027,413
11/28/2021,809,695,652,692,1027,413
11/29/2021,809,695,653,692,1027,414
11/3/2021,786,686,638,685,1019,287
11/30/2021,811,697,653,692,1027,417
11/4/2021,791,686,638,687,1019,342
11/5/2021,792,688,639,687,1020,344
11/6/2021,792,688,639,687,1020,344
11/7/2021,792,688,639,687,1020,344
11/8/2021,793,688,639,688,1022,344
11/9/2021,793,688,644,688,1022,348
12/1/2021,812,698,653,692,1028,417
12/10/2021,825,711,659,694,1031,448
12/11/2021,825,711,659,694,1031,448
12/12/2021,825,711,659,694,1031,448
12/13/2021,825,711,659,694,1032,449
12/14/2021,826,711,659,695,1034,449
12/15/2021,826,711,659,695,1034,450
12/16/2021,831,712,660,697,1035,452
12/17/2021,831,712,660,697,1035,454
12/18/2020,,,2,,,
12/18/2021,831,712,660,697,1035,454
12/19/2020,,,2,,,
12/19/2021,831,712,660,697,1035,454
12/2/2021,815,701,654,693,1028,417
12/20/2020,,,2,,,
12/20/2021,832,713,660,697,1035,456
12/21/2020,3,5,6,1,,
12/21/2021,832,713,660,697,1035,456
12/22/2020,6,7,16,10,2,
12/22/2021,832,713,662,697,1035,457
12/23/2020,8,9,16,11,4,
12/23/2021,834,713,662,698,1035,460
12/24/2020,8,10,16,12,6,
12/24/2021,834,713,662,698,1035,460
12/25/2020,8,10,16,12,6,
12/25/2021,834,713,662,698,1035,460
12/26/2020,8,11,16,12,6,
12/26/2021,834,713,662,698,1035,460
12/27/2020,8,11,16,12,6,
12/27/2021,834,713,662,699,1035,461
12/28/2020,8,13,16,12,6,
12/28/2021,836,713,663,700,1035,465
12/29/2020,9,14,19,13,8,
12/29/2021,836,713,663,700,1035,466
12/3/2021,819,704,655,693,1028,436
12/30/2020,11,14,19,13,27,
12/30/2021,836,714,664,701,1036,469
12/31/2020,13,19,25,22,35,
12/31/2021,836,714,664,701,1036,470
12/4/2021,819,704,655,693,1028,436
12/5/2021,819,704,655,693,1028,437
12/6/2021,819,706,655,693,1028,437
12/7/2021,821,707,656,693,1028,438
12/8/2021,822,708,657,693,1030,438
12/9/2021,825,711,659,694,1031,439
2/1/2021,223,235,254,297,649,4
2/1/2022,859,722,673,706,1040,494
2/10/2021,292,287,320,385,743,10
2/10/2022,861,724,673,709,1040,500
2/11/2021,303,305,330,395,760,12
2/11/2022,861,724,673,709,1040,503
2/12/2021,327,327,352,427,802,17
2/12/2022,861,724,673,709,1040,503
2/13/2021,327,327,353,427,806,17
2/13/2022,861,724,673,709,1040,503
2/14/2021,327,327,353,427,806,17
2/14/2022,861,725,673,709,1040,503
2/15/2021,328,329,355,430,806,17
2/16/2021,335,334,365,435,809,18
2/17/2021,335,334,367,437,817,19
2/18/2021,337,338,374,441,822,19
2/19/2021,337,338,374,441,823,19
2/2/2021,230,240,260,306,671,4
2/2/2022,859,722,673,706,1040,495
