Category,value
tests,500388
Yuma,10438
Yavapai,12869
Santa Cruz,1860
Pinal,31962
Pima,51574
Navajo,4161
Mohave,10316
Maricopa,346869
La Paz,1566
Greenlee,201
Graham,1077
Gila,5291
Coconino,6333
Cochise,5420
Apache,1163
Unknown,428
65 years and older,118345
55 - 64 years,95088
45 - 54 years,88407
20 - 44 years,173985
Less than 20 years,24135
positive,0.17051567983245
