date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20762,23168,21372,18651,13755,179
1/1/2022,931300,621153,632772,719860,1291963,560760
1/10/2021,34297,35486,33748,30629,31711,406
1/10/2022,943069,626896,638164,725529,1297823,578697
1/11/2021,36214,37312,35735,32340,36159,460
1/11/2022,944537,627631,638780,726162,1298556,580889
1/12/2021,38982,40029,38557,34920,44131,555
1/12/2022,945872,628304,639364,726823,1299212,583364
1/13/2021,41724,42982,41725,37701,53230,632
1/13/2022,947465,629042,639985,727479,1299887,585730
1/14/2021,44472,46053,45006,40777,62967,689
1/14/2022,949024,629823,640584,728074,1300386,588773
1/15/2021,47943,49319,48451,43948,72514,778
1/15/2022,949892,630264,640937,728397,1300557,590698
1/16/2021,49717,50891,50144,45573,77996,814
1/16/2022,950427,630504,641163,728603,1300724,591530
1/17/2021,50815,51903,51225,46669,81531,843
1/17/2022,951313,630927,641569,729042,1301116,593073
1/18/2021,52466,53431,52995,48447,89718,880
1/18/2022,952502,631465,642037,729499,1301611,594798
1/19/2021,54520,55317,55085,50693,100054,967
1/19/2022,952952,631706,642269,729684,1301816,595915
1/2/2021,22638,24890,22952,20078,14912,203
1/2/2022,931933,621488,633083,720193,1292268,561450
1/20/2021,57071,57882,58166,53925,112697,1074
1/21/2021,59879,60844,61697,57616,128939,1208
1/22/2021,64347,65018,66332,62578,145005,1336
1/23/2021,67592,67778,69419,65789,155698,1464
1/24/2021,69090,69169,70936,67477,163455,1510
1/25/2021,71466,71340,73549,70475,177401,1577
1/26/2021,74372,73875,76458,73728,195028,1668
1/27/2021,77498,76543,79451,77210,214297,1754
1/28/2021,80620,79202,82537,80978,235967,1870
1/29/2021,84486,82393,85963,84798,256381,2039
1/3/2021,23517,25632,23620,20636,15306,220
1/3/2022,933424,622160,633776,720991,1293179,563573
1/30/2021,87272,84531,88312,87275,267970,2196
1/31/2021,88179,85263,89180,88330,274098,2231
1/4/2021,25234,27289,25264,22169,17394,240
1/4/2022,934987,622890,634420,721734,1294102,565688
1/5/2021,27004,28975,26891,23771,19669,270
1/5/2022,936626,623659,635090,722559,1295025,568205
1/6/2021,29193,30924,28966,25864,22921,329
1/6/2022,938203,624387,635841,723322,1295856,570461
1/7/2021,30983,32597,30762,27715,26421,360
1/7/2022,939798,625221,636662,724122,1296560,573526
1/8/2021,32699,34198,32456,29419,28981,381
1/8/2022,940796,625739,637139,724560,1296869,575754
1/9/2021,33775,35043,33312,30218,31199,401
1/9/2022,941563,626163,637523,724850,1297112,576783
10/1/2021,824633,562641,580712,663324,1203670,364723
10/10/2021,834597,567898,584975,666816,1209213,369434
10/11/2021,835904,568640,585543,667338,1210101,370084
10/12/2021,836846,569118,585912,667650,1210640,370586
10/13/2021,838004,569723,586426,668067,1211349,371138
