date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,151,166,207,209,4
1/1/2022,2965,2121,2673,4879,12279,1600
1/10/2021,303,338,413,524,1044,14
1/10/2022,3020,2150,2700,4913,12308,1695
1/11/2021,317,355,430,556,1122,14
1/11/2022,3028,2157,2706,4917,12318,1714
1/12/2021,325,359,439,571,1157,14
1/12/2022,3034,2159,2710,4918,12320,1736
1/13/2021,330,365,449,579,1194,14
1/13/2022,3037,2162,2710,4919,12324,1742
1/14/2021,340,380,467,612,1341,14
1/14/2022,3042,2167,2712,4920,12324,1775
1/15/2021,395,426,510,665,1379,20
1/15/2022,3042,2168,2712,4921,12324,1776
1/16/2021,395,427,511,666,1380,20
1/16/2022,3042,2168,2712,4922,12325,1777
1/17/2021,395,427,511,666,1383,20
1/17/2022,3049,2169,2715,4925,12326,1784
1/18/2021,398,435,516,693,1454,20
1/18/2022,3053,2171,2719,4925,12330,1795
1/19/2021,411,439,525,708,1511,21
1/19/2022,3055,2172,2720,4925,12336,1795
1/2/2021,175,167,189,243,311,7
1/2/2022,2970,2121,2673,4881,12280,1600
1/20/2021,421,447,547,736,1617,22
1/21/2021,436,459,555,771,1828,22
1/22/2021,452,468,562,783,1891,22
1/23/2021,456,473,564,789,2005,22
1/24/2021,456,473,565,790,2014,22
1/25/2021,471,481,576,809,2079,22
1/26/2021,477,484,576,811,2093,22
1/27/2021,490,500,586,822,2268,26
1/28/2021,510,526,619,877,2520,26
1/29/2021,536,545,649,910,2635,29
1/3/2021,176,167,189,245,311,7
1/3/2022,2977,2126,2677,4884,12282,1611
1/30/2021,569,557,660,926,2755,36
1/31/2021,569,557,660,927,2759,36
1/4/2021,190,183,222,283,360,7
1/4/2022,2981,2127,2682,4886,12287,1627
1/5/2021,210,217,280,342,495,8
1/5/2022,2987,2132,2686,4888,12293,1639
1/6/2021,221,243,316,400,632,10
1/6/2022,3004,2140,2694,4896,12299,1645
1/7/2021,267,307,358,461,844,13
1/7/2022,3010,2146,2696,4905,12301,1677
1/8/2021,298,337,406,522,1025,14
1/8/2022,3011,2146,2696,4910,12302,1686
1/9/2021,303,338,413,524,1044,14
1/9/2022,3014,2147,2697,4910,12303,1687
10/1/2021,2635,1935,2488,4544,11712,1139
10/10/2021,2658,1950,2499,4562,11736,1150
10/11/2021,2659,1953,2501,4562,11742,1153
10/12/2021,2663,1955,2503,4565,11748,1155
10/13/2021,2667,1958,2504,4568,11755,1157
10/14/2021,2672,1961,2509,4576,11759,1159
10/15/2021,2679,1962,2513,4583,11760,1159
10/16/2021,2680,1962,2513,4584,11760,1159
10/17/2021,2681,1962,2513,4584,11762,1159
10/18/2021,2686,1963,2514,4587,11768,1159
10/19/2021,2689,1966,2517,4591,11768,1160
