date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4295,4534,3858,3604,2544,25
1/1/2022,146816,92787,90458,107879,214982,93129
1/10/2021,6557,6552,5758,5583,5267,54
1/10/2022,148784,93849,91406,108702,215692,96612
1/11/2021,6869,6833,6026,5868,5673,63
1/11/2022,149029,93957,91499,108797,215762,97050
1/12/2021,7198,7099,6295,6135,6224,73
1/12/2022,149277,94089,91600,108881,215845,97513
1/13/2021,7414,7335,6544,6385,6699,80
1/13/2022,149527,94202,91678,108978,215917,97938
1/14/2021,7716,7642,6866,6684,7149,84
1/14/2022,149771,94317,91787,109063,215974,98532
1/15/2021,8329,8229,7450,7250,8502,92
1/15/2022,149924,94420,91866,109130,215990,98964
1/16/2021,8567,8427,7632,7418,8794,94
1/16/2022,150041,94484,91930,109172,216019,99220
1/17/2021,8650,8484,7682,7477,8935,98
1/17/2022,150193,94540,91991,109244,216061,99488
1/18/2021,8991,8790,8002,7768,10513,103
1/18/2022,150357,94624,92056,109298,216114,99804
1/19/2021,9361,9080,8329,8099,12204,113
1/19/2022,150415,94650,92094,109323,216133,99996
1/2/2021,4465,4659,3966,3721,2684,26
1/2/2022,146906,92849,90515,107926,215026,93314
1/20/2021,9856,9622,8850,8583,14379,124
1/21/2021,10257,10071,9346,9065,17526,132
1/22/2021,10945,10764,10092,9817,20618,139
1/23/2021,11219,11003,10284,10019,22410,144
1/24/2021,11357,11136,10392,10131,22744,147
1/25/2021,12078,11779,11142,10896,26056,162
1/26/2021,12786,12362,11795,11553,29148,170
1/27/2021,13508,12957,12450,12286,32384,179
1/28/2021,14343,13598,13136,13020,35772,190
1/29/2021,15255,14333,13871,13786,38904,204
1/3/2021,4554,4751,4041,3779,2744,27
1/3/2022,147143,92956,90632,108022,215139,93660
1/30/2021,15899,14767,14227,14183,41641,210
1/31/2021,16071,14879,14344,14319,42408,213
1/4/2021,4890,5074,4316,4061,3030,34
1/4/2022,147404,93100,90729,108125,215238,94141
1/5/2021,5220,5408,4585,4358,3369,36
1/5/2022,147664,93234,90856,108226,215320,94664
1/6/2021,5636,5747,5005,4734,3724,42
1/6/2022,147938,93352,90971,108345,215432,95055
1/7/2021,5938,5992,5217,5024,4175,46
1/7/2022,148177,93510,91110,108465,215513,95603
1/8/2021,6207,6287,5499,5321,4450,51
1/8/2022,148369,93658,91242,108564,215570,96035
1/9/2021,6460,6457,5669,5505,5188,54
1/9/2022,148512,93736,91317,108616,215620,96260
10/1/2021,131623,84008,83439,100507,204212,56886
10/10/2021,133054,84784,83972,100983,204790,57595
10/11/2021,133242,84900,84044,101046,204878,57701
10/12/2021,133387,84967,84084,101076,204939,57763
10/13/2021,133545,85054,84147,101128,205005,57849
10/14/2021,133750,85155,84211,101191,205090,57936
10/15/2021,133984,85261,84322,101265,205163,58031
10/16/2021,134091,85325,84357,101307,205201,58070
10/17/2021,134178,85361,84383,101322,205226,58110
10/18/2021,134368,85468,84450,101383,205299,58177
10/19/2021,134506,85546,84525,101443,205374,58245
10/2/2021,131731,84065,83489,100541,204257,56956
10/20/2021,134662,85613,84596,101505,205436,58316
10/21/2021,134820,85696,84692,101568,205488,58392
10/22/2021,135021,85807,84768,101649,205637,58473
10/23/2021,135131,85858,84809,101698,205730,58528
10/24/2021,135188,85882,84825,101724,205794,58566
10/25/2021,135364,85963,84884,101792,206023,58652
10/26/2021,135529,86094,84983,101895,206246,58831
10/27/2021,135749,86239,85089,101986,206456,59083
