date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,623,986,961,761,549,6
1/1/2022,41771,33349,34588,39768,81557,25972
1/10/2021,1164,1712,1776,1501,2329,16
1/10/2022,42298,33651,34853,40111,82044,27038
1/11/2021,1211,1794,1863,1568,2509,21
1/11/2022,42360,33670,34888,40145,82103,27179
1/12/2021,1298,1911,1989,1665,2795,21
1/12/2022,42426,33700,34916,40173,82140,27328
1/13/2021,1407,2052,2139,1843,3202,23
1/13/2022,42504,33731,34956,40222,82193,27445
1/14/2021,1506,2234,2300,1996,3725,24
1/14/2022,42595,33776,34992,40257,82235,27599
1/15/2021,1627,2393,2481,2130,4109,25
1/15/2022,42656,33801,35010,40281,82247,27755
1/16/2021,1686,2482,2583,2221,4735,27
1/16/2022,42675,33814,35017,40291,82254,27795
1/17/2021,1706,2511,2627,2257,4791,28
1/17/2022,42716,33836,35029,40308,82293,27879
1/18/2021,1775,2623,2709,2356,5020,30
1/18/2022,42783,33864,35052,40324,82323,27988
1/19/2021,1848,2700,2796,2445,5537,32
1/19/2022,42804,33875,35063,40334,82332,28041
1/2/2021,704,1103,1092,866,630,7
1/2/2022,41795,33365,34600,39789,81594,25999
1/20/2021,1925,2827,2904,2568,6314,37
1/21/2021,2016,2961,3076,2738,7069,41
1/22/2021,2163,3130,3264,2929,7831,44
1/23/2021,2246,3298,3425,3088,8430,46
1/24/2021,2283,3332,3487,3118,8590,48
1/25/2021,2361,3406,3576,3245,9198,50
1/26/2021,2434,3489,3676,3363,9773,51
1/27/2021,2546,3615,3837,3554,10504,52
1/28/2021,2625,3729,3957,3705,11523,52
1/29/2021,2738,3851,4097,3890,12536,60
1/3/2021,732,1147,1140,890,653,8
1/3/2022,41853,33398,34634,39846,81672,26095
1/30/2021,2808,3940,4233,4047,13330,63
1/31/2021,2844,3962,4265,4075,13485,65
1/4/2021,795,1246,1232,980,885,9
1/4/2022,41920,33434,34667,39899,81758,26240
1/5/2021,889,1356,1323,1078,1121,10
1/5/2022,41987,33470,34695,39943,81822,26423
1/6/2021,1003,1483,1463,1206,1390,12
1/6/2022,42059,33502,34744,39981,81895,26567
1/7/2021,1067,1569,1575,1315,1727,15
1/7/2022,42152,33555,34779,40029,81957,26743
1/8/2021,1122,1651,1716,1452,2171,16
1/8/2022,42195,33582,34794,40053,81972,26887
1/9/2021,1154,1697,1761,1489,2308,16
1/9/2022,42221,33593,34802,40065,81984,26925
10/1/2021,36110,29890,31699,36917,76592,17965
10/10/2021,36804,30321,32001,37125,76849,18309
10/11/2021,36902,30388,32049,37155,76890,18371
10/12/2021,36980,30431,32081,37175,76914,18399
10/13/2021,37066,30476,32115,37192,76937,18431
10/14/2021,37144,30521,32147,37225,76957,18455
10/15/2021,37245,30579,32191,37265,76994,18503
10/16/2021,37312,30612,32220,37282,77009,18528
10/17/2021,37350,30642,32241,37295,77019,18543
10/18/2021,37427,30693,32285,37322,77058,18566
10/19/2021,37489,30728,32313,37351,77081,18608
10/2/2021,36161,29930,31733,36947,76607,18007
10/20/2021,37547,30769,32353,37384,77115,18629
10/21/2021,37636,30812,32388,37412,77144,18663
10/22/2021,37735,30875,32435,37447,77198,18695
10/23/2021,37808,30932,32465,37464,77230,18722
10/24/2021,37836,30948,32480,37473,77258,18738
10/25/2021,37904,30999,32526,37500,77337,18756
10/26/2021,37992,31054,32579,37523,77399,18798
10/27/2021,38084,31111,32626,37563,77468,18832
10/28/2021,38203,31173,32668,37610,77553,18856
10/29/2021,38302,31223,32722,37655,77605,18887
10/3/2021,36215,29960,31748,36958,76616,18025
10/30/2021,38364,31261,32754,37670,77628,18902
10/31/2021,38391,31279,32771,37681,77639,18915
10/4/2021,36302,30020,31793,36982,76671,18082
10/5/2021,36396,30069,31817,37013,76710,18128
10/6/2021,36506,30132,31866,37043,76751,18195
10/7/2021,36595,30185,31898,37068,76797,18226
10/8/2021,36696,30254,31945,37102,76821,18261
10/9/2021,36767,30297,31982,37117,76834,18293
11/1/2021,38449,31323,32803,37718,77716,18946
11/10/2021,39120,31704,33132,37980,78211,19890
11/11/2021,39191,31749,33170,38009,78268,20096
11/12/2021,39283,31809,33205,38034,78339,20317
11/13/2021,39331,31833,33228,38050,78361,20562
11/14/2021,39360,31854,33239,38058,78384,20637
11/15/2021,39422,31903,33282,38093,78451,20786
11/16/2021,39490,31950,33310,38125,78505,20960
11/17/2021,39562,31997,33345,38160,78560,21153
11/18/2021,39636,32040,33378,38189,78636,21293
11/19/2021,39698,32088,33417,38221,78690,21471
11/2/2021,38522,31365,32837,37746,77783,18970
11/20/2021,39753,32123,33445,38236,78709,21882
11/21/2021,39787,32133,33462,38261,78732,21935
11/22/2021,39865,32172,33503,38298,78798,22036
11/23/2021,39968,32232,33537,38341,78863,22194
11/24/2021,40041,32281,33565,38381,78911,22396
11/25/2021,40042,32281,33565,38381,78911,22396
11/26/2021,40078,32305,33604,38419,78945,22508
11/27/2021,40098,32320,33617,38434,78960,22568
11/28/2021,40117,32330,33628,38447,78978,22601
11/29/2021,40168,32366,33652,38493,79044,22683
11/3/2021,38595,31414,32876,37778,77842,18998
11/30/2021,40230,32404,33684,38538,79121,22792
11/4/2021,38649,31451,32908,37812,77912,19038
11/5/2021,38741,31508,32971,37853,78002,19141
11/6/2021,38829,31552,32997,37879,78027,19296
11/7/2021,38885,31568,33013,37891,78044,19361
11/8/2021,38978,31611,33057,37922,78109,19507
11/9/2021,39056,31660,33096,37952,78159,19691
12/1/2020,1,1,2,,1,
12/1/2021,40315,32444,33725,38582,79188,22931
12/10/2020,2,1,2,,2,
12/10/2021,40852,32777,34040,38970,79965,23980
12/11/2020,2,1,2,,2,
12/11/2021,40880,32803,34062,38993,79995,24113
