date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,232,287,302,357,935,5
1/1/2022,6855,5057,5584,7834,16024,9176
1/10/2021,382,484,512,614,2253,29
1/10/2022,6938,5104,5625,7874,16066,9379
1/11/2021,421,532,581,665,2498,32
1/11/2022,6948,5108,5627,7877,16072,9420
1/12/2021,448,559,642,736,2751,33
1/12/2022,6957,5113,5634,7881,16079,9476
1/13/2021,467,585,669,809,2957,33
1/13/2022,6963,5119,5641,7882,16085,9514
1/14/2021,500,634,711,897,3196,41
1/14/2022,6973,5128,5650,7893,16095,9588
1/15/2021,536,681,774,983,3467,42
1/15/2022,6978,5131,5654,7897,16095,9597
1/16/2021,540,682,775,985,3476,42
1/16/2022,6979,5131,5655,7897,16096,9599
1/17/2021,542,683,775,987,3478,42
1/17/2022,6979,5136,5657,7898,16100,9602
1/18/2021,554,695,804,1015,3501,42
1/18/2022,6985,5138,5657,7898,16101,9631
1/19/2021,586,721,849,1094,3672,43
1/19/2022,6989,5140,5660,7898,16103,9637
1/2/2021,232,288,302,357,936,5
1/2/2022,6858,5058,5585,7834,16024,9177
1/20/2021,616,764,910,1198,3837,49
1/21/2021,719,856,1028,1376,4057,63
1/22/2021,791,914,1084,1484,4191,76
1/23/2021,797,919,1089,1489,4315,110
1/24/2021,798,920,1089,1490,4327,112
1/25/2021,812,937,1118,1541,4450,113
1/26/2021,847,957,1150,1594,4595,115
1/27/2021,880,987,1193,1645,4770,128
1/28/2021,1035,1078,1309,1782,4994,175
1/29/2021,1118,1126,1384,1890,5240,230
1/3/2021,232,288,302,358,938,5
1/3/2022,6875,5066,5591,7844,16037,9210
1/30/2021,1129,1146,1432,1921,5264,230
1/31/2021,1129,1147,1435,1924,5273,230
1/4/2021,248,308,321,390,1076,5
1/4/2022,6886,5073,5595,7846,16046,9247
1/5/2021,292,343,362,427,1313,5
1/5/2022,6905,5079,5603,7851,16050,9274
1/6/2021,304,367,383,457,1664,24
1/6/2022,6916,5082,5608,7855,16054,9296
1/7/2021,342,439,472,560,2045,29
1/7/2022,6921,5092,5614,7859,16057,9342
1/8/2021,381,483,511,609,2250,29
1/8/2022,6930,5099,5619,7868,16061,9349
1/9/2021,382,484,511,614,2253,29
1/9/2022,6934,5101,5621,7868,16062,9355
10/1/2021,6052,4589,5097,7265,15157,6387
10/10/2021,6109,4626,5126,7297,15210,6435
10/11/2021,6119,4633,5127,7306,15222,6448
10/12/2021,6133,4635,5130,7310,15228,6453
10/13/2021,6146,4637,5136,7315,15238,6466
10/14/2021,6156,4643,5140,7322,15248,6473
10/15/2021,6166,4652,5143,7329,15257,6485
10/16/2021,6170,4652,5144,7332,15260,6486
10/17/2021,6171,4652,5144,7334,15260,6486
10/18/2021,6182,4656,5145,7340,15272,6489
10/19/2021,6192,4662,5147,7349,15283,6497
10/2/2021,6055,4591,5099,7271,15165,6387
10/20/2021,6198,4664,5149,7356,15301,6506
10/21/2021,6206,4672,5152,7359,15314,6512
10/22/2021,6225,4681,5162,7364,15328,6522
10/23/2021,6227,4683,5163,7364,15334,6525
10/24/2021,6228,4684,5163,7366,15339,6527
10/25/2021,6238,4687,5168,7374,15357,6530
10/26/2021,6243,4695,5177,7378,15379,6537
