Category,value
tests,12659075
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2143873
20 - 44 years,5397633
45 - 54 years,1672937
55 - 64 years,1551490
65 years and older,1866930
Unknown,26212
positive,0.0972973143772353
