date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21019,22754,20751,18088,12311,200,149.0,138.0,186,193.0,234.0,4.0,643.0,729.0,564.0,432,355.0,3.0,337.0,319.0,272.0,280,202,3.0,178.0,185.0,159.0,189.0,242.0,5.0,15.0,17.0,27.0,20.0,36.0,,160,149.0,168.0,209.0,199.0,6.0,11.0,8.0,20.0,14.0,16.0,,11798,12938,12060,9725,5611,114,298.0,387.0,429.0,499.0,338,7.0,216.0,257.0,269.0,317.0,896.0,6.0,645.0,993.0,932,751.0,510,5.0,4367,4446,3677,3469,2134,26.0,314.0,411.0,435.0,646.0,412,8.0,111.0,95.0,54,60.0,48.0,1.0,942,867,636,479.0,226,7.0
1/10/2021,34688,34885,32867,29766,29159,459,183.0,187.0,259,305.0,658.0,11.0,1159.0,1136.0,938.0,785,705.0,15.0,459.0,453.0,382.0,389,632,6.0,273.0,305.0,297.0,315.0,521.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,309,341.0,412.0,535.0,1016.0,16.0,29.0,19.0,41.0,38.0,31.0,,20084,19930,18869,15842,11161,234,450.0,558.0,638.0,749.0,801,12.0,367.0,441.0,465.0,559.0,2155.0,32.0,1192.0,1726.0,1722,1465.0,2260,15.0,6663,6410,5555,5392,4628,63.0,570.0,697.0,805.0,1119.0,928,12.0,269.0,208.0,157,153.0,179.0,5.0,1291,1204,926,708.0,502,10.0
1/11/2021,36620,36692,34815,31449,32923,517,187.0,192.0,268,320.0,743.0,12.0,1231.0,1222.0,1013.0,837,769.0,16.0,471.0,467.0,403.0,406,830,6.0,280.0,317.0,305.0,330.0,567.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,324,358.0,429.0,568.0,1092.0,16.0,29.0,19.0,41.0,39.0,34.0,,21327,21036,20085,16815,12927,268,467.0,572.0,669.0,787.0,900,12.0,403.0,490.0,530.0,609.0,2335.0,35.0,1242.0,1810.0,1807,1529.0,2439,19.0,6979,6686,5824,5681,5006,74.0,579.0,706.0,813.0,1136.0,954,13.0,286.0,228.0,183,171.0,194.0,5.0,1352,1291,990,746.0,843,10.0
1/12/2021,39416,39380,37592,33978,40481,622,196.0,203.0,280,348.0,862.0,12.0,1338.0,1309.0,1085.0,920,966.0,17.0,477.0,472.0,408.0,416,1043,6.0,289.0,324.0,319.0,359.0,632.0,10.0,25.0,28.0,44.0,39.0,105.0,1.0,332,363.0,438.0,583.0,1126.0,16.0,29.0,19.0,42.0,39.0,40.0,,23325,23017,22096,18488,17685,354,487.0,596.0,698.0,834.0,1062,12.0,429.0,518.0,589.0,679.0,2552.0,36.0,1333.0,1927.0,1926,1629.0,2720,20.0,7311,6941,6088,5941,5520,83.0,598.0,731.0,842.0,1186.0,1040,13.0,306.0,243.0,206,198.0,239.0,6.0,1414,1360,1066,799.0,1165,12.0
1/13/2021,42188,42295,40698,36670,49256,710,198.0,214.0,301,379.0,954.0,14.0,1400.0,1374.0,1165.0,996,1224.0,18.0,496.0,505.0,430.0,440,1353,6.0,300.0,333.0,331.0,376.0,730.0,10.0,28.0,34.0,45.0,42.0,133.0,1.0,337,370.0,447.0,590.0,1162.0,16.0,57.0,47.0,79.0,82.0,64.0,,25360,25142,24309,20145,23197,422,505.0,627.0,741.0,879.0,1226,13.0,449.0,539.0,612.0,745.0,2708.0,37.0,1444.0,2069.0,2074,1805.0,3126,23.0,7529,7179,6329,6189,5960,93.0,643.0,779.0,931.0,1277.0,1223,14.0,315.0,252.0,212,207.0,407.0,6.0,1500,1433,1141,861.0,1501,12.0
1/14/2021,44942,45333,43928,39669,58619,780,214.0,237.0,319,435.0,1176.0,17.0,1500.0,1460.0,1258.0,1083,1493.0,18.0,501.0,513.0,443.0,451,1601,6.0,316.0,364.0,358.0,424.0,853.0,11.0,36.0,41.0,60.0,65.0,143.0,1.0,347,386.0,466.0,620.0,1307.0,16.0,58.0,47.0,79.0,83.0,69.0,1.0,27314,27268,26585,22036,29157,466,539.0,657.0,790.0,944.0,1428,14.0,480.0,585.0,650.0,829.0,2906.0,46.0,1544.0,2257.0,2230,1953.0,3648,24.0,7838,7488,6646,6482,6382,98.0,676.0,824.0,986.0,1349.0,1336,16.0,326.0,263.0,221,218.0,569.0,6.0,1519,1450,1170,884.0,1589,12.0
1/15/2021,48421,48572,47290,42790,67771,893,221.0,239.0,336,459.0,1252.0,22.0,1615.0,1556.0,1336.0,1178,2233.0,19.0,506.0,520.0,453.0,461,2028,6.0,424.0,480.0,464.0,550.0,982.0,30.0,39.0,42.0,64.0,67.0,148.0,1.0,403,432.0,507.0,675.0,1342.0,23.0,60.0,47.0,79.0,83.0,72.0,1.0,29525,29291,28685,23817,33980,530,564.0,702.0,828.0,1010.0,1661,15.0,512.0,630.0,707.0,908.0,3146.0,47.0,1666.0,2414.0,2406,2090.0,4021,26.0,8467,8060,7227,7047,7685,108.0,691.0,835.0,999.0,1368.0,1382,16.0,342.0,277.0,232,226.0,735.0,7.0,1548,1465,1191,910.0,1679,12.0
1/16/2021,50215,50147,48972,44399,73148,939,221.0,239.0,337,462.0,1266.0,22.0,1626.0,1572.0,1352.0,1201,2336.0,19.0,522.0,525.0,461.0,473,2384,6.0,427.0,480.0,465.0,550.0,1037.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403,433.0,508.0,676.0,1344.0,23.0,60.0,48.0,79.0,84.0,73.0,1.0,30897,30488,29959,24979,37144,565,575.0,719.0,844.0,1050.0,1928,17.0,516.0,631.0,708.0,910.0,3154.0,47.0,1727.0,2504.0,2505,2181.0,4638,29.0,8709,8254,7411,7213,7956,111.0,713.0,865.0,1043.0,1415.0,1527,18.0,348.0,279.0,232,226.0,740.0,7.0,1552,1466,1195,911.0,1684,12.0
1/17/2021,51326,51166,50040,45488,76614,977,221.0,239.0,338,462.0,1266.0,22.0,1632.0,1580.0,1360.0,1205,2343.0,19.0,525.0,526.0,464.0,474,2397,6.0,428.0,480.0,465.0,550.0,1039.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403,433.0,508.0,676.0,1347.0,23.0,60.0,48.0,79.0,85.0,74.0,1.0,31870,31387,30916,25945,40262,598,576.0,722.0,844.0,1053.0,1952,17.0,518.0,632.0,708.0,911.0,3156.0,47.0,1746.0,2536.0,2547,2217.0,4692,29.0,8792,8314,7456,7271,8087,114.0,715.0,867.0,1046.0,1420.0,1543,19.0,349.0,280.0,232,227.0,744.0,7.0,1554,1469,1196,912.0,1688,12.0
1/18/2021,52979,52701,51776,47211,84402,1017,228.0,246.0,350,472.0,1293.0,22.0,1699.0,1653.0,1415.0,1258,2408.0,22.0,528.0,531.0,471.0,483,2574,6.0,441.0,484.0,479.0,562.0,1115.0,30.0,42.0,43.0,65.0,71.0,156.0,1.0,406,441.0,514.0,699.0,1414.0,23.0,61.0,49.0,80.0,87.0,81.0,1.0,32920,32331,32065,27057,45239,626,594.0,740.0,866.0,1083.0,2162,18.0,531.0,643.0,738.0,937.0,3180.0,47.0,1811.0,2650.0,2616,2309.0,4910,30.0,9139,8626,7772,7562,9656,120.0,722.0,870.0,1059.0,1440.0,1692,20.0,351.0,285.0,234,232.0,750.0,7.0,1562,1476,1205,916.0,1705,12.0
