date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,48,3
2020-12-20,51,3
2020-12-21,224,173
2020-12-22,872,648
2020-12-23,1605,733
2020-12-24,1826,221
2020-12-26,1925,99
2020-12-27,1926,1
2020-12-28,2339,413
2020-12-29,2668,329
2020-12-30,3078,410
2020-12-31,3162,84
2021-01-01,3210,48
2021-01-02,3218,8
2021-01-03,3221,3
2021-01-04,3447,226
2021-01-05,3780,333
2021-01-06,4248,468
2021-01-07,4462,214
2021-01-08,4735,273
2021-01-09,4751,16
2021-01-10,4768,17
2021-01-11,5377,609
2021-01-12,5967,590
2021-01-13,6607,640
2021-01-14,6790,183
2021-01-15,6979,189
2021-01-16,6995,16
2021-01-17,7006,11
2021-01-18,7055,49
2021-01-19,7468,413
2021-01-20,8022,554
2021-01-21,9604,1582
2021-01-22,11022,1418
2021-01-23,11190,168
2021-01-24,11211,21
2021-01-25,11644,433
2021-01-26,12442,798
2021-01-27,13778,1336
2021-01-28,15664,1886
2021-01-29,17488,1824
2021-01-30,18542,1054
2021-01-31,18567,25
2021-02-01,19375,808
2021-02-02,20396,1021
2021-02-03,21784,1388
2021-02-04,22767,983
2021-02-05,23411,644
2021-02-06,23487,76
2021-02-07,23526,39
2021-02-08,23835,309
2021-02-09,24663,828
2021-02-10,26610,1947
2021-02-11,28717,2107
2021-02-12,30322,1605
2021-02-13,31117,795
2021-02-14,31141,24
2021-02-15,31266,125
2021-02-16,31535,269
2021-02-17,31878,343
2021-02-18,32420,542
2021-02-19,33165,745
2021-02-20,33489,324
2021-02-21,33518,29
2021-02-22,33573,55
2021-02-23,34736,1163
2021-02-24,37090,2354
2021-02-25,39710,2620
2021-02-26,42114,2404
2021-02-27,42955,841
2021-02-28,43253,298
2021-03-01,44900,1647
2021-03-02,46074,1174
2021-03-03,47234,1160
2021-03-04,49721,2487
2021-03-05,53053,3332
2021-03-06,53299,246
2021-03-07,53463,164
2021-03-08,54284,821
2021-03-09,56089,1805
2021-03-10,57916,1827
2021-03-11,60838,2922
2021-03-12,63607,2769
2021-03-13,65052,1445
2021-03-14,65242,190
2021-03-15,65998,756
2021-03-16,67492,1494
2021-03-17,69509,2017
2021-03-18,73061,3552
2021-03-19,75989,2928
2021-03-20,77183,1194
2021-03-21,77491,308
2021-03-22,77942,451
2021-03-23,79320,1378
2021-03-24,81524,2204
2021-03-25,83562,2038
2021-03-26,85760,2198
2021-03-27,86349,589
2021-03-28,86574,225
2021-03-29,87953,1379
2021-03-30,91509,3556
2021-03-31,95169,3660
2021-04-01,98856,3687
2021-04-02,101542,2686
2021-04-03,103154,1612
2021-04-04,104647,1493
2021-04-05,106706,2059
2021-04-06,109361,2655
2021-04-07,112297,2936
2021-04-08,115414,3117
2021-04-09,118127,2713
2021-04-10,119387,1260
2021-04-11,119976,589
2021-04-12,120752,776
2021-04-13,121934,1182
2021-04-14,124520,2586
2021-04-15,127231,2711
2021-04-16,130257,3026
2021-04-17,131157,900
2021-04-18,131789,632
2021-04-19,133815,2026
2021-04-20,136598,2783
2021-04-21,139138,2540
2021-04-22,141399,2261
2021-04-23,144492,3093
2021-04-24,145834,1342
2021-04-25,146850,1016
2021-04-26,148191,1341
2021-04-27,151813,3622
2021-04-28,154365,2552
2021-04-29,156776,2411
2021-04-30,159152,2376
2021-05-01,160149,997
2021-05-02,160760,611
2021-05-03,161859,1099
2021-05-04,163459,1600
2021-05-05,164971,1512
2021-05-06,166615,1644
2021-05-07,168223,1608
2021-05-08,168741,518
2021-05-09,168976,235
2021-05-10,169653,677
2021-05-11,170523,870
2021-05-12,171966,1443
2021-05-13,173137,1171
2021-05-14,174482,1345
2021-05-15,175587,1105
2021-05-16,175736,149
2021-05-17,176427,691
2021-05-18,177115,688
2021-05-19,178306,1191
2021-05-20,179233,927
2021-05-21,180236,1003
2021-05-22,180818,582
2021-05-23,180960,142
2021-05-24,181443,483
2021-05-25,182205,762
2021-05-26,183344,1139
2021-05-27,184381,1037
2021-05-28,185481,1100
2021-05-29,185685,204
2021-05-30,185826,141
2021-05-31,185930,104
2021-06-01,186583,653
2021-06-02,187760,1177
2021-06-03,188680,920
2021-06-04,189639,959
2021-06-05,190463,824
2021-06-06,190570,107
2021-06-07,191096,526
2021-06-08,191749,653
2021-06-09,192744,995
2021-06-10,193669,925
2021-06-11,194675,1006
2021-06-12,195071,396
2021-06-13,195164,93
2021-06-14,195737,573
2021-06-15,196453,716
2021-06-16,197182,729
2021-06-17,197818,636
2021-06-18,198481,663
2021-06-19,198697,216
2021-06-20,198773,76
2021-06-21,199191,418
2021-06-22,200144,953
2021-06-23,201890,1746
2021-06-24,203396,1506
2021-06-25,204095,699
2021-06-26,204366,271
2021-06-27,204470,104
2021-06-28,204969,499
2021-06-29,205740,771
2021-06-30,206390,650
2021-07-01,207206,816
2021-07-02,207735,529
2021-07-03,207900,165
2021-07-04,207915,15
2021-07-05,208111,196
2021-07-06,208614,503
2021-07-07,209204,590
2021-07-08,209648,444
2021-07-09,210117,469
2021-07-10,210320,203
2021-07-11,210405,85
2021-07-12,210916,511
2021-07-13,211376,460
2021-07-14,211821,445
2021-07-15,212265,444
2021-07-16,212794,529
2021-07-17,212983,189
2021-07-18,213101,118
2021-07-19,213537,436
2021-07-20,214021,484
2021-07-21,214506,485
2021-07-22,215046,540
2021-07-23,215597,551
2021-07-24,215848,251
2021-07-25,215940,92
2021-07-26,216504,564
2021-07-27,217119,615
2021-07-28,217755,636
2021-07-29,218382,627
2021-07-30,218951,569
2021-07-31,219179,228
2021-08-01,219303,124
2021-08-02,219797,494
2021-08-03,220353,556
2021-08-04,220942,589
2021-08-05,221441,499
2021-08-06,222068,627
2021-08-07,222381,313
2021-08-08,222546,165
2021-08-09,223221,675
2021-08-10,224322,1101
2021-08-11,224918,596
2021-08-12,225542,624
2021-08-13,227105,1563
2021-08-14,227444,339
2021-08-15,227613,169
2021-08-16,228329,716
2021-08-17,228948,619
2021-08-18,229652,704
2021-08-19,230269,617
2021-08-20,230944,675
2021-08-21,231223,279
2021-08-22,231367,144
2021-08-23,231946,579
2021-08-24,232548,602
2021-08-25,233172,624
2021-08-26,233816,644
2021-08-27,234550,734
2021-08-28,234806,256
2021-08-29,234987,181
2021-08-30,235608,621
2021-08-31,236101,493
2021-09-01,236638,537
2021-09-02,237318,680
2021-09-03,238033,715
2021-09-04,238268,235
2021-09-05,238447,179
2021-09-06,238551,104
2021-09-07,239088,537
2021-09-08,239595,507
2021-09-09,240035,440
2021-09-10,240726,691
2021-09-11,240984,258
2021-09-12,241115,131
2021-09-13,241618,503
2021-09-14,242031,413
2021-09-15,242443,412
2021-09-16,242818,375
2021-09-17,243425,607
2021-09-18,243636,211
2021-09-19,243768,132
2021-09-20,244077,309
2021-09-21,244446,369
2021-09-22,244853,407
2021-09-23,245159,306
2021-09-24,245627,468
2021-09-25,245817,190
2021-09-26,245933,116
2021-09-27,246269,336
2021-09-28,246585,316
2021-09-29,246873,288
