date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,227,282,299,355,933,6
1/1/2022,6701,5005,5497,7748,15752,9087
1/10/2021,374,477,508,609,2245,30
1/11/2021,413,524,577,660,2488,33
1/12/2021,440,551,640,730,2740,34
1/13/2021,459,576,667,803,2941,34
1/14/2021,493,625,707,890,3169,42
1/15/2021,527,674,767,976,3439,43
1/16/2021,531,675,768,978,3447,43
1/17/2021,533,676,768,979,3449,43
1/18/2021,546,687,796,1007,3472,43
1/19/2021,577,714,839,1088,3630,44
1/2/2021,227,283,299,355,934,6
1/2/2022,6704,5006,5498,7748,15752,9088
1/20/2021,607,758,899,1194,3793,50
1/21/2021,708,850,1014,1366,4009,64
1/22/2021,780,907,1069,1473,4139,77
1/23/2021,785,911,1072,1478,4263,111
1/24/2021,786,912,1072,1479,4275,113
1/25/2021,799,928,1100,1529,4394,114
1/26/2021,834,949,1131,1584,4536,116
1/27/2021,864,977,1173,1635,4708,129
1/28/2021,1018,1068,1289,1771,4929,177
1/29/2021,1101,1116,1365,1879,5171,232
1/3/2021,227,283,299,356,936,6
1/3/2022,6715,5012,5501,7755,15765,9101
1/30/2021,1112,1136,1415,1908,5192,232
1/31/2021,1112,1137,1418,1909,5201,232
1/4/2021,243,303,318,388,1074,6
1/5/2021,286,338,359,425,1306,6
1/6/2021,297,362,380,455,1656,25
1/7/2021,335,432,468,555,2035,30
1/8/2021,373,476,507,604,2242,30
1/9/2021,374,477,507,609,2245,30
10/1/2021,5964,4555,5038,7220,14956,6370
10/10/2021,6008,4593,5064,7243,14994,6413
10/11/2021,6018,4600,5065,7251,15006,6426
10/12/2021,6028,4602,5068,7255,15011,6431
10/13/2021,6041,4604,5073,7259,15020,6444
10/14/2021,6053,4609,5077,7265,15030,6449
10/15/2021,6062,4618,5080,7272,15037,6459
10/16/2021,6066,4618,5081,7275,15040,6460
10/17/2021,6067,4618,5082,7275,15040,6460
10/18/2021,6077,4622,5083,7281,15051,6464
10/19/2021,6086,4628,5085,7290,15062,6472
10/2/2021,5966,4557,5039,7225,14964,6370
10/20/2021,6092,4630,5087,7297,15080,6483
10/21/2021,6098,4638,5090,7300,15093,6489
10/22/2021,6117,4647,5099,7305,15106,6499
10/23/2021,6119,4648,5100,7305,15111,6502
10/24/2021,6120,4649,5100,7307,15116,6504
10/25/2021,6129,4652,5105,7316,15135,6507
10/26/2021,6135,4659,5114,7320,15157,6514
10/27/2021,6147,4664,5120,7331,15174,6527
10/28/2021,6168,4681,5137,7350,15203,6533
10/29/2021,6183,4693,5145,7365,15222,6548
10/3/2021,5967,4557,5039,7225,14965,6370
10/30/2021,6188,4696,5148,7368,15226,6551
10/31/2021,6191,4696,5148,7368,15228,6551
10/4/2021,5974,4562,5042,7229,14971,6379
10/5/2021,5983,4567,5046,7233,14978,6387
10/6/2021,5989,4575,5051,7234,14985,6393
10/7/2021,5995,4578,5055,7238,14991,6402
10/8/2021,6002,4589,5063,7241,14994,6413
10/9/2021,6006,4591,5064,7243,14994,6413
11/1/2021,6199,4700,5155,7373,15237,6552
11/10/2021,6258,4739,5208,7430,15360,7490
11/11/2021,6265,4747,5210,7439,15369,7515
11/12/2021,6273,4751,5218,7444,15377,7661
11/13/2021,6278,4753,5219,7451,15382,7672
11/14/2021,6282,4754,5220,7454,15385,7677
11/15/2021,6301,4764,5228,7467,15404,7733
11/16/2021,6314,4768,5232,7473,15422,7769
11/17/2021,6333,4783,5248,7486,15431,7875
11/18/2021,6340,4785,5251,7490,15445,7895
11/19/2021,6354,4794,5265,7504,15455,7988
11/2/2021,6208,4706,5159,7380,15254,6555
11/20/2021,6365,4798,5269,7511,15463,8050
11/21/2021,6365,4798,5272,7513,15469,8052
11/22/2021,6375,4810,5285,7518,15479,8115
11/23/2021,6389,4815,5288,7524,15486,8140
11/24/2021,6396,4820,5293,7531,15492,8163
11/25/2021,6396,4820,5293,7531,15492,8163
11/26/2021,6403,4829,5299,7532,15498,8189
11/27/2021,6408,4829,5301,7535,15499,8199
11/28/2021,6413,4831,5301,7538,15502,8205
11/29/2021,6429,4838,5316,7547,15524,8236
11/3/2021,6213,4710,5167,7390,15271,6563
11/30/2021,6445,4854,5339,7556,15535,8278
11/4/2021,6225,4713,5175,7399,15291,6585
11/5/2021,6232,4716,5186,7405,15307,6645
11/6/2021,6236,4722,5195,7410,15328,6710
11/7/2021,6236,4727,5197,7411,15333,6723
11/8/2021,6244,4730,5203,7418,15344,6836
11/9/2021,6249,4735,5206,7424,15354,6932
12/1/2021,6449,4860,5343,7565,15544,8350
