date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20727,23065,21236,18547,13472,178
1/1/2022,923312,616845,628341,714656,1274000,552619
1/10/2021,34225,35337,33518,30445,31204,395
1/11/2021,36147,37150,35501,32141,35597,450
1/12/2021,38904,39846,38315,34699,43493,544
1/13/2021,41645,42779,41467,37459,52543,620
1/14/2021,44385,45834,44733,40523,62208,678
1/15/2021,47840,49094,48155,43685,71690,771
1/16/2021,49612,50662,49839,45308,77134,808
1/17/2021,50707,51675,50917,46398,80645,837
1/18/2021,52353,53194,52673,48157,88730,871
1/19/2021,54397,55066,54737,50376,98932,958
1/2/2021,22608,24776,22805,19970,14611,202
1/2/2022,923920,617158,628642,714973,1274298,553252
1/20/2021,56921,57629,57801,53596,111462,1069
1/21/2021,59714,60575,61310,57253,127532,1204
1/22/2021,64179,64740,65925,62196,143487,1336
1/23/2021,67423,67497,69000,65394,154122,1470
1/24/2021,68926,68882,70514,67080,161840,1516
1/25/2021,71293,71046,73119,70052,175652,1585
1/26/2021,74187,73569,76016,73289,193107,1677
1/27/2021,77300,76225,78990,76743,212217,1765
1/28/2021,80400,78877,82055,80505,233732,1886
1/29/2021,84261,82048,85465,84307,253942,2058
1/3/2021,23486,25516,23468,20523,14995,219
1/3/2022,924400,617391,628887,715258,1274624,554150
1/30/2021,87042,84182,87809,86768,265452,2217
1/31/2021,87951,84909,88675,87816,271537,2252
1/4/2021,25192,27165,25102,22047,17043,238
1/5/2021,26961,28847,26705,23643,19281,266
1/6/2021,29144,30787,28774,25720,22501,323
1/7/2021,30928,32445,30557,27550,25955,354
1/8/2021,32630,34048,32235,29237,28488,371
1/9/2021,33705,34893,33085,30033,30697,390
10/1/2021,819411,559886,577676,659851,1189761,364901
10/10/2021,829048,564977,581778,663161,1194740,369496
10/11/2021,830379,565743,582351,663671,1195567,370167
10/12/2021,831149,566114,582651,663910,1195971,370591
10/13/2021,832197,566674,583129,664287,1196617,371080
10/14/2021,833478,567319,583697,664777,1197370,371589
