date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11597,13080,12248,9886,6129,98
1/1/2022,546514,377873,387808,405934,649897,309594
1/10/2021,19747,20107,19118,16071,11967,195
1/11/2021,20979,21212,20345,17046,13814,227
1/12/2021,22947,23186,22358,18732,18646,305
1/13/2021,24942,25306,24578,20405,24205,366
1/14/2021,26868,27423,26854,22322,30237,401
1/15/2021,29057,29429,28978,24118,35148,454
1/16/2021,30416,30613,30254,25292,38335,482
1/17/2021,31373,31509,31212,26258,41478,506
1/18/2021,32416,32445,32363,27387,46676,532
1/19/2021,33687,33656,33684,28690,52959,592
1/2/2021,13118,14453,13497,10971,6889,117
1/2/2022,546840,378021,387961,406063,650012,309889
1/20/2021,34965,34932,35312,30233,59968,630
1/21/2021,36435,36424,37176,32101,68175,675
1/22/2021,39295,39052,40124,35133,76123,760
1/23/2021,41888,41110,42606,37620,80978,828
1/24/2021,43152,42286,43882,39031,86110,866
1/25/2021,44453,43445,45314,40617,93611,909
1/26/2021,46110,44896,47044,42505,104494,959
1/27/2021,47576,46207,48546,44164,114887,991
1/28/2021,48782,47290,49770,45588,125763,1020
1/29/2021,50810,48951,51494,47422,136497,1081
1/3/2021,13849,15030,14010,11410,7135,132
1/3/2022,547089,378142,388089,406187,650128,310394
1/30/2021,52537,50357,53086,48992,141520,1136
1/31/2021,53154,50902,53725,49676,145186,1160
1/4/2021,14872,15959,14964,12211,8013,138
1/5/2021,15816,16802,15826,13023,8798,153
1/6/2021,16982,17762,16789,13955,9556,161
1/7/2021,17886,18574,17611,14742,10318,172
1/8/2021,18690,19253,18268,15312,10816,176
1/9/2021,19374,19800,18809,15770,11638,191
10/1/2021,492097,349019,361970,382848,621024,215258
10/10/2021,497592,351928,364336,384628,623434,217978
10/11/2021,498405,352357,364686,384923,623852,218372
10/12/2021,498776,352533,364855,385052,624032,218583
10/13/2021,499348,352840,365129,385261,624370,218856
10/14/2021,500036,353181,365442,385504,624719,219133
10/15/2021,500912,353621,365833,385778,624999,219469
10/16/2021,501520,353862,366051,385953,625144,219715
10/17/2021,501947,354040,366182,386042,625234,219867
10/18/2021,502658,354421,366510,386307,625604,220147
10/19/2021,503281,354779,366751,386531,625913,220434
10/2/2021,492743,349339,362248,383044,621223,215603
10/20/2021,503922,355128,366999,386756,626209,220768
10/21/2021,504545,355476,367283,386962,626489,221028
10/22/2021,505286,355923,367665,387274,626922,221386
10/23/2021,505739,356176,367915,387424,627122,221618
10/24/2021,506036,356346,368060,387552,627284,221752
10/25/2021,506738,356746,368387,387861,627771,222052
10/26/2021,507402,357106,368709,388116,628259,222324
10/27/2021,508092,357468,369076,388413,628765,222623
10/28/2021,508739,357828,369378,388691,629240,222878
10/29/2021,509402,358275,369766,388994,629635,223198
10/3/2021,493059,349486,362357,383140,621334,215755
10/30/2021,509787,358491,369951,389167,629792,223377
10/31/2021,510016,358616,370052,389257,629921,223449
10/4/2021,493875,349884,362698,383380,621778,216124
10/5/2021,494651,350316,363041,383622,622215,216485
10/6/2021,495430,350721,363378,383853,622557,216877
10/7/2021,495973,351056,363647,384079,622836,217165
10/8/2021,496659,351420,363936,384313,623096,217539
10/9/2021,497250,351743,364181,384504,623278,217834
11/1/2021,510653,358936,370351,389503,630303,223677
11/10/2021,516349,361959,373030,391604,633305,239529
11/11/2021,517018,362298,373341,391852,633710,242685
11/12/2021,517757,362721,373695,392129,634064,245402
11/13/2021,518234,362990,373899,392314,634244,249713
11/14/2021,518579,363172,374073,392441,634403,250589
11/15/2021,519315,363574,374411,392746,634838,252455
11/16/2021,520038,363949,374735,393049,635320,254136
11/17/2021,520710,364311,375040,393365,635846,256462
11/18/2021,521443,364675,375358,393707,636299,258634
11/19/2021,522274,365137,375755,394041,636689,261042
11/2/2021,511424,359312,370670,389768,630673,223941
11/20/2021,522805,365463,376053,394265,636893,265209
11/21/2021,523175,365649,376242,394434,637007,266012
11/22/2021,523894,366071,376590,394788,637382,267760
11/23/2021,524695,366455,376988,395214,637785,269607
11/24/2021,525396,366846,377340,395545,638106,271918
11/25/2021,525401,366849,377340,395546,638118,271927
11/26/2021,525960,367203,377644,395848,638346,273055
11/27/2021,526348,367430,377822,396065,638532,273714
11/28/2021,526646,367618,377982,396231,638680,274052
11/29/2021,527283,367997,378345,396570,639049,275498
11/3/2021,512020,359619,370957,389973,630992,224301
11/30/2021,527996,368355,378715,396911,639485,276747
11/4/2021,512577,359911,371218,390196,631341,225283
11/5/2021,513429,360348,371623,390493,631708,227180
11/6/2021,513965,360652,371906,390683,631941,231056
11/7/2021,514312,360855,372064,390813,632107,231889
11/8/2021,515018,361269,372398,391095,632505,233964
11/9/2021,515718,361629,372721,391373,632950,236156
12/1/2020,42,41,39,24,23,1
12/1/2021,528771,368792,379116,397317,639948,278137
12/10/2020,51,50,52,40,48,1
12/10/2021,534842,372105,382232,400429,643465,289054
12/11/2020,53,51,54,43,48,1
12/11/2021,535258,372339,382459,400603,643650,290392
12/12/2020,54,51,55,45,48,1
12/12/2021,535544,372512,382610,400734,643793,290828
12/13/2020,55,52,58,46,50,1
12/13/2021,536226,372847,382892,401059,644192,291787
12/14/2020,57,55,58,47,58,1
12/14/2021,536738,373098,383123,401311,644522,292534
12/15/2020,62,62,66,58,64,1
12/15/2021,537407,373472,383475,401604,644941,293696
12/16/2020,74,77,81,65,68,1
12/16/2021,538108,373842,383814,401953,645465,294739
12/17/2020,291,425,396,307,195,2
12/17/2021,538786,374169,384170,402290,645921,296094
12/18/2020,670,908,803,572,322,2
12/18/2021,539207,374393,384386,402490,646126,297241
12/19/2020,1014,1383,1208,857,455,7
12/19/2021,539618,374577,384543,402672,646307,297700
12/2/2020,43,42,40,29,32,1
12/2/2021,529454,369188,379492,397729,640350,279182
12/20/2020,1211,1634,1460,1062,548,8
12/20/2021,540397,374966,384908,403063,646760,299068
12/21/2020,1894,2478,2227,1627,836,11
12/21/2021,541124,375339,385249,403426,647205,300435
12/22/2020,2815,3585,3220,2337,1163,15
12/22/2021,541897,375709,385601,403780,647611,301821
12/23/2020,3844,4866,4389,3147,1539,21
12/23/2021,542607,376038,385932,404121,647994,302892
12/24/2020,4212,5247,4744,3440,1685,21
12/24/2021,542836,376131,386037,404237,648096,303089
12/25/2020,4212,5247,4745,3440,1689,21
12/25/2021,542838,376133,386039,404238,648097,303089
12/26/2020,5311,6546,5866,4391,2120,30
12/26/2021,543168,376269,386207,404372,648252,303413
12/27/2020,5809,7076,6399,4824,2338,36
12/27/2021,543972,376667,386603,404749,648689,304720
12/28/2020,6926,8279,7532,5844,2963,46
12/28/2021,544806,377034,386933,405125,649085,306256
12/29/2020,8660,10049,9218,7275,4038,69
12/29/2021,545541,377395,387297,405484,649464,307727
12/3/2020,46,42,43,30,35,1
12/3/2021,530202,369572,379900,398100,640728,280586
12/30/2020,10503,12004,11190,8941,5062,87
12/30/2021,546159,377698,387600,405767,649782,309017
12/31/2020,11447,12934,12095,9723,5474,95
12/31/2021,546456,377839,387772,405907,649881,309472
12/4/2020,46,44,43,31,37,1
12/4/2021,530702,369867,380172,398349,640940,282312
12/5/2020,46,44,43,31,39,1
12/5/2021,531094,370043,380342,398495,641093,282710
12/6/2020,46,44,43,31,39,1
12/6/2021,531907,370464,380728,398887,641599,283675
12/7/2020,46,45,47,33,41,1
12/7/2021,532697,370880,381123,399274,642059,284850
12/8/2020,48,46,48,35,42,1
12/8/2021,533429,371288,381497,399654,642549,286292
12/9/2020,48,46,51,36,46,1
12/9/2021,534166,371696,381884,400084,643100,287665
2/1/2021,54028,51704,54566,50732,153907,1193
2/10/2021,62909,59748,63287,61249,245234,1658
2/11/2021,63977,60669,64308,62672,256268,1713
2/12/2021,65768,62123,65849,64638,271532,1800
2/13/2021,67616,63695,67667,66669,281623,1890
