date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-20,32,1
2020-12-21,44,12
2020-12-22,308,264
2020-12-23,725,417
2020-12-24,835,110
2020-12-26,857,22
2020-12-28,942,85
2020-12-29,1016,74
2020-12-30,1225,209
2020-12-31,1420,195
2021-01-01,1452,32
2021-01-02,1466,14
2021-01-03,1544,78
2021-01-04,1591,47
2021-01-05,1680,89
2021-01-06,1783,103
2021-01-07,1852,69
2021-01-08,2006,154
2021-01-09,2380,374
2021-01-10,2395,15
2021-01-11,2677,282
2021-01-12,2934,257
2021-01-13,3377,443
2021-01-14,3680,303
2021-01-15,4151,471
2021-01-16,4553,402
2021-01-17,4578,25
2021-01-18,4790,212
2021-01-19,5203,413
2021-01-20,5876,673
2021-01-21,6488,612
2021-01-22,6823,335
2021-01-23,7393,570
2021-01-24,7513,120
2021-01-25,7949,436
2021-01-26,8417,468
2021-01-27,9107,690
2021-01-28,10072,965
2021-01-29,10762,690
2021-01-30,10800,38
2021-01-31,10916,116
2021-02-01,11244,328
2021-02-02,11491,247
2021-02-03,12039,548
2021-02-04,12500,461
2021-02-05,13063,563
2021-02-06,13255,192
2021-02-07,13287,32
2021-02-08,13727,440
2021-02-09,14555,828
2021-02-10,15867,1312
2021-02-11,17841,1974
2021-02-12,19222,1381
2021-02-13,19557,335
2021-02-14,19573,16
2021-02-15,19908,335
2021-02-16,20600,692
2021-02-17,21100,500
2021-02-18,21768,668
2021-02-19,22138,370
2021-02-20,22508,370
2021-02-21,22634,126
2021-02-22,22927,293
2021-02-23,23147,220
2021-02-24,24019,872
2021-02-25,26033,2014
2021-02-26,27561,1528
2021-02-27,28444,883
2021-02-28,28535,91
2021-03-01,29168,633
2021-03-02,29689,521
2021-03-03,30775,1086
2021-03-04,32351,1576
2021-03-05,33432,1081
2021-03-06,34475,1043
2021-03-07,34547,72
2021-03-08,35080,533
2021-03-09,36056,976
2021-03-10,37603,1547
2021-03-11,39729,2126
2021-03-12,41073,1344
2021-03-13,41934,861
2021-03-14,41981,47
2021-03-15,42886,905
2021-03-16,43808,922
2021-03-17,44698,890
2021-03-18,46075,1377
2021-03-19,47097,1022
2021-03-20,48020,923
2021-03-21,48092,72
2021-03-22,48664,572
2021-03-23,49031,367
2021-03-24,49961,930
2021-03-25,52317,2356
2021-03-26,53768,1451
2021-03-27,54839,1071
2021-03-28,54909,70
2021-03-29,55454,545
2021-03-30,56120,666
2021-03-31,57449,1329
2021-04-01,59672,2223
2021-04-02,61033,1361
2021-04-03,62363,1330
2021-04-04,62421,58
2021-04-05,63006,585
2021-04-06,63802,796
2021-04-07,65265,1463
2021-04-08,66867,1602
2021-04-09,67964,1097
2021-04-10,68751,787
2021-04-11,68854,103
2021-04-12,69558,704
2021-04-13,70112,554
2021-04-14,71070,958
2021-04-15,72935,1865
2021-04-16,74004,1069
2021-04-17,75348,1344
2021-04-18,75419,71
2021-04-19,76053,634
2021-04-20,76570,517
2021-04-21,77539,969
2021-04-22,79070,1531
2021-04-23,80073,1003
2021-04-24,80947,874
2021-04-25,81004,57
2021-04-26,81472,468
2021-04-27,81972,500
2021-04-28,82918,946
2021-04-29,83935,1017
2021-04-30,84630,695
2021-05-01,85175,545
2021-05-02,85223,48
2021-05-03,85520,297
2021-05-04,85993,473
2021-05-05,86844,851
2021-05-06,87844,1000
2021-05-07,88556,712
2021-05-08,89037,481
2021-05-09,89084,47
2021-05-10,89419,335
2021-05-11,89727,308
2021-05-12,90288,561
2021-05-13,91287,999
2021-05-14,91823,536
2021-05-15,92163,340
2021-05-16,92225,62
2021-05-17,92676,451
2021-05-18,93137,461
2021-05-19,93913,776
2021-05-20,94686,773
2021-05-21,95399,713
2021-05-22,95727,328
2021-05-23,95782,55
2021-05-24,96198,416
2021-05-25,96490,292
2021-05-26,96923,433
2021-05-27,97574,651
2021-05-28,98100,526
2021-05-29,98192,92
2021-05-30,98254,62
2021-05-31,98323,69
2021-06-01,98640,317
2021-06-02,99062,422
2021-06-03,99648,586
2021-06-04,100134,486
2021-06-05,100269,135
2021-06-06,100307,38
