date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-12,3,1
2020-12-15,13,10
2020-12-16,145,132
2020-12-17,275,130
2020-12-18,477,202
2020-12-19,522,45
2020-12-20,527,5
2020-12-21,535,8
2020-12-22,592,57
2020-12-23,899,307
2020-12-24,1224,325
2020-12-25,1323,99
2020-12-26,1391,68
2020-12-27,1471,80
2020-12-28,1674,203
2020-12-29,2003,329
2020-12-30,2429,426
2020-12-31,2660,231
2021-01-01,2778,118
2021-01-02,2853,75
2021-01-03,2858,5
2021-01-04,3203,345
2021-01-05,3573,370
2021-01-06,4014,441
2021-01-07,4611,597
2021-01-08,5216,605
2021-01-09,5314,98
2021-01-10,5323,9
2021-01-11,5688,365
2021-01-12,6250,562
2021-01-13,6816,566
2021-01-14,7481,665
2021-01-15,8624,1143
2021-01-16,8795,171
2021-01-17,8832,37
2021-01-18,9160,328
2021-01-19,9756,596
2021-01-20,11309,1553
2021-01-21,12236,927
2021-01-22,13222,986
2021-01-23,13718,496
2021-01-24,13750,32
2021-01-25,14472,722
2021-01-26,15174,702
2021-01-27,16619,1445
2021-01-28,18061,1442
2021-01-29,19125,1064
2021-01-30,19495,370
2021-01-31,19542,47
2021-02-01,20681,1139
2021-02-02,21657,976
2021-02-03,23436,1779
2021-02-04,25587,2151
2021-02-05,27843,2256
2021-02-06,29552,1709
2021-02-07,29644,92
2021-02-08,30756,1112
2021-02-09,31857,1101
2021-02-10,34679,2822
2021-02-11,36391,1712
2021-02-12,39072,2681
2021-02-13,40682,1610
2021-02-14,40753,71
2021-02-15,42051,1298
2021-02-16,43878,1827
2021-02-17,46588,2710
2021-02-18,47754,1166
2021-02-19,49121,1367
2021-02-20,50131,1010
2021-02-21,50166,35
2021-02-22,50700,534
2021-02-23,51450,750
2021-02-24,53617,2167
2021-02-25,55504,1887
2021-02-26,57351,1847
2021-02-27,59074,1723
2021-02-28,59211,137
2021-03-01,61094,1883
2021-03-02,62912,1818
2021-03-03,64742,1830
2021-03-04,66918,2176
2021-03-05,68711,1793
2021-03-06,69664,953
2021-03-07,69779,115
2021-03-08,70937,1158
2021-03-09,72020,1083
2021-03-10,74932,2912
2021-03-11,76918,1986
2021-03-12,79474,2556
2021-03-13,80716,1242
2021-03-14,80818,102
2021-03-15,82150,1332
2021-03-16,84043,1893
2021-03-17,85755,1712
2021-03-18,87099,1344
2021-03-19,88523,1424
2021-03-20,89443,920
2021-03-21,89534,91
2021-03-22,90314,780
2021-03-23,91759,1445
2021-03-24,93335,1576
2021-03-25,95046,1711
2021-03-26,97015,1969
2021-03-27,97565,550
2021-03-28,97721,156
2021-03-29,99339,1618
2021-03-30,100938,1599
2021-03-31,102519,1581
2021-04-01,103825,1306
2021-04-02,105224,1399
2021-04-03,105744,520
2021-04-04,105840,96
2021-04-05,106684,844
2021-04-06,107878,1194
2021-04-07,108900,1022
2021-04-08,110141,1241
2021-04-09,111346,1205
2021-04-10,111914,568
2021-04-11,112027,113
2021-04-12,112555,528
2021-04-13,113429,874
2021-04-14,114362,933
2021-04-15,115268,906
2021-04-16,116350,1082
2021-04-17,116690,340
2021-04-18,116770,80
2021-04-19,117746,976
2021-04-20,118678,932
2021-04-21,119610,932
2021-04-22,120580,970
2021-04-23,121699,1119
2021-04-24,122061,362
2021-04-25,122235,174
2021-04-26,122832,597
2021-04-27,123657,825
2021-04-28,124483,826
2021-04-29,125271,788
2021-04-30,126044,773
2021-05-01,126454,410
2021-05-02,126551,97
2021-05-03,127003,452
2021-05-04,127578,575
2021-05-05,128187,609
2021-05-06,128621,434
2021-05-07,129246,625
2021-05-08,129460,214
2021-05-09,129547,87
2021-05-10,130024,477
2021-05-11,130335,311
2021-05-12,130812,477
2021-05-13,131609,797
2021-05-14,132703,1094
2021-05-15,133165,462
2021-05-16,133245,80
2021-05-17,133754,509
2021-05-18,134106,352
2021-05-19,134785,679
2021-05-20,135229,444
2021-05-21,135816,587
2021-05-22,136203,387
2021-05-23,136272,69
2021-05-24,136500,228
2021-05-25,136730,230
2021-05-26,137293,563
2021-05-27,137584,291
2021-05-28,138044,460
2021-05-29,138175,131
2021-05-30,138223,48
2021-05-31,138258,35
2021-06-01,138476,218
2021-06-02,138960,484
2021-06-03,139359,399
2021-06-04,140011,652
2021-06-05,140347,336
2021-06-06,140410,63
2021-06-07,140718,308
2021-06-08,140904,186
2021-06-09,141580,676
2021-06-10,141933,353
2021-06-11,142428,495
2021-06-12,142620,192
2021-06-13,142662,42
2021-06-14,143022,360
2021-06-15,143183,161
2021-06-16,143556,373
2021-06-17,143792,236
2021-06-18,144113,321
2021-06-19,144273,160
2021-06-20,144319,46
2021-06-21,144463,144
2021-06-22,144598,135
2021-06-23,144900,302
2021-06-24,145085,185
2021-06-25,145375,290
2021-06-26,145480,105
2021-06-27,145532,52
2021-06-28,145727,195
2021-06-29,145871,144
2021-06-30,146127,256
2021-07-01,146288,161
2021-07-02,146562,274
2021-07-03,146649,87
2021-07-04,146659,10
2021-07-05,146747,88
2021-07-06,146905,158
2021-07-07,147156,251
2021-07-08,147302,146
2021-07-09,147524,222
2021-07-10,147723,199
2021-07-11,147755,32
2021-07-12,147925,170
2021-07-13,148048,123
2021-07-14,148228,180
2021-07-15,148441,213
2021-07-16,148702,261
2021-07-17,148799,97
2021-07-18,148840,41
2021-07-19,149022,182
2021-07-20,149208,186
2021-07-21,149429,221
2021-07-22,149601,172
2021-07-23,149822,221
2021-07-24,149941,119
2021-07-25,149992,51
2021-07-26,150218,226
2021-07-27,150390,172
2021-07-28,150664,274
2021-07-29,150877,213
2021-07-30,151154,277
2021-07-31,151280,126
2021-08-01,151342,62
2021-08-02,151604,262
2021-08-03,151805,201
2021-08-04,152128,323
2021-08-05,152325,197
2021-08-06,152642,317
2021-08-07,152979,337
2021-08-08,153045,66
2021-08-09,153256,211
2021-08-10,153408,152
2021-08-11,153703,295
2021-08-12,153967,264
2021-08-13,154254,287
2021-08-14,154407,153
2021-08-15,154503,96
2021-08-16,154716,213
2021-08-17,154896,180
2021-08-18,155223,327
2021-08-19,155478,255
2021-08-20,155760,282
2021-08-21,155924,164
2021-08-22,155977,53
2021-08-23,156217,240
2021-08-24,156435,218
2021-08-25,156712,277
2021-08-26,156965,253
2021-08-27,157310,345
2021-08-28,157475,165
2021-08-29,157569,94
2021-08-30,157761,192
2021-08-31,157925,164
2021-09-01,158180,255
2021-09-02,158338,158
2021-09-03,158598,260
2021-09-04,158703,105
2021-09-05,158759,56
2021-09-06,158777,18
2021-09-07,158986,209
2021-09-08,159205,219
2021-09-09,159365,160
2021-09-10,159538,173
2021-09-11,159792,254
2021-09-12,159893,101
2021-09-13,160056,163
2021-09-14,160212,156
2021-09-15,160406,194
2021-09-16,160547,141
2021-09-17,160759,212
2021-09-18,160905,146
2021-09-19,161001,96
2021-09-20,161106,105
2021-09-21,161231,125
2021-09-22,161417,186
2021-09-23,161548,131
2021-09-24,161738,190
2021-09-25,161922,184
2021-09-26,162007,85
2021-09-27,162160,153
2021-09-28,162340,180
2021-09-29,162679,339
2021-09-30,162993,314
2021-10-01,163384,391
2021-10-02,163632,248
2021-10-03,163727,95
2021-10-04,163967,240
2021-10-05,164224,257
2021-10-06,164506,282
2021-10-07,164830,324
2021-10-08,165118,288
2021-10-09,165220,102
2021-10-10,165280,60
2021-10-11,165373,93
2021-10-12,165496,123
2021-10-13,165703,207
2021-10-14,165876,173
2021-10-15,166108,232
2021-10-16,166176,68
2021-10-17,166236,60
2021-10-18,166412,176
2021-10-19,166584,172
2021-10-20,166809,225
2021-10-21,166961,152
2021-10-22,167533,572
2021-10-23,167869,336
2021-10-24,168058,189
2021-10-25,168666,608
2021-10-26,169267,601
2021-10-27,170197,930
2021-10-28,170841,644
2021-10-29,171900,1059
2021-10-30,172387,487
2021-10-31,172573,186
2021-11-01,173052,479
2021-11-02,173490,438
2021-11-03,174260,770
2021-11-04,174822,562
2021-11-05,175752,930
2021-11-06,176662,910
2021-11-07,176958,296
2021-11-08,177620,662
2021-11-09,178340,720
2021-11-10,179228,888
2021-11-11,179735,507
2021-11-12,181015,1280
2021-11-13,181527,512
2021-11-14,181811,284
2021-11-15,182490,679
2021-11-16,183219,729
2021-11-17,183993,774
2021-11-18,184605,612
2021-11-19,185837,1232
2021-11-20,186409,572
2021-11-21,186731,322
2021-11-22,187426,695
2021-11-23,188135,709
2021-11-24,188694,559
2021-11-26,189156,462
2021-11-27,189427,271
2021-11-28,189603,176
2021-11-29,190296,693
2021-11-30,191073,777
2021-12-01,191974,901
2021-12-02,192538,564
2021-12-03,193579,1041
2021-12-04,194380,801
2021-12-05,194770,390
2021-12-06,195324,554
2021-12-07,195827,503
2021-12-08,196699,872
2021-12-09,197729,1030
2021-12-10,199020,1291
2021-12-11,199613,593
2021-12-12,199938,325
2021-12-13,200520,582
2021-12-14,201006,486
2021-12-15,201489,483
2021-12-16,202125,636
2021-12-17,203258,1133
2021-12-18,203785,527
2021-12-19,204116,331
2021-12-20,204703,587
2021-12-21,205197,494
2021-12-22,205894,697
2021-12-23,206331,437
2021-12-24,206411,80
2021-12-26,206540,129
2021-12-27,207097,557
2021-12-28,207653,556
2021-12-29,208128,475
2021-12-30,208633,505
2021-12-31,208766,133
2022-01-01,208797,31
2022-01-02,208889,92
2022-01-03,209088,199
