date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4289,4519,3812,3583,2455,27
1/1/2022,145647,92193,89885,107185,212378,92699
1/10/2021,6551,6519,5695,5540,5111,56
1/11/2021,6862,6797,5965,5822,5510,66
1/12/2021,7188,7062,6229,6083,6045,74
1/13/2021,7406,7298,6475,6332,6512,81
1/14/2021,7705,7606,6798,6630,6953,85
1/15/2021,8315,8187,7380,7193,8290,93
1/16/2021,8553,8384,7563,7362,8575,95
1/17/2021,8635,8442,7610,7419,8713,99
1/18/2021,8976,8747,7932,7707,10296,104
1/19/2021,9342,9034,8255,8032,11974,114
1/2/2021,4460,4642,3918,3700,2592,28
1/2/2022,145734,92251,89943,107231,212422,92861
1/20/2021,9828,9577,8772,8516,14130,125
1/21/2021,10225,10023,9267,8999,17263,133
1/22/2021,10915,10712,10013,9744,20335,142
1/23/2021,11189,10949,10206,9945,22123,147
1/24/2021,11330,11080,10316,10053,22453,150
1/25/2021,12048,11723,11060,10818,25751,165
1/26/2021,12752,12305,11713,11471,28806,173
1/27/2021,13472,12898,12373,12197,32011,181
1/28/2021,14306,13535,13048,12929,35369,192
1/29/2021,15225,14264,13782,13688,38481,207
1/3/2021,4548,4732,3992,3758,2648,29
1/3/2022,145798,92286,89976,107267,212461,93032
1/30/2021,15870,14698,14133,14086,41203,213
1/31/2021,16040,14809,14250,14224,41963,216
1/4/2021,4884,5054,4262,4040,2924,37
1/5/2021,5215,5381,4527,4334,3256,40
1/6/2021,5632,5720,4950,4705,3605,46
1/7/2021,5930,5959,5157,4988,4032,50
1/8/2021,6201,6251,5439,5275,4298,53
1/9/2021,6454,6423,5608,5460,5034,56
10/1/2021,130792,83593,83004,99973,201983,56985
10/10/2021,132197,84344,83522,100426,202510,57692
10/11/2021,132391,84460,83596,100489,202590,57803
10/12/2021,132508,84514,83626,100509,202632,57857
10/13/2021,132648,84597,83684,100558,202693,57937
10/14/2021,132854,84700,83749,100621,202775,58024
10/15/2021,133090,84804,83865,100693,202842,58118
10/16/2021,133200,84863,83901,100733,202876,58157
10/17/2021,133282,84898,83926,100745,202894,58197
10/18/2021,133465,85002,83994,100806,202953,58261
10/19/2021,133596,85083,84066,100866,203030,58334
10/2/2021,130897,83648,83053,100005,202018,57055
10/20/2021,133744,85148,84135,100926,203087,58409
10/21/2021,133891,85231,84229,100983,203137,58483
10/22/2021,134081,85338,84304,101065,203272,58562
10/23/2021,134185,85389,84341,101113,203362,58619
10/24/2021,134240,85414,84358,101137,203420,58661
10/25/2021,134413,85493,84417,101202,203637,58723
10/26/2021,134579,85621,84515,101304,203855,58888
10/27/2021,134789,85761,84617,101394,204065,59135
10/28/2021,134954,85841,84685,101473,204281,59190
10/29/2021,135153,85952,84768,101570,204466,59268
10/3/2021,130977,83685,83077,100020,202045,57094
10/30/2021,135230,85994,84793,101606,204578,59303
10/31/2021,135276,86019,84814,101622,204620,59320
10/4/2021,131201,83787,83160,100071,202134,57184
10/5/2021,131402,83881,83222,100141,202220,57262
10/6/2021,131613,84010,83294,100198,202293,57355
10/7/2021,131759,84111,83349,100266,202344,57440
10/8/2021,132024,84229,83437,100339,202414,57556
10/9/2021,132123,84296,83490,100393,202461,57648
11/1/2021,135469,86135,84909,101719,204829,59388
11/10/2021,136954,86954,85505,102364,206229,64843
11/11/2021,137101,87025,85582,102446,206425,65762
11/12/2021,137297,87123,85672,102535,206602,66727
11/13/2021,137385,87205,85731,102595,206680,68171
11/14/2021,137469,87274,85775,102633,206735,69177
11/15/2021,137687,87406,85889,102732,206882,70278
11/16/2021,137984,87577,86059,102854,207093,71371
11/17/2021,138208,87716,86159,102943,207318,72255
11/18/2021,138419,87831,86240,103034,207495,72940
11/19/2021,138654,87980,86334,103160,207655,73913
11/2/2021,135664,86245,84984,101793,205025,59486
11/20/2021,138776,88081,86413,103236,207718,74824
11/21/2021,138875,88142,86459,103290,207775,75155
11/22/2021,139061,88243,86547,103425,207949,75686
11/23/2021,139284,88360,86653,103544,208122,76407
11/24/2021,139479,88499,86767,103665,208288,77248
11/25/2021,139487,88502,86768,103666,208288,77249
11/26/2021,139625,88582,86832,103741,208379,77663
11/27/2021,139732,88675,86896,103811,208443,78118
11/28/2021,139825,88732,86950,103874,208496,78329
11/29/2021,139991,88827,87049,103970,208655,78746
11/3/2021,135829,86342,85048,101864,205154,59648
11/30/2021,140180,88937,87147,104086,208814,79295
11/4/2021,135987,86420,85117,101931,205328,59793
11/5/2021,136196,86525,85205,102038,205491,60030
11/6/2021,136299,86586,85239,102087,205603,60683
11/7/2021,136386,86640,85277,102128,205662,61603
11/8/2021,136610,86755,85372,102225,205864,62775
11/9/2021,136785,86843,85448,102299,206088,63818
12/1/2020,15,12,17,13,22,
12/1/2021,140420,89111,87258,104217,208981,79792
12/10/2020,18,16,27,19,34,
12/10/2021,141968,90147,88084,105231,210191,84168
12/11/2020,18,18,30,21,36,
12/11/2021,142060,90212,88134,105302,210248,84514
12/12/2020,18,18,31,23,39,
12/12/2021,142150,90295,88185,105354,210298,84866
12/13/2020,19,18,31,25,39,
12/13/2021,142308,90383,88252,105463,210413,85261
12/14/2020,19,21,34,25,40,
12/14/2021,142479,90448,88331,105549,210528,85627
12/15/2020,22,26,39,32,48,
12/15/2021,142678,90553,88417,105661,210669,86081
12/16/2020,24,29,41,33,50,
12/16/2021,142915,90679,88524,105805,210867,86537
12/17/2020,267,337,351,293,136,
12/17/2021,143120,90775,88649,105917,211004,87143
12/18/2020,573,699,650,564,257,1
12/18/2021,143263,90872,88721,106002,211063,87625
12/19/2020,774,907,794,670,321,1
12/19/2021,143409,90977,88794,106070,211117,87950
12/2/2020,16,12,20,13,22,
12/2/2021,140611,89224,87366,104354,209119,80241
12/20/2020,776,909,799,675,330,1
12/20/2021,143647,91110,88914,106197,211259,88544
12/21/2020,1181,1284,1086,959,464,3
12/21/2021,143885,91254,89019,106311,211398,89157
12/22/2020,1572,1674,1424,1250,602,5
12/22/2021,144124,91395,89127,106453,211558,89669
12/23/2020,2062,2161,1820,1566,781,5
12/23/2021,144327,91509,89218,106562,211668,90030
12/24/2020,2318,2444,2020,1782,873,7
12/24/2021,144404,91537,89242,106599,211720,90100
12/25/2020,2319,2445,2020,1784,876,7
12/25/2021,144404,91537,89242,106600,211720,90100
12/26/2020,2517,2655,2167,1939,953,8
12/26/2021,144501,91613,89289,106635,211778,90282
12/27/2020,2562,2702,2196,1971,970,8
12/27/2021,144754,91735,89415,106764,211928,90815
12/28/2020,3018,3149,2566,2298,1162,10
12/28/2021,145013,91893,89557,106893,212081,91396
12/29/2020,3466,3615,2915,2692,1416,18
12/29/2021,145292,92013,89673,107028,212221,91946
12/3/2020,16,13,23,15,24,
12/3/2021,140791,89351,87469,104476,209300,80759
12/30/2020,3901,4082,3368,3127,1698,19
12/30/2021,145543,92126,89825,107143,212321,92524
12/31/2020,4215,4436,3684,3438,1963,24
12/31/2021,145637,92177,89876,107178,212372,92661
12/4/2020,16,14,24,15,25,
12/4/2021,140886,89465,87523,104559,209365,81160
12/5/2020,17,14,24,15,25,
12/5/2021,140991,89563,87585,104628,209422,81477
12/6/2020,17,14,24,16,26,
12/6/2021,141143,89676,87677,104746,209558,81829
12/7/2020,17,14,24,18,27,
12/7/2021,141337,89792,87788,104861,209693,82341
12/8/2020,17,14,24,19,28,
12/8/2021,141575,89895,87879,104993,209855,83007
12/9/2020,18,16,26,19,32,
12/9/2021,141763,90012,87971,105107,210032,83518
2/1/2021,16676,15371,14851,14885,44544,221
2/10/2021,21007,18485,18381,19141,70489,321
2/11/2021,21345,18748,18616,19457,74672,331
2/12/2021,21712,19034,18924,19872,78503,339
2/13/2021,21929,19180,19079,20073,81760,351
2/14/2021,22001,19211,19138,20122,82247,357
2/15/2021,22162,19325,19252,20265,84117,359
2/16/2021,22363,19457,19428,20494,86354,367
2/17/2021,22669,19671,19632,20767,88483,382
2/18/2021,22895,19833,19785,20968,90423,384
2/19/2021,23146,19976,19971,21158,91404,389
2/2/2021,17344,15935,15518,15568,47010,232
2/20/2021,23422,20162,20139,21335,92164,403
2/21/2021,23459,20194,20182,21379,92438,404
2/22/2021,23601,20263,20256,21494,93450,406
2/23/2021,23761,20360,20371,21651,95023,411
2/24/2021,24071,20548,20561,21906,96972,445
2/25/2021,24283,20719,20714,22172,99883,455
2/26/2021,24654,20976,21003,22691,103312,469
2/27/2021,24843,21136,21178,22946,105736,477
2/28/2021,24951,21219,21254,23088,107760,486
2/3/2021,17918,16424,16054,16192,50148,243
2/4/2021,18474,16848,16489,16781,53581,258
2/5/2021,19213,17392,17138,17621,57467,276
2/6/2021,19703,17669,17439,17995,59205,287
2/7/2021,19778,17713,17493,18075,59817,288
2/8/2021,20152,17967,17787,18424,62596,293
2/9/2021,20547,18199,18076,18750,65863,303
3/1/2021,25235,21444,21524,23577,110782,516
3/10/2021,28442,23702,23991,31152,137971,720
3/11/2021,28952,24087,24438,32711,141534,764
3/12/2021,29623,24514,24923,34180,145000,816
3/13/2021,30006,24779,25254,35312,146608,849
3/14/2021,30329,24964,25465,36110,147855,881
3/15/2021,30729,25293,25796,38333,150177,923
3/16/2021,31475,25849,26405,40657,152881,988
3/17/2021,32547,26678,27205,43463,155417,1061
3/18/2021,33562,27433,28011,46215,157737,1132
3/19/2021,34828,28363,28933,48967,159748,1220
3/2/2021,25499,21643,21729,23942,113917,538
3/20/2021,35661,28889,29552,50715,160907,1277
3/21/2021,36317,29480,30187,52127,161685,1352
3/22/2021,37474,30200,30961,54043,163450,1451
3/23/2021,38873,31184,31964,56245,165298,1580
3/24/2021,40675,32404,33190,58277,167022,1842
3/25/2021,42745,33993,34830,60501,168662,2190
3/26/2021,44875,35566,36430,62585,170133,2637
3/27/2021,46155,36458,37321,63790,170893,2969
3/28/2021,47007,37093,38048,64217,171121,3256
3/29/2021,49115,38566,39478,65041,171701,3810
3/3/2021,25911,21933,22033,24561,117933,563
3/30/2021,51441,40123,41007,66099,172702,4415
3/31/2021,53884,41598,42705,67383,173812,5062
3/4/2021,26218,22140,22259,25293,121111,579
3/5/2021,26617,22415,22570,26199,124203,610
3/6/2021,26886,22623,22793,26904,126518,628
3/7/2021,27139,22812,22991,27541,128381,637
3/8/2021,27465,23012,23226,28555,131338,648
3/9/2021,27818,23304,23522,29739,134395,675
4/1/2021,56001,42845,44179,68251,174770,5694
4/10/2021,72706,52126,54314,75666,181673,10271
4/11/2021,73575,52538,54761,76021,181938,10523
4/12/2021,75093,53272,55640,76789,182624,10807
4/13/2021,76295,53852,56217,77315,183110,11049
4/14/2021,77645,54568,56906,77875,183541,11332
4/15/2021,78701,55206,57478,78325,183914,11567
4/16/2021,79882,55872,58206,78897,184391,11896
4/17/2021,80511,56218,58584,79203,184597,12084
4/18/2021,80919,56438,58799,79351,184708,12236
4/19/2021,81562,56836,59209,79781,185077,12407
4/2/2021,58179,44139,45704,69071,175536,6344
4/20/2021,82265,57159,59560,80109,185403,12552
4/21/2021,83026,57637,60009,80502,185735,12702
4/22/2021,83806,58090,60432,80884,186095,12901
4/23/2021,84745,58709,61000,81398,186499,13156
