date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,181,162,194,245,5
1/1/2022,4209,3072,2884,3330,5349,2597
1/10/2021,273,297,303,317,531,6
1/11/2021,280,309,311,331,578,6
1/12/2021,289,316,325,359,644,9
1/13/2021,300,325,337,376,742,9
1/14/2021,315,357,363,423,867,10
1/15/2021,424,472,471,547,1000,26
1/16/2021,427,472,472,547,1055,26
1/17/2021,428,472,472,547,1057,26
1/18/2021,440,477,485,559,1135,26
1/19/2021,447,492,493,579,1188,27
1/2/2021,179,181,162,195,246,5
1/2/2022,4209,3072,2886,3330,5349,2598
1/20/2021,471,503,509,599,1269,27
1/21/2021,486,511,518,623,1403,28
1/22/2021,554,567,553,664,1469,32
1/23/2021,560,578,563,671,1678,32
1/24/2021,561,578,565,671,1678,32
1/25/2021,574,589,580,689,1724,33
1/26/2021,583,595,584,702,1795,33
1/27/2021,609,609,607,719,1906,35
1/28/2021,633,639,644,749,1991,35
1/29/2021,678,671,663,783,2212,42
1/3/2021,179,181,162,195,246,5
1/3/2022,4209,3074,2886,3331,5349,2599
1/30/2021,713,695,686,790,2218,45
1/31/2021,713,695,686,791,2218,45
1/4/2021,198,215,196,214,282,5
1/5/2021,210,229,212,230,336,5
1/6/2021,228,253,229,251,374,6
1/7/2021,251,267,251,269,468,6
1/8/2021,273,297,303,317,530,6
1/9/2021,273,297,303,317,531,6
10/1/2021,3737,2815,2693,3176,5173,1653
10/10/2021,3785,2847,2714,3186,5187,1676
10/11/2021,3793,2854,2716,3186,5188,1678
10/12/2021,3796,2860,2720,3187,5190,1681
10/13/2021,3801,2860,2724,3191,5191,1685
10/14/2021,3811,2866,2729,3191,5191,1687
10/15/2021,3824,2873,2734,3194,5193,1688
10/16/2021,3830,2874,2735,3195,5194,1690
10/17/2021,3832,2875,2735,3195,5194,1690
10/18/2021,3840,2884,2739,3195,5195,1692
10/19/2021,3845,2886,2742,3196,5196,1694
10/2/2021,3737,2816,2693,3176,5174,1653
10/20/2021,3849,2888,2742,3197,5196,1698
10/21/2021,3855,2895,2743,3199,5198,1704
10/22/2021,3862,2898,2745,3203,5200,1714
10/23/2021,3866,2899,2745,3204,5200,1718
10/24/2021,3867,2899,2745,3206,5200,1720
10/25/2021,3875,2901,2746,3209,5202,1721
10/26/2021,3882,2903,2748,3209,5205,1723
10/27/2021,3887,2905,2748,3209,5207,1724
10/28/2021,3898,2920,2755,3211,5209,1736
10/29/2021,3905,2922,2759,3215,5212,1742
10/3/2021,3737,2818,2693,3176,5174,1653
10/30/2021,3910,2922,2761,3216,5213,1744
10/31/2021,3911,2922,2761,3216,5213,1744
10/4/2021,3740,2827,2697,3178,5175,1656
10/5/2021,3747,2830,2700,3179,5177,1658
10/6/2021,3755,2832,2707,3180,5179,1658
10/7/2021,3769,2839,2709,3182,5182,1668
10/8/2021,3776,2844,2712,3182,5186,1673
10/9/2021,3782,2845,2713,3185,5186,1676
