date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,109,97,58,68,61,2
1/1/2022,11462,7376,7248,6961,10587,13644
1/10/2021,264,214,162,162,195,5
1/11/2021,280,234,188,180,211,5
1/12/2021,300,249,211,208,256,5
1/13/2021,309,258,218,219,425,5
1/14/2021,320,271,227,231,588,5
1/15/2021,337,284,238,240,754,5
1/16/2021,343,286,238,240,759,5
1/17/2021,344,287,238,242,763,5
1/18/2021,346,292,240,246,770,5
1/19/2021,351,302,242,251,813,5
1/2/2021,110,97,58,69,62,2
1/2/2022,11472,7379,7251,6966,10592,13656
1/20/2021,371,318,263,270,1142,7
1/21/2021,387,338,282,287,1458,7
1/22/2021,418,368,320,315,1877,8
1/23/2021,424,373,321,317,1885,8
1/24/2021,424,375,321,319,1887,8
1/25/2021,440,385,337,338,1913,8
1/26/2021,464,403,353,360,2212,9
1/27/2021,484,424,368,384,2280,11
1/28/2021,508,450,408,456,2574,11
1/29/2021,562,514,498,530,2745,12
1/3/2021,112,99,58,70,63,2
1/3/2022,11477,7386,7256,6975,10595,13691
1/30/2021,583,529,512,550,2756,12
1/31/2021,595,536,517,562,2766,12
1/4/2021,131,115,68,84,69,2
1/5/2021,158,125,86,96,79,2
1/6/2021,188,158,109,117,89,3
1/7/2021,212,176,127,132,175,4
1/8/2021,261,211,159,160,194,4
1/9/2021,264,212,161,161,195,4
10/1/2021,10276,6390,6429,6297,9807,6224
10/10/2021,10320,6418,6442,6317,9825,6297
10/11/2021,10323,6425,6448,6320,9829,6299
10/12/2021,10335,6426,6450,6321,9831,6332
10/13/2021,10339,6432,6454,6325,9832,6336
10/14/2021,10347,6441,6459,6331,9837,6347
10/15/2021,10366,6447,6466,6334,9840,6353
10/16/2021,10375,6448,6466,6334,9841,6360
10/17/2021,10380,6449,6466,6334,9841,6365
10/18/2021,10388,6455,6470,6337,9846,6369
10/19/2021,10409,6464,6477,6342,9851,6381
10/2/2021,10278,6391,6429,6300,9808,6226
10/20/2021,10413,6465,6480,6343,9852,6389
10/21/2021,10424,6467,6483,6345,9853,6394
10/22/2021,10433,6474,6486,6350,9857,6404
10/23/2021,10437,6479,6493,6352,9860,6412
10/24/2021,10438,6482,6495,6353,9861,6416
10/25/2021,10443,6488,6499,6353,9866,6419
10/26/2021,10454,6493,6504,6355,9873,6422
10/27/2021,10463,6500,6506,6359,9881,6427
10/28/2021,10476,6510,6513,6365,9890,6435
10/29/2021,10480,6515,6515,6368,9893,6444
10/3/2021,10282,6391,6429,6300,9810,6226
10/30/2021,10485,6519,6523,6378,9895,6446
10/31/2021,10485,6522,6525,6378,9895,6449
10/4/2021,10286,6393,6435,6301,9812,6230
10/5/2021,10298,6397,6437,6305,9820,6251
10/6/2021,10302,6404,6438,6307,9823,6255
10/7/2021,10311,6415,6441,6311,9824,6280
10/8/2021,10313,6418,6441,6312,9825,6291
10/9/2021,10318,6418,6441,6314,9825,6293
11/1/2021,10492,6530,6536,6380,9901,6457
11/10/2021,10641,6653,6644,6447,9977,9488
11/11/2021,10660,6676,6662,6457,9991,9551
11/12/2021,10678,6693,6674,6461,10009,9736
11/13/2021,10688,6700,6683,6465,10014,9807
11/14/2021,10696,6710,6697,6471,10018,9899
11/15/2021,10733,6749,6737,6492,10052,10025
11/16/2021,10770,6774,6757,6504,10067,10159
11/17/2021,10787,6797,6768,6518,10081,10404
11/18/2021,10810,6812,6777,6528,10088,10567
11/19/2021,10834,6834,6795,6540,10098,10671
11/2/2021,10509,6540,6548,6386,9911,6475
11/20/2021,10850,6846,6806,6549,10102,10723
11/21/2021,10865,6851,6817,6553,10106,10768
11/22/2021,10883,6859,6827,6564,10115,10817
11/23/2021,10900,6875,6838,6578,10142,10868
11/24/2021,10920,6896,6853,6592,10177,10931
11/25/2021,10925,6896,6853,6594,10185,10931
11/26/2021,10947,6912,6868,6619,10207,11000
11/27/2021,10969,6935,6877,6627,10209,11061
11/28/2021,10985,6946,6887,6631,10213,11103
11/29/2021,11003,6960,6897,6643,10230,11257
11/3/2021,10516,6547,6550,6390,9914,6538
11/30/2021,11042,7011,6951,6664,10256,11909
11/4/2021,10538,6568,6565,6403,9924,7154
11/5/2021,10561,6596,6588,6414,9932,7727
11/6/2021,10562,6597,6589,6414,9937,7743
11/7/2021,10568,6600,6593,6416,9938,7760
11/8/2021,10582,6613,6599,6423,9944,8355
11/9/2021,10611,6634,6620,6438,9969,8655
12/1/2020,,,1,,,
12/1/2021,11061,7031,6961,6677,10288,11976
12/10/2020,,1,1,,,
12/10/2021,11184,7142,7048,6793,10423,12705
12/11/2020,,1,1,,,
12/11/2021,11197,7151,7052,6803,10427,12732
12/12/2020,,1,1,,,
12/12/2021,11207,7159,7063,6812,10431,12756
12/13/2020,,1,1,,,
12/13/2021,11216,7172,7069,6822,10442,12800
12/14/2020,,1,1,,,
12/14/2021,11260,7207,7124,6836,10450,13033
12/15/2020,,1,1,,,
12/15/2021,11283,7220,7132,6845,10469,13065
12/16/2020,,1,1,,,
12/16/2021,11293,7238,7143,6855,10478,13094
12/17/2020,5,1,2,2,,
12/17/2021,11307,7249,7150,6860,10483,13127
12/18/2020,6,4,3,4,,
12/18/2021,11315,7258,7154,6865,10488,13160
12/19/2020,6,7,3,4,1,
12/19/2021,11325,7268,7160,6869,10494,13191
12/2/2020,,,1,,,
12/2/2021,11077,7045,6974,6706,10322,12043
12/20/2020,7,7,3,4,1,
12/20/2021,11336,7283,7166,6882,10504,13241
12/21/2020,8,8,3,4,2,
12/21/2021,11350,7293,7178,6892,10507,13292
12/22/2020,22,17,9,13,11,
12/22/2021,11368,7308,7184,6896,10522,13340
12/23/2020,29,25,11,18,14,
12/23/2021,11379,7313,7191,6904,10526,13369
12/24/2020,40,29,15,22,16,
12/24/2021,11387,7316,7196,6905,10530,13378
12/25/2020,40,29,15,22,16,
12/25/2021,11387,7316,7196,6905,10530,13378
12/26/2020,44,31,15,22,16,
12/26/2021,11392,7322,7202,6909,10531,13393
12/27/2020,44,31,15,22,16,
12/27/2021,11403,7335,7211,6925,10540,13432
12/28/2020,55,44,24,27,21,
12/28/2021,11424,7345,7223,6939,10556,13471
12/29/2020,76,65,34,35,22,
12/29/2021,11438,7360,7234,6948,10569,13558
12/3/2020,,1,1,,,
12/3/2021,11093,7066,6993,6718,10334,12137
12/30/2020,94,82,42,48,36,1
12/30/2021,11453,7369,7242,6954,10575,13625
12/31/2020,109,97,53,59,49,1
12/31/2021,11459,7374,7247,6960,10585,13639
12/4/2020,,1,1,,,
12/4/2021,11110,7081,7005,6731,10344,12160
12/5/2020,,1,1,,,
12/5/2021,11118,7088,7014,6742,10350,12199
12/6/2020,,1,1,,,
12/6/2021,11127,7095,7025,6752,10357,12219
12/7/2020,,1,1,,,
12/7/2021,11147,7105,7035,6765,10381,12310
12/8/2020,,1,1,,,
12/8/2021,11160,7116,7043,6775,10396,12447
12/9/2020,,1,1,,,
12/9/2021,11168,7125,7047,6783,10410,12619
2/1/2021,613,550,540,583,2802,12
2/10/2021,884,858,994,1219,3757,19
2/11/2021,919,906,1091,1333,3899,19
2/12/2021,943,988,1232,1415,4008,19
2/13/2021,1005,1078,1378,1493,4099,23
2/14/2021,1076,1148,1492,1566,4193,27
2/15/2021,1092,1156,1502,1581,4235,27
2/16/2021,1103,1160,1511,1592,4264,29
2/17/2021,1108,1163,1514,1593,4280,29
2/18/2021,1111,1163,1514,1594,4294,29
2/19/2021,1113,1164,1514,1598,4300,29
2/2/2021,660,603,631,694,3026,12
2/20/2021,1116,1167,1515,1602,4311,29
2/21/2021,1116,1167,1516,1602,4316,29
2/22/2021,1120,1168,1521,1603,4332,29
2/23/2021,1131,1176,1529,1608,4356,30
2/24/2021,1150,1189,1538,1629,4456,31
2/25/2021,1158,1198,1565,1640,4530,32
2/26/2021,1181,1225,1582,1662,4662,33
2/27/2021,1188,1226,1587,1677,4700,34
2/28/2021,1190,1228,1588,1680,4737,34
2/3/2021,671,613,648,703,3064,14
2/4/2021,718,668,747,817,3214,15
2/5/2021,785,763,856,966,3356,15
2/6/2021,791,764,860,971,3363,15
2/7/2021,793,764,861,972,3368,15
2/8/2021,802,768,866,982,3396,17
2/9/2021,855,825,915,1088,3603,19
3/1/2021,1202,1242,1608,1698,4819,35
3/10/2021,1462,1460,1861,2114,6317,51
3/11/2021,1495,1482,1885,2176,6428,51
3/12/2021,1525,1502,1906,2222,6520,51
3/13/2021,1543,1515,1924,2256,6539,51
3/14/2021,1572,1567,1968,2356,6704,53
3/15/2021,1589,1576,1989,2395,6755,55
3/16/2021,1652,1632,2086,2673,6955,64
3/17/2021,1817,1736,2235,2810,7163,72
3/18/2021,1899,1854,2442,2938,7349,74
3/19/2021,2084,1982,2612,3122,7543,84
3/2/2021,1237,1275,1648,1746,5051,37
3/20/2021,2098,1988,2620,3150,7574,85
3/21/2021,2112,1995,2630,3178,7595,88
3/22/2021,2150,2019,2671,3241,7647,91
3/23/2021,2297,2116,2779,3410,7838,108
3/24/2021,2461,2193,2893,3603,7959,121
3/25/2021,2610,2311,2992,3777,8044,151
3/26/2021,2803,2425,3112,3903,8140,179
3/27/2021,2826,2436,3126,3935,8165,187
3/28/2021,2841,2439,3134,3946,8167,191
3/29/2021,2884,2468,3166,3982,8190,199
3/3/2021,1306,1345,1739,1842,5439,40
3/30/2021,3077,2576,3272,4076,8283,222
3/31/2021,3164,2617,3323,4116,8309,244
3/4/2021,1333,1367,1763,1897,5740,41
3/5/2021,1364,1395,1799,1940,5948,42
3/6/2021,1384,1404,1806,1962,5985,44
3/7/2021,1392,1408,1810,1972,6003,45
3/8/2021,1412,1424,1827,2014,6062,46
3/9/2021,1429,1436,1845,2061,6166,48
4/1/2021,3331,2706,3411,4213,8433,269
