date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,156,197,245,283,3
1/1/2022,4722,3096,3274,4275,6218,8327
1/10/2021,236,235,316,420,886,10
1/11/2021,248,250,331,445,1400,11
1/12/2021,259,265,353,482,1676,11
1/13/2021,270,289,391,533,1874,13
1/14/2021,309,325,419,604,2226,16
1/15/2021,329,345,452,646,2410,21
1/16/2021,329,345,453,649,2424,21
1/17/2021,329,345,454,649,2424,21
1/18/2021,336,352,466,659,2450,21
1/19/2021,354,372,484,699,2542,22
1/2/2021,173,159,198,246,284,3
1/2/2022,4724,3097,3274,4275,6218,8335
1/20/2021,483,445,608,946,2685,61
1/21/2021,597,541,738,1141,2867,113
1/22/2021,654,602,807,1249,2992,125
1/23/2021,656,603,808,1251,3011,127
1/24/2021,656,603,808,1252,3013,127
1/25/2021,663,617,816,1266,3077,127
1/26/2021,676,630,831,1292,3171,133
1/27/2021,719,667,881,1369,3279,149
1/28/2021,827,759,1041,1575,3440,155
1/29/2021,873,808,1094,1651,3502,162
1/3/2021,173,159,198,246,284,3
1/3/2022,4726,3100,3276,4275,6218,8340
1/30/2021,875,808,1094,1653,3503,169
1/31/2021,877,809,1094,1682,3512,173
1/4/2021,181,163,209,260,348,3
1/5/2021,189,178,229,284,426,6
1/6/2021,200,198,253,320,631,10
1/7/2021,212,220,287,385,802,10
1/8/2021,236,235,316,419,872,10
1/9/2021,236,235,316,420,885,10
10/1/2021,4167,2694,2913,3822,5760,5373
10/10/2021,4211,2726,2946,3866,5811,5396
10/11/2021,4212,2729,2947,3866,5819,5397
10/12/2021,4219,2736,2948,3869,5821,5400
10/13/2021,4220,2737,2951,3872,5827,5403
10/14/2021,4224,2740,2953,3875,5834,5407
10/15/2021,4227,2741,2955,3880,5836,5409
10/16/2021,4230,2742,2955,3882,5837,5409
10/17/2021,4231,2743,2955,3882,5837,5410
10/18/2021,4234,2748,2962,3887,5842,5417
10/19/2021,4241,2751,2965,3890,5850,5419
10/2/2021,4169,2695,2915,3825,5764,5374
10/20/2021,4247,2757,2965,3898,5861,5421
10/21/2021,4250,2762,2971,3903,5862,5424
10/22/2021,4254,2766,2972,3906,5867,5430
10/23/2021,4256,2768,2979,3914,5881,5431
10/24/2021,4257,2770,2979,3915,5885,5432
10/25/2021,4262,2772,2985,3921,5893,5437
10/26/2021,4272,2773,2990,3926,5901,5442
10/27/2021,4278,2784,2993,3935,5905,5454
10/28/2021,4285,2787,2997,3944,5913,5457
10/29/2021,4290,2790,3000,3952,5918,5458
10/3/2021,4171,2696,2918,3827,5765,5374
10/30/2021,4290,2792,3000,3954,5920,5459
10/31/2021,4296,2794,3002,3956,5923,5459
10/4/2021,4178,2700,2919,3832,5771,5383
10/5/2021,4184,2706,2924,3838,5774,5384
10/6/2021,4187,2709,2932,3844,5780,5388
10/7/2021,4196,2718,2938,3853,5797,5390
10/8/2021,4202,2722,2943,3858,5802,5396
10/9/2021,4208,2725,2946,3866,5810,5396
11/1/2021,4304,2801,3007,3965,5934,5463
11/10/2021,4357,2837,3053,4027,5990,5988
11/11/2021,4361,2843,3058,4030,5991,6077
11/12/2021,4364,2847,3066,4032,5996,6295
11/13/2021,4374,2853,3071,4043,6010,6331
11/14/2021,4386,2856,3077,4044,6015,6378
11/15/2021,4390,2859,3084,4050,6021,6453
11/16/2021,4400,2867,3093,4057,6024,6564
11/17/2021,4408,2877,3102,4070,6034,6650
11/18/2021,4420,2887,3110,4071,6049,6723
11/19/2021,4430,2888,3113,4082,6056,6840
11/2/2021,4306,2807,3019,3977,5945,5466
11/20/2021,4441,2900,3123,4094,6060,6880
11/21/2021,4452,2904,3125,4096,6063,6907
11/22/2021,4459,2912,3130,4107,6072,7058
11/23/2021,4468,2918,3137,4113,6082,7134
11/24/2021,4476,2922,3146,4117,6085,7192
11/25/2021,4476,2922,3146,4117,6085,7192
11/26/2021,4486,2925,3153,4121,6089,7236
11/27/2021,4487,2926,3154,4124,6089,7246
11/28/2021,4490,2929,3155,4127,6091,7270
11/29/2021,4496,2934,3162,4130,6097,7307
11/3/2021,4310,2810,3032,3989,5951,5490
11/30/2021,4510,2950,3169,4142,6104,7355
11/4/2021,4321,2815,3041,4003,5957,5609
11/5/2021,4329,2816,3043,4009,5963,5640
11/6/2021,4336,2821,3044,4010,5964,5705
11/7/2021,4339,2826,3047,4013,5967,5780
11/8/2021,4347,2830,3049,4020,5975,5843
11/9/2021,4355,2832,3049,4023,5981,5877
12/1/2020,,,2,,,
12/1/2021,4520,2956,3173,4153,6112,7399
12/10/2020,2,2,3,3,,1
12/10/2021,4605,3012,3218,4200,6164,7815
12/11/2020,2,2,3,3,,1
12/11/2021,4611,3025,3222,4207,6168,7844
12/12/2020,2,2,3,3,,1
12/12/2021,4616,3029,3222,4209,6168,7855
12/13/2020,2,2,3,3,1,1
12/13/2021,4622,3033,3227,4212,6171,7876
12/14/2020,2,2,3,3,1,1
12/14/2021,4632,3041,3231,4216,6175,7907
12/15/2020,3,3,4,6,1,1
12/15/2021,4639,3045,3233,4220,6176,7950
12/16/2020,7,9,11,19,3,1
12/16/2021,4643,3050,3236,4222,6183,7972
12/17/2020,14,21,26,32,3,1
12/17/2021,4644,3052,3242,4227,6185,7992
12/18/2020,21,27,34,41,11,1
12/18/2021,4648,3054,3243,4231,6188,7999
12/19/2020,21,27,35,41,11,1
12/19/2021,4653,3055,3244,4233,6188,8008
12/2/2020,,1,2,,,
12/2/2021,4530,2965,3176,4156,6125,7424
