date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-08-28 00:00:00,43,6,0.1395348837209302,,,
2021-08-27 00:00:00,5300,483,0.0911320754716981,491,224,0.4562118126272914
2021-08-26 00:00:00,14030,1507,0.1074126870990734,943,544,0.5768822905620362
2021-08-25 00:00:00,17873,1985,0.1110613774967829,1089,620,0.5693296602387512
2021-08-24 00:00:00,19230,1948,0.1013000520020801,1123,610,0.5431878895814782
2021-08-23 00:00:00,20660,2201,0.1065343659244918,1085,572,0.527188940092166
2021-08-22 00:00:00,9773,1176,0.1203315256318428,250,133,0.532
2021-08-21 00:00:00,11443,1330,0.1162282618194529,396,190,0.4797979797979798
2021-08-20 00:00:00,18936,2010,0.1061470215462611,1020,564,0.5529411764705884
2021-08-19 00:00:00,19773,2083,0.1053456733930107,957,534,0.5579937304075236
2021-08-18 00:00:00,20291,2085,0.1027549159725987,930,497,0.5344086021505376
2021-08-17 00:00:00,20946,2151,0.1026926382125466,999,538,0.5385385385385386
2021-08-16 00:00:00,22229,2346,0.1055378109676549,951,511,0.53732912723449
2021-08-15 00:00:00,10382,1338,0.1288769023309574,219,104,0.4748858447488584
2021-08-14 00:00:00,11031,1387,0.12573656060194,340,182,0.5352941176470588
2021-08-13 00:00:00,16894,1952,0.1155439801112821,891,473,0.5308641975308642
2021-08-12 00:00:00,17237,1890,0.1096478505540407,853,445,0.5216881594372802
2021-08-11 00:00:00,17385,2035,0.1170549324129997,928,499,0.5377155172413794
2021-08-10 00:00:00,17382,1959,0.1127027959958578,861,444,0.5156794425087108
2021-08-09 00:00:00,17635,2144,0.1215764105472073,863,465,0.5388180764774044
2021-08-08 00:00:00,7755,1077,0.1388781431334623,195,107,0.5487179487179488
2021-08-07 00:00:00,8783,1205,0.137196857565752,313,155,0.4952076677316294
2021-08-06 00:00:00,12636,1643,0.1300253244697689,824,372,0.4514563106796118
2021-08-05 00:00:00,13047,1723,0.1320610101939143,681,308,0.4522760646108664
2021-08-04 00:00:00,12381,1699,0.1372263952830951,744,342,0.4596774193548388
2021-08-03 00:00:00,12872,1705,0.1324580484773151,767,316,0.4119947848761409
2021-08-02 00:00:00,12650,1866,0.1475098814229249,700,356,0.5085714285714286
2021-08-01 00:00:00,6507,1019,0.1566005839864761,171,71,0.4152046783625731
2021-07-31 00:00:00,6662,944,0.1416991894326028,248,132,0.532258064516129
2021-07-30 00:00:00,10032,1402,0.1397527910685806,651,290,0.445468509984639
2021-07-29 00:00:00,10026,1388,0.1384400558547776,643,301,0.4681181959564542
2021-07-28 00:00:00,9557,1381,0.1445014125771686,573,270,0.4712041884816754
2021-07-27 00:00:00,8933,1252,0.1401544833762454,548,253,0.4616788321167884
2021-07-26 00:00:00,8697,1176,0.1352190410486375,572,259,0.4527972027972028
2021-07-25 00:00:00,4419,714,0.1615750169721657,120,58,0.4833333333333334
2021-07-24 00:00:00,4948,727,0.146928051738076,138,64,0.463768115942029
2021-07-23 00:00:00,7333,943,0.1285967543979272,435,203,0.4666666666666668
2021-07-22 00:00:00,7527,976,0.1296665338116115,564,287,0.5088652482269505
2021-07-21 00:00:00,7668,958,0.1249347939488785,519,248,0.4778420038535646
2021-07-20 00:00:00,7444,927,0.1245298226759807,478,213,0.4456066945606695
2021-07-19 00:00:00,7841,946,0.1206478765463589,377,182,0.4827586206896552
2021-07-18 00:00:00,4060,598,0.1472906403940887,68,31,0.4558823529411766
2021-07-17 00:00:00,4337,567,0.1307355314733687,119,66,0.5546218487394958
2021-07-16 00:00:00,6327,742,0.1172751699067489,376,171,0.4547872340425532
2021-07-15 00:00:00,6353,708,0.1114434125609948,459,229,0.4989106753812636
