Category,value
tests,774068
YUMA,12937
YAVAPAI,22633
SANTA CRUZ,2389
PINAL,47242
PIMA,68289
NAVAJO,6436
MOHAVE,17829
MARICOPA,555056
LA PAZ,1919
GREENLEE,310
GRAHAM,1659
GILA,7710
COCONINO,10245
COCHISE,7221
APACHE,1686
Unknown,711
65 years and older,187289
55 - 64 years,153711
45 - 54 years,139751
20 - 44 years,257177
Less than 20 years,35429
positive,0.2288713653064072
