Category,value
tests,665863
YUMA,12217
YAVAPAI,19160
SANTA CRUZ,2096
PINAL,40896
PIMA,63148
NAVAJO,5385
MOHAVE,14406
MARICOPA,473126
LA PAZ,1808
GREENLEE,286
GRAHAM,1538
GILA,6014
COCONINO,8233
COCHISE,6260
APACHE,1507
Unknown,606
65 years and older,162265
55 - 64 years,131113
45 - 54 years,119654
20 - 44 years,223154
Less than 20 years,29071
positive,0.1833350103549829
