date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-05-11 00:00:00,11116,5408077,3538.0,1525779.0
2021-05-10 00:00:00,21452,5396961,3503.0,1522241.0
2021-05-09 00:00:00,11766,5375509,5695.0,1518738.0
2021-05-08 00:00:00,22047,5363743,7653.0,1513043.0
2021-05-07 00:00:00,35257,5341696,8285.0,1505390.0
2021-05-06 00:00:00,34756,5306439,6933.0,1497105.0
2021-05-05 00:00:00,31933,5271683,3718.0,1490172.0
2021-05-04 00:00:00,36454,5239750,7900.0,1486454.0
2021-05-03 00:00:00,28821,5203296,3784.0,1478554.0
2021-05-02 00:00:00,20930,5174475,10604.0,1474770.0
2021-05-01 00:00:00,24343,5153545,7321.0,1464166.0
2021-04-30 00:00:00,42425,5129202,8350.0,1456845.0
2021-04-29 00:00:00,43583,5086777,9809.0,1448495.0
2021-04-28 00:00:00,46502,5043194,9575.0,1438686.0
2021-04-27 00:00:00,42547,4996692,10604.0,1429111.0
2021-04-26 00:00:00,38945,4954145,11559.0,1418507.0
2021-04-25 00:00:00,25280,4915200,13541.0,1406948.0
2021-04-24 00:00:00,38801,4889920,14525.0,1393407.0
2021-04-23 00:00:00,55829,4851119,17211.0,1378882.0
2021-04-22 00:00:00,59749,4795290,17939.0,1361671.0
2021-04-21 00:00:00,57715,4735541,16549.0,1343732.0
2021-04-20 00:00:00,52461,4677826,16611.0,1327183.0
2021-04-19 00:00:00,51311,4625365,16501.0,1310572.0
2021-04-18 00:00:00,29116,4574054,15768.0,1294071.0
2021-04-17 00:00:00,42094,4544938,16624.0,1278303.0
2021-04-16 00:00:00,61919,4502844,17751.0,1261679.0
2021-04-15 00:00:00,63473,4440925,17044.0,1243928.0
2021-04-14 00:00:00,59299,4377452,16564.0,1226884.0
2021-04-13 00:00:00,49606,4318153,14773.0,1210320.0
2021-04-12 00:00:00,51824,4268547,13268.0,1195547.0
2021-04-11 00:00:00,30975,4216723,16818.0,1182279.0
2021-04-10 00:00:00,47998,4185748,17696.0,1165461.0
2021-04-09 00:00:00,69714,4137750,18209.0,1147765.0
2021-04-08 00:00:00,74996,4068036,16987.0,1129556.0
2021-04-07 00:00:00,73975,3993040,18041.0,1112569.0
2021-04-06 00:00:00,64895,3919065,16627.0,1094528.0
2021-04-05 00:00:00,57636,3854170,16488.0,1077901.0
2021-04-04 00:00:00,20965,3796534,10412.0,1061413.0
2021-04-03 00:00:00,48709,3775569,23328.0,1051001.0
2021-04-02 00:00:00,67856,3726860,24781.0,1027673.0
2021-04-01 00:00:00,74363,3659004,24097.0,1002892.0
2021-03-31 00:00:00,76317,3584641,24419.0,978795.0
2021-03-30 00:00:00,66524,3508324,24236.0,954376.0
2021-03-29 00:00:00,60380,3441800,24130.0,930140.0
2021-03-28 00:00:00,37890,3381420,22846.0,906010.0
2021-03-27 00:00:00,52753,3343530,22584.0,883164.0
2021-03-26 00:00:00,69878,3290777,23049.0,860580.0
2021-03-25 00:00:00,71237,3220899,22028.0,837531.0
2021-03-24 00:00:00,63468,3149662,19058.0,815503.0
2021-03-23 00:00:00,48936,3086194,12943.0,796445.0
2021-03-22 00:00:00,43392,3037258,12899.0,783502.0
2021-03-21 00:00:00,31196,2993866,17062.0,770603.0
2021-03-20 00:00:00,46602,2962670,17703.0,753541.0
